date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2018-07-16 00:00:00.000000,2018-07-14 01:02:32.304348,1475236,0,0,3,0,6,15
2018-07-17 00:00:00.000000,2018-07-17 01:09:46.304348,1476126,0,0,3,0,7,16
2018-07-17 00:00:00.000000,2018-07-17 18:21:38.304348,1476324,0,0,3,0,7,16
2018-07-20 00:00:00.000000,2018-07-20 19:55:30.782609,1476715,0,0,3,0,7,19
2018-07-22 00:00:00.000000,2018-07-21 02:19:18.913043,1476509,0,0,3,0,26,21
2018-07-24 00:00:00.000000,2018-07-23 14:50:43.100584,1476429,0,0,3,0,25,23
2018-07-24 00:00:00.000000,2018-07-23 04:27:03.000000,1477310,0,0,3,0,10,23
2018-07-24 00:00:00.000000,2018-07-23 03:06:27.608696,1477313,0,0,3,0,5,23
2018-07-28 00:00:00.000000,2018-07-27 13:26:53.592741,1477312,0,0,3,1,9,27
2018-07-30 00:00:00.000000,2018-07-29 20:12:25.089511,1477875,0,0,3,1,13,29
2018-08-01 00:00:00.000000,2018-08-01 03:45:21.770840,1478340,0,0,3,0,2,31
2018-08-01 00:00:00.000000,2018-08-01 15:10:04.608696,1480038,0,0,3,0,15,31
2018-08-02 00:00:00.000000,2018-08-02 12:35:48.029837,1479168,0,0,4,0,18,32
2018-08-03 00:00:00.000000,2018-08-03 02:52:46.242079,1478971,0,0,5,0,7,33
2018-08-06 00:00:00.000000,2018-08-06 01:37:49.948939,1479400,0,0,3,0,5,36
2018-08-06 00:00:00.000000,2018-08-04 22:58:32.043478,1480899,0,0,3,0,8,36
2018-08-07 00:00:00.000000,2018-08-07 01:15:28.773085,1481135,0,0,3,0,1,37
2018-08-08 00:00:00.000000,2018-08-07 10:19:13.152568,1479433,0,0,3,0,17,38
2018-08-08 00:00:00.000000,2018-08-07 20:52:40.391572,1480476,0,0,3,0,2,38
2018-08-08 00:00:00.000000,2018-08-07 15:19:09.913043,1481379,0,0,3,0,7,38
2018-08-12 00:00:00.000000,2018-08-12 20:28:38.891418,1480901,0,0,3,0,8,42
2018-08-15 00:00:00.000000,2018-08-14 21:13:55.913043,1483207,0,0,3,0,13,45
2018-08-15 00:00:00.000000,2018-08-15 20:32:48.304348,1483622,0,0,3,0,7,45
2018-08-18 00:00:00.000000,2018-08-18 04:33:29.521739,1484259,0,0,3,1,12,48
2018-08-18 00:00:00.000000,2018-08-18 14:32:14.739130,1484246,0,0,3,0,14,48
2018-08-20 00:00:00.000000,2018-08-18 22:35:19.217391,1484440,0,0,3,0,7,50
2018-08-21 00:00:00.000000,2018-08-21 09:34:40.284220,1483626,0,0,2,2,18,51
2018-08-21 00:00:00.000000,2018-08-21 12:46:43.582592,1484753,0,0,3,0,30,51
2018-08-22 00:00:00.000000,2018-08-22 19:49:10.627192,1484255,0,0,3,2,12,52
