,n_of_bugs,n_arcs,max_degree,mean_degree,max_degree_centrality,mean_degree_centrality,max_depth,mean_depth,max_depth_centrality,mean_depth_centrality,n_introduced,n_blocks,n_REOPENED,n_RESOLVED,n_depends_on,task_table_len,mean_subgraph_depth,mean_votes,mean_comments,mean_severity,mean_hub,max_hub,mean_authority,max_authority,mean_harmonic_centrality,max_harmonic_centrality,day_counter
2010-02-12,36,2,1,0.05555555555555555,0.02857142857142857,0.001587301587301587,1,0.05555555555555555,0.02857142857142857,0.001587301587301587,0,0,0,0,0,5,0.1111111111111111,8.527777777777779,25.555555555555557,3.5,0.05555555555555555,0.5,0.05555555555555555,0.5,0.001587301587301587,0.02857142857142857,42
2010-02-13,35,2,1,0.05714285714285714,0.029411764705882353,0.001680672268907563,1,0.05714285714285714,0.029411764705882353,0.001680672268907563,1,0,0,2,0,5,0.11428571428571428,7.114285714285714,24.571428571428573,3.5142857142857142,0.05714285714285714,0.5,0.05714285714285714,0.5,0.001680672268907563,0.029411764705882353,43
2010-02-14,35,2,1,0.05714285714285714,0.029411764705882353,0.001680672268907563,1,0.05714285714285714,0.029411764705882353,0.001680672268907563,0,0,0,0,0,5,0.11428571428571428,7.114285714285714,24.571428571428573,3.5142857142857142,0.05714285714285714,0.5,0.05714285714285714,0.5,0.001680672268907563,0.029411764705882353,44
2010-02-15,34,1,1,0.029411764705882353,0.030303030303030304,0.0008912655971479501,1,0.029411764705882353,0.030303030303030304,0.0008912655971479501,0,0,0,1,0,5,0.058823529411764705,7.323529411764706,25.176470588235293,3.5294117647058822,0.029411764705882353,1.0,0.029411764705882353,1.0,0.0008912655971479501,0.030303030303030304,45
2010-02-16,36,1,1,0.027777777777777776,0.02857142857142857,0.0007936507936507935,1,0.027777777777777776,0.02857142857142857,0.0007936507936507935,2,0,0,0,0,5,0.05555555555555555,6.944444444444445,24.11111111111111,3.5,0.027777777777777776,1.0,0.027777777777777776,1.0,0.0007936507936507935,0.02857142857142857,46
2010-02-17,36,1,1,0.027777777777777776,0.02857142857142857,0.0007936507936507935,1,0.027777777777777776,0.02857142857142857,0.0007936507936507935,0,0,0,0,0,5,0.05555555555555555,6.944444444444445,24.11111111111111,3.5,0.027777777777777776,1.0,0.027777777777777776,1.0,0.0007936507936507935,0.02857142857142857,47
2010-02-18,35,1,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,0,0,0,1,0,5,0.05714285714285714,7.0285714285714285,23.65714285714286,3.5142857142857142,0.02857142857142857,1.0,0.02857142857142857,1.0,0.0008403361344537815,0.029411764705882353,48
2010-02-19,35,1,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,0,0,0,0,0,5,0.05714285714285714,7.0285714285714285,23.65714285714286,3.5142857142857142,0.02857142857142857,1.0,0.02857142857142857,1.0,0.0008403361344537815,0.029411764705882353,49
2010-02-20,35,1,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,0,0,0,0,0,5,0.05714285714285714,7.0285714285714285,23.65714285714286,3.5142857142857142,0.02857142857142857,1.0,0.02857142857142857,1.0,0.0008403361344537815,0.029411764705882353,50
2010-02-21,35,1,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,1,0.02857142857142857,0.029411764705882353,0.0008403361344537815,1,0,0,1,0,5,0.05714285714285714,7.0285714285714285,23.771428571428572,3.5428571428571427,0.02857142857142857,1.0,0.02857142857142857,1.0,0.0008403361344537815,0.029411764705882353,51
2010-02-22,36,1,1,0.027777777777777776,0.02857142857142857,0.0007936507936507935,1,0.027777777777777776,0.02857142857142857,0.0007936507936507935,1,0,0,0,0,5,0.05555555555555555,6.861111111111111,23.25,3.5555555555555554,0.027777777777777776,1.0,0.027777777777777776,1.0,0.0007936507936507935,0.02857142857142857,52
2010-02-23,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,2,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,53
2010-02-24,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,54
2010-02-25,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,55
2010-02-26,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,56
2010-02-27,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,57
2010-02-28,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,58
2010-03-01,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,59
2010-03-02,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,60
2010-03-03,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,6.526315789473684,22.236842105263158,3.526315789473684,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,61
2010-03-04,35,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0,5,1,5,0.0,7.142857142857143,23.97142857142857,3.5142857142857142,0,0,0,0,0.0,0.0,62
2010-03-05,34,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,5,0.0,7.352941176470588,24.352941176470587,3.5,0,0,0,0,0.0,0.0,63
2010-03-06,34,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,7.352941176470588,24.352941176470587,3.5,0,0,0,0,0.0,0.0,64
2010-03-07,32,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,5,0.0,4.5,15.40625,3.4375,0,0,0,0,0.0,0.0,65
2010-03-08,34,1,1,0.029411764705882353,0.030303030303030304,0.0008912655971479501,1,0.029411764705882353,0.030303030303030304,0.0008912655971479501,2,1,0,0,0,5,0.058823529411764705,4.235294117647059,14.794117647058824,3.4705882352941178,0.029411764705882353,1.0,0.029411764705882353,1.0,0.0008912655971479501,0.030303030303030304,66
2010-03-09,34,1,1,0.029411764705882353,0.030303030303030304,0.0008912655971479501,1,0.029411764705882353,0.030303030303030304,0.0008912655971479501,0,0,0,0,0,5,0.058823529411764705,4.235294117647059,14.794117647058824,3.4705882352941178,0.029411764705882353,1.0,0.029411764705882353,1.0,0.0008912655971479501,0.030303030303030304,67
2010-03-10,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,4,0,0,0,0,5,0.05263157894736842,3.789473684210526,13.657894736842104,3.5,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,68
2010-03-11,39,1,1,0.02564102564102564,0.02631578947368421,0.0006747638326585695,1,0.02564102564102564,0.02631578947368421,0.0006747638326585695,1,0,0,0,0,5,0.05128205128205128,3.6923076923076925,13.564102564102564,3.5384615384615383,0.02564102564102564,1.0,0.02564102564102564,1.0,0.0006747638326585695,0.02631578947368421,69
2010-03-12,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0,0,2,0,5,0.05263157894736842,3.789473684210526,11.710526315789474,3.5526315789473686,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,70
2010-03-13,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,3.789473684210526,11.710526315789474,3.5526315789473686,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,71
2010-03-14,38,1,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,1,0.02631578947368421,0.02702702702702703,0.0007112375533428165,0,0,0,0,0,5,0.05263157894736842,3.789473684210526,11.710526315789474,3.5526315789473686,0.02631578947368421,1.0,0.02631578947368421,1.0,0.0007112375533428165,0.02702702702702703,72
2010-03-15,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,5,0.0,3.789473684210526,11.68421052631579,3.6052631578947367,0,0,0,0,0.0,0.0,73
2010-03-16,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,5,0.0,3.6923076923076925,11.615384615384615,3.58974358974359,0,0,0,0,0.0,0.0,74
2010-03-17,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,2,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,75
2010-03-18,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,76
2010-03-19,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,77
2010-03-20,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,78
2010-03-21,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,79
2010-03-22,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,80
2010-03-23,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6923076923076923,11.128205128205128,3.5384615384615383,0,0,0,0,0.0,0.0,81
2010-03-24,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0,5,0.0,1.6486486486486487,11.513513513513514,3.5675675675675675,0,0,0,0,0.0,0.0,82
2010-03-25,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,0,5,0.0,1.6944444444444444,11.75,3.611111111111111,0,0,0,0,0.0,0.0,83
2010-03-26,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6944444444444444,11.75,3.611111111111111,0,0,0,0,0.0,0.0,84
2010-03-27,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.6944444444444444,11.75,3.611111111111111,0,0,0,0,0.0,0.0,85
2010-03-28,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,5,0.0,1.6486486486486487,11.621621621621621,3.6216216216216215,0,0,0,0,0.0,0.0,86
2010-03-29,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,5,0.0,1.605263157894737,11.473684210526315,3.6578947368421053,0,0,0,0,0.0,0.0,87
2010-03-30,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.605263157894737,11.473684210526315,3.6578947368421053,0,0,0,0,0.0,0.0,88
2010-03-31,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.605263157894737,11.473684210526315,3.6578947368421053,0,0,0,0,0.0,0.0,89
2010-04-01,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.605263157894737,11.473684210526315,3.6578947368421053,0,0,0,0,0.0,0.0,90
2010-04-02,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.605263157894737,11.473684210526315,3.6578947368421053,0,0,0,0,0.0,0.0,91
2010-04-03,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,5,0.0,1.605263157894737,12.657894736842104,3.6578947368421053,0,0,0,0,0.0,0.0,92
2010-04-04,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.605263157894737,12.657894736842104,3.6578947368421053,0,0,0,0,0.0,0.0,93
2010-04-05,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,0,5,0.0,1.4054054054054055,12.054054054054054,3.72972972972973,0,0,0,0,0.0,0.0,94
2010-04-06,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0,0,5,0.0,1.4615384615384615,12.076923076923077,3.6923076923076925,0,0,0,0,0.0,0.0,95
2010-04-07,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.4615384615384615,12.076923076923077,3.6923076923076925,0,0,0,0,0.0,0.0,96
2010-04-08,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.4615384615384615,12.076923076923077,3.6923076923076925,0,0,0,0,0.0,0.0,97
2010-04-09,40,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,5,0.0,1.425,11.8,3.675,0,0,0,0,0.0,0.0,98
2010-04-10,40,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,5,0.0,1.425,12.1,3.625,0,0,0,0,0.0,0.0,99
2010-04-11,40,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,1.425,12.1,3.625,0,0,0,0,0.0,0.0,100
2010-04-12,39,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,0,5,0.0,0.6666666666666666,11.0,3.641025641025641,0,0,0,0,0.0,0.0,101
2010-04-13,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,2,0,5,0.0,0.6756756756756757,11.18918918918919,3.6486486486486487,0,0,0,0,0.0,0.0,102
2010-04-14,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,5,0.0,0.6756756756756757,11.162162162162161,3.6216216216216215,0,0,0,0,0.0,0.0,103
2010-04-15,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,5,0.0,0.6944444444444444,11.38888888888889,3.611111111111111,0,0,0,0,0.0,0.0,104
2010-04-16,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0,0,5,0.0,0.6578947368421053,10.921052631578947,3.6052631578947367,0,0,0,0,0.0,0.0,105
2010-04-17,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,0.6578947368421053,10.921052631578947,3.6052631578947367,0,0,0,0,0.0,0.0,106
2010-04-18,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,0.6578947368421053,10.921052631578947,3.6052631578947367,0,0,0,0,0.0,0.0,107
2010-04-19,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,5,0.0,0.6388888888888888,9.555555555555555,3.611111111111111,0,0,0,0,0.0,0.0,108
2010-04-20,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0,0,5,0.0,0.6216216216216216,9.405405405405405,3.5945945945945947,0,0,0,0,0.0,0.0,109
2010-04-21,37,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,5,0.0,0.6216216216216216,9.405405405405405,3.5945945945945947,0,0,0,0,0.0,0.0,110
