,day_counter,0,1,2,3,4,5
2010-03-22,80,54,6,,,,
2010-03-23,81,54,6,,,,
2010-03-24,82,55,6,,,,
2010-03-25,83,56,6,,,,
2010-03-26,84,56,6,,,,
2010-03-27,85,56,6,,,,
2010-03-28,86,57,6,,,,
2010-03-29,87,58,6,,,,
2010-03-30,88,58,6,,,,
2010-03-31,89,58,6,,,,
2010-04-01,90,58,6,,,,
2010-04-02,91,58,6,,,,
2010-04-03,92,59,6,,,,
2010-04-04,93,59,6,,,,
2010-04-05,94,60,6,,,,
2010-04-06,95,62,6,,,,
2010-04-07,96,62,6,,,,
2010-04-08,97,62,6,,,,
2010-04-09,98,63,6,,,,
2010-04-10,99,65,4,,,,
2010-04-11,100,65,4,,,,
2010-04-12,101,65,4,,,,
2010-04-13,102,64,5,,,,
2010-04-14,103,65,5,,,,
2010-04-15,104,65,5,,,,
2010-04-16,105,67,5,,,,
2010-04-17,106,67,5,,,,
2010-04-18,107,67,5,,,,
2010-04-19,108,67,5,,,,
2010-04-20,109,67,6,,,,
2010-04-21,110,67,6,,,,
2010-04-22,111,67,6,,,,
2010-04-23,112,67,6,,,,
2010-04-24,113,68,6,,,,
2010-04-25,114,68,6,,,,
2010-04-26,115,68,6,,,,
2010-04-27,116,71,6,,,,
2010-04-28,117,71,6,,,,
2010-04-29,118,71,6,,,,
2010-04-30,119,71,6,,,,
2010-05-01,120,71,6,,,,
2010-05-02,121,71,6,,,,
2010-05-03,122,71,6,,,,
2010-05-04,123,70,6,,,,
2010-05-05,124,71,6,,,,
2010-05-06,125,72,6,,,,
2010-05-07,126,73,6,,,,
2010-05-08,127,73,6,,,,
2010-05-09,128,73,6,,,,
2010-05-10,129,73,6,,,,
2010-05-11,130,73,6,,,,
2010-05-12,131,74,6,,,,
2010-05-13,132,75,6,,,,
2010-05-14,133,76,5,,,,
2010-05-15,134,76,5,,,,
2010-05-16,135,76,5,,,,
2010-05-17,136,74,7,,,,
2010-05-18,137,74,7,,,,
2010-05-19,138,74,7,,,,
2010-05-20,139,74,7,,,,
2010-05-21,140,74,7,,,,
2010-05-22,141,74,7,,,,
2010-05-23,142,74,7,,,,
2010-05-24,143,74,7,,,,
2010-05-25,144,74,7,,,,
2010-05-26,145,74,7,,,,
2010-05-27,146,75,7,,,,
2010-05-28,147,76,7,,,,
2010-05-29,148,76,7,,,,
2010-05-30,149,76,7,,,,
2010-05-31,150,77,6,,,,
2010-06-01,151,77,6,,,,
2010-06-02,152,77,6,,,,
2010-06-03,153,78,6,,,,
2010-06-04,154,79,6,,,,
2010-06-05,155,80,6,,,,
2010-06-06,156,79,8,,,,
2010-06-07,157,79,8,,,,
2010-06-08,158,79,8,,,,
2010-06-09,159,80,8,,,,
2010-06-10,160,78,10,,,,
2010-06-11,161,78,10,,,,
2010-06-12,162,78,10,,,,
2010-06-13,163,78,10,,,,
2010-06-14,164,78,10,,,,
2010-06-15,165,78,11,,,,
2010-06-16,166,78,11,,,,
2010-06-17,167,78,11,,,,
2010-06-18,168,79,11,,,,
2010-06-19,169,79,11,,,,
2010-06-20,170,79,11,,,,
2010-06-21,171,79,11,,,,
2010-06-22,172,79,11,,,,
2010-06-23,173,79,11,,,,
2010-06-24,174,79,11,,,,
2010-06-25,175,80,11,,,,
2010-06-26,176,81,11,,,,
2010-06-27,177,81,11,,,,
2010-06-28,178,82,11,,,,
2010-06-29,179,84,11,,,,
2010-06-30,180,85,10,,,,
2010-07-01,181,85,10,,,,
2010-07-02,182,86,10,,,,
2010-07-03,183,86,10,,,,
2010-07-04,184,86,10,,,,
2010-07-05,185,86,10,,,,
2010-07-06,186,87,9,,,,
2010-07-07,187,87,9,,,,
2010-07-08,188,87,9,,,,
2010-07-09,189,86,9,,,,
2010-07-10,190,86,9,,,,
2010-07-11,191,86,9,,,,
2010-07-12,192,86,9,,,,
2010-07-13,193,86,9,,,,
2010-07-14,194,86,9,,,,
2010-07-15,195,87,9,,,,
2010-07-16,196,88,9,,,,
2010-07-17,197,89,9,,,,
2010-07-18,198,90,9,,,,
2010-07-19,199,91,9,,,,
2010-07-20,200,91,10,,,,
2010-07-21,201,95,10,,,,
2010-07-22,202,95,10,,,,
2010-07-23,203,94,12,,,,
2010-07-24,204,95,12,,,,
2010-07-25,205,96,12,,,,
2010-07-26,206,96,12,,,,
2010-07-27,207,96,14,,,,
2010-07-28,208,96,14,,,,
2010-07-29,209,96,14,,,,
2010-07-30,210,97,14,,,,
2010-07-31,211,97,14,,,,
2010-08-01,212,97,14,,,,
2010-08-02,213,97,14,,,,
2010-08-03,214,97,14,,,,
2010-08-04,215,97,14,,,,
2010-08-05,216,97,14,,,,
2010-08-06,217,99,14,,,,
2010-08-07,218,99,14,,,,
2010-08-08,219,100,14,,,,
2010-08-09,220,100,14,,,,
2010-08-10,221,100,14,,,,
2010-08-11,222,101,13,,,,
2010-08-12,223,101,13,,,,
2010-08-13,224,101,13,,,,
2010-08-14,225,101,13,,,,
2010-08-15,226,102,13,,,,
2010-08-16,227,103,13,,,,
2010-08-17,228,103,13,,,,
2010-08-18,229,104,13,,,,
2010-08-19,230,105,13,,,,
2010-08-20,231,105,13,,,,
2010-08-21,232,105,13,,,,
2010-08-22,233,105,13,,,,
2010-08-23,234,105,13,,,,
2010-08-24,235,105,13,,,,
2010-08-25,236,105,13,,,,
2010-08-26,237,105,13,,,,
2010-08-27,238,105,13,,,,
2010-08-28,239,105,13,,,,
2010-08-29,240,105,13,,,,
2010-08-30,241,105,13,,,,
2010-08-31,242,105,13,,,,
2010-09-01,243,105,13,,,,
2010-09-02,244,105,13,,,,
2010-09-03,245,105,13,,,,
2010-09-04,246,105,13,,,,
2010-09-05,247,105,13,,,,
2010-09-06,248,107,13,,,,
2010-09-07,249,106,14,,,,
2010-09-08,250,106,14,,,,
2010-09-09,251,106,14,,,,
2010-09-10,252,106,14,,,,
2010-09-11,253,107,14,,,,
2010-09-12,254,107,14,,,,
2010-09-13,255,107,13,,,,
2010-09-14,256,108,13,,,,
2010-09-15,257,109,13,,,,
2010-09-16,258,110,13,,,,
2010-09-17,259,111,13,,,,
2010-09-18,260,111,13,,,,
2010-09-19,261,111,13,,,,
2010-09-20,262,113,13,,,,
2010-09-21,263,112,13,,,,
2010-09-22,264,111,13,,,,
2010-09-23,265,111,13,,,,
2010-09-24,266,111,13,,,,
2010-09-25,267,112,13,,,,
2010-09-26,268,112,13,,,,
2010-09-27,269,112,13,,,,
2010-09-28,270,112,13,,,,
2010-09-29,271,112,13,,,,
2010-09-30,272,112,13,,,,
2010-10-01,273,113,13,,,,
2010-10-02,274,113,13,,,,
2010-10-03,275,114,13,,,,
2010-10-04,276,115,13,,,,
2010-10-05,277,116,13,,,,
2010-10-06,278,117,13,,,,
2010-10-07,279,117,13,,,,
2010-10-08,280,116,15,,,,
2010-10-09,281,117,15,,,,
2010-10-10,282,117,15,,,,
2010-10-11,283,116,15,,,,
2010-10-12,284,116,15,,,,
2010-10-13,285,117,15,,,,
2010-10-14,286,117,17,,,,
2010-10-15,287,117,17,,,,
2010-10-16,288,117,17,,,,
2010-10-17,289,117,17,,,,
2010-10-18,290,117,17,,,,
2010-10-19,291,118,17,,,,
2010-10-20,292,118,17,,,,
2010-10-21,293,119,17,,,,
2010-10-22,294,119,17,,,,
2010-10-23,295,119,17,,,,
2010-10-24,296,119,17,,,,
2010-10-25,297,119,17,,,,
2010-10-26,298,119,17,,,,
2010-10-27,299,121,15,,,,
2010-10-28,300,122,15,,,,
2010-10-29,301,123,15,,,,
2010-10-30,302,124,15,,,,
2010-10-31,303,124,15,,,,
2010-11-01,304,125,15,,,,
2010-11-02,305,127,15,,,,
2010-11-03,306,128,15,,,,
2010-11-04,307,130,15,,,,
2010-11-05,308,130,15,,,,
2010-11-06,309,129,17,,,,
2010-11-07,310,129,17,,,,
2010-11-08,311,129,17,,,,
2010-11-09,312,129,17,,,,
2010-11-10,313,130,17,,,,
2010-11-11,314,131,17,,,,
2010-11-12,315,131,17,,,,
2010-11-13,316,131,17,,,,
2010-11-14,317,131,17,,,,
2010-11-15,318,133,15,,,,
2010-11-16,319,134,15,,,,
2010-11-17,320,135,15,,,,
2010-11-18,321,135,15,,,,
2010-11-19,322,135,15,,,,
2010-11-20,323,135,15,,,,
2010-11-21,324,135,15,,,,
2010-11-22,325,136,15,,,,
2010-11-23,326,137,15,,,,
2010-11-24,327,138,15,,,,
2010-11-25,328,139,15,,,,
2010-11-26,329,139,15,,,,
2010-11-27,330,139,15,,,,
2010-11-28,331,140,15,,,,
2010-11-29,332,140,15,,,,
2010-11-30,333,143,15,,,,
2010-12-01,334,142,15,,,,
2010-12-02,335,142,15,,,,
2010-12-03,336,142,15,,,,
2010-12-04,337,141,15,,,,
2010-12-05,338,141,17,,,,
2010-12-06,339,141,17,,,,
2010-12-07,340,141,17,,,,
2010-12-08,341,141,17,,,,
2010-12-09,342,141,17,,,,
2010-12-10,343,141,17,,,,
2010-12-11,344,141,17,,,,
2010-12-12,345,140,17,,,,
2010-12-13,346,141,17,,,,
2010-12-14,347,141,17,,,,
2010-12-15,348,142,17,,,,
2010-12-16,349,141,17,,,,
2010-12-17,350,142,17,,,,
2010-12-18,351,142,17,,,,
2010-12-19,352,142,17,,,,
2010-12-20,353,142,17,,,,
2010-12-21,354,142,17,,,,
2010-12-22,355,142,17,,,,
2010-12-23,356,142,17,,,,
2010-12-24,357,142,17,,,,
2010-12-25,358,143,17,,,,
2010-12-26,359,144,17,,,,
2010-12-27,360,145,17,,,,
2010-12-28,361,146,17,,,,
2010-12-29,362,146,17,,,,
2010-12-30,363,147,17,,,,
2010-12-31,364,147,17,,,,
2011-01-01,365,147,17,,,,
2011-01-02,366,148,17,,,,
2011-01-03,367,150,17,,,,
2011-01-04,368,150,17,,,,
2011-01-05,369,150,17,,,,
2011-01-06,370,151,17,,,,
2011-01-07,371,151,17,,,,
2011-01-08,372,151,17,,,,
2011-01-09,373,151,17,,,,
2011-01-10,374,150,17,,,,
2011-01-11,375,149,17,,,,
2011-01-12,376,149,17,,,,
2011-01-13,377,150,17,,,,
2011-01-14,378,151,17,,,,
2011-01-15,379,151,17,,,,
2011-01-16,380,151,17,,,,
2011-01-17,381,151,17,,,,
2011-01-18,382,151,17,,,,
2011-01-19,383,152,17,,,,
2011-01-20,384,153,17,,,,
2011-01-21,385,153,17,,,,
2011-01-22,386,153,17,,,,
2011-01-23,387,153,17,,,,
2011-01-24,388,153,17,,,,
2011-01-25,389,153,17,,,,
2011-01-26,390,153,17,,,,
2011-01-27,391,152,19,,,,
2011-01-28,392,152,19,,,,
2011-01-29,393,152,19,,,,
2011-01-30,394,152,19,,,,
2011-01-31,395,153,19,,,,
2011-02-01,396,154,19,,,,
2011-02-02,397,156,19,,,,
2011-02-03,398,155,19,,,,
2011-02-04,399,156,19,,,,
2011-02-05,400,156,19,,,,
2011-02-06,401,156,19,,,,
2011-02-07,402,156,19,,,,
2011-02-08,403,157,19,,,,
2011-02-09,404,157,19,,,,
2011-02-10,405,157,19,,,,
2011-02-11,406,157,19,,,,
2011-02-12,407,158,19,,,,
2011-02-13,408,159,19,,,,
2011-02-14,409,159,19,,,,
2011-02-15,410,159,19,,,,
2011-02-16,411,160,19,,,,
2011-02-17,412,161,19,,,,
2011-02-18,413,161,19,,,,
2011-02-19,414,162,19,,,,
2011-02-20,415,162,19,,,,
2011-02-21,416,162,19,,,,
2011-02-22,417,163,19,,,,
2011-02-23,418,164,19,,,,
2011-02-24,419,166,19,,,,
2011-02-25,420,166,19,,,,
2011-02-26,421,167,19,,,,
2011-02-27,422,167,19,,,,
2011-02-28,423,167,19,,,,
2011-03-01,424,168,17,,,,
2011-03-02,425,168,17,,,,
2011-03-03,426,168,17,,,,
2011-03-04,427,170,18,,,,
2011-03-05,428,170,18,,,,
2011-03-06,429,172,18,,,,
2011-03-07,430,172,18,,,,
2011-03-08,431,172,18,,,,
2011-03-09,432,173,18,,,,
2011-03-10,433,174,18,,,,
2011-03-11,434,174,18,,,,
2011-03-12,435,175,18,,,,
2011-03-13,436,175,18,,,,
2011-03-14,437,177,18,,,,
2011-03-15,438,177,18,,,,
2011-03-16,439,176,19,,,,
2011-03-17,440,176,19,,,,
2011-03-18,441,176,19,,,,
2011-03-19,442,176,19,,,,
2011-03-20,443,176,19,,,,
2011-03-21,444,177,18,,,,
2011-03-22,445,177,18,,,,
2011-03-23,446,176,18,,,,
2011-03-24,447,177,18,,,,
2011-03-25,448,177,18,,,,
2011-03-26,449,179,16,,,,
2011-03-27,450,180,16,,,,
2011-03-28,451,180,16,,,,
2011-03-29,452,183,16,,,,
2011-03-30,453,185,16,,,,
2011-03-31,454,186,16,,,,
2011-04-01,455,186,16,,,,
2011-04-02,456,186,16,,,,
2011-04-03,457,186,16,,,,
2011-04-04,458,186,16,,,,
2011-04-05,459,187,16,,,,
2011-04-06,460,188,16,,,,
2011-04-07,461,188,16,,,,
2011-04-08,462,188,16,,,,
2011-04-09,463,188,16,,,,
2011-04-10,464,189,16,,,,
2011-04-11,465,190,16,,,,
2011-04-12,466,192,14,,,,
2011-04-13,467,192,14,,,,
2011-04-14,468,192,14,,,,
2011-04-15,469,193,14,,,,
2011-04-16,470,193,14,,,,
2011-04-17,471,193,14,,,,
2011-04-18,472,193,14,,,,
2011-04-19,473,193,14,,,,
2011-04-20,474,193,14,,,,
2011-04-21,475,193,14,,,,
2011-04-22,476,193,14,,,,
2011-04-23,477,193,14,,,,
2011-04-24,478,193,14,,,,
2011-04-25,479,192,16,,,,
2011-04-26,480,192,16,,,,
2011-04-27,481,191,18,,,,
2011-04-28,482,192,18,,,,
2011-04-29,483,194,18,,,,
2011-04-30,484,194,18,,,,
2011-05-01,485,194,18,,,,
2011-05-02,486,195,18,,,,
2011-05-03,487,196,18,,,,
2011-05-04,488,195,20,,,,
2011-05-05,489,197,20,,,,
2011-05-06,490,198,20,,,,
2011-05-07,491,200,20,,,,
2011-05-08,492,200,20,,,,
2011-05-09,493,200,20,,,,
2011-05-10,494,202,18,,,,
2011-05-11,495,206,18,,,,
2011-05-12,496,206,18,,,,
2011-05-13,497,206,18,,,,
2011-05-14,498,206,18,,,,
2011-05-15,499,206,18,,,,
2011-05-16,500,208,18,,,,
2011-05-17,501,208,18,,,,
2011-05-18,502,208,18,,,,
2011-05-19,503,208,18,,,,
2011-05-20,504,206,20,,,,
2011-05-21,505,206,20,,,,
2011-05-22,506,207,20,,,,
2011-05-23,507,206,21,,,,
2011-05-24,508,207,22,,,,
2011-05-25,509,207,22,,,,
2011-05-26,510,207,22,,,,
2011-05-27,511,207,22,,,,
2011-05-28,512,207,22,,,,
2011-05-29,513,207,22,,,,
2011-05-30,514,208,22,,,,
2011-05-31,515,208,22,,,,
2011-06-01,516,208,22,,,,
2011-06-02,517,207,23,,,,
2011-06-03,518,207,23,,,,
2011-06-04,519,207,23,,,,
2011-06-05,520,207,23,,,,
2011-06-06,521,208,23,,,,
2011-06-07,522,210,21,,,,
2011-06-08,523,210,21,,,,
2011-06-09,524,211,19,,,,
2011-06-10,525,212,19,,,,
2011-06-11,526,212,19,,,,
2011-06-12,527,212,19,,,,
2011-06-13,528,212,19,,,,
2011-06-14,529,212,19,,,,
2011-06-15,530,213,18,,,,
2011-06-16,531,213,18,,,,
2011-06-17,532,213,18,,,,
2011-06-18,533,214,18,,,,
2011-06-19,534,214,18,,,,
2011-06-20,535,215,18,,,,
2011-06-21,536,218,18,,,,
2011-06-22,537,218,18,,,,
2011-06-23,538,218,18,,,,
2011-06-24,539,218,18,,,,
2011-06-25,540,219,18,,,,
2011-06-26,541,219,18,,,,
2011-06-27,542,219,18,,,,
2011-06-28,543,221,18,,,,
2011-06-29,544,222,18,,,,
2011-06-30,545,222,18,,,,
2011-07-01,546,222,18,,,,
2011-07-02,547,221,18,,,,
2011-07-03,548,221,18,,,,
2011-07-04,549,221,18,,,,
2011-07-05,550,221,18,,,,
2011-07-06,551,220,19,,,,
2011-07-07,552,220,19,,,,
2011-07-08,553,220,19,,,,
2011-07-09,554,220,19,,,,
2011-07-10,555,220,19,,,,
2011-07-11,556,220,19,,,,
2011-07-12,557,220,19,,,,
2011-07-13,558,221,18,,,,
2011-07-14,559,221,18,,,,
2011-07-15,560,221,18,,,,
2011-07-16,561,223,18,,,,
2011-07-17,562,223,18,,,,
2011-07-18,563,223,18,,,,
2011-07-19,564,225,18,,,,
2011-07-20,565,225,18,,,,
2011-07-21,566,225,18,,,,
2011-07-22,567,225,18,,,,
2011-07-23,568,225,18,,,,
2011-07-24,569,226,18,,,,
2011-07-25,570,227,18,,,,
2011-07-26,571,226,20,,,,
2011-07-27,572,226,20,,,,
2011-07-28,573,226,20,,,,
2011-07-29,574,227,20,,,,
2011-07-30,575,227,20,,,,
2011-07-31,576,227,20,,,,
2011-08-01,577,227,20,,,,
2011-08-02,578,227,20,,,,
2011-08-03,579,228,20,,,,
2011-08-04,580,228,20,,,,
2011-08-05,581,228,20,,,,
2011-08-06,582,228,20,,,,
2011-08-07,583,228,20,,,,
2011-08-08,584,228,20,,,,
2011-08-09,585,228,20,,,,
2011-08-10,586,228,20,,,,
2011-08-11,587,228,20,,,,
2011-08-12,588,228,20,,,,
2011-08-13,589,228,20,,,,
2011-08-14,590,228,20,,,,
2011-08-15,591,228,20,,,,
2011-08-16,592,227,20,,,,
2011-08-17,593,228,20,,,,
2011-08-18,594,228,20,,,,
2011-08-19,595,227,22,,,,
2011-08-20,596,227,22,,,,
2011-08-21,597,228,22,,,,
2011-08-22,598,228,22,,,,
2011-08-23,599,228,22,,,,
2011-08-24,600,230,22,,,,
2011-08-25,601,230,22,,,,
2011-08-26,602,232,22,,,,
2011-08-27,603,234,22,,,,
2011-08-28,604,234,22,,,,
2011-08-29,605,235,22,,,,
2011-08-30,606,236,22,,,,
2011-08-31,607,236,22,,,,
2011-09-01,608,236,22,,,,
2011-09-02,609,236,22,,,,
2011-09-03,610,236,22,,,,
2011-09-04,611,236,22,,,,
2011-09-05,612,236,22,,,,
2011-09-06,613,236,22,,,,
2011-09-07,614,236,22,,,,
2011-09-08,615,237,22,,,,
2011-09-09,616,238,22,,,,
2011-09-10,617,239,22,,,,
2011-09-11,618,239,22,,,,
2011-09-12,619,239,22,,,,
2011-09-13,620,239,22,,,,
2011-09-14,621,240,22,,,,
2011-09-15,622,240,22,,,,
2011-09-16,623,241,22,,,,
2011-09-17,624,241,22,,,,
2011-09-18,625,241,22,,,,
2011-09-19,626,241,22,,,,
2011-09-20,627,243,22,,,,
2011-09-21,628,244,23,,,,
2011-09-22,629,244,23,,,,
2011-09-23,630,244,23,,,,
2011-09-24,631,244,23,,,,
2011-09-25,632,244,23,,,,
2011-09-26,633,244,23,,,,
2011-09-27,634,245,23,,,,
2011-09-28,635,245,23,,,,
2011-09-29,636,245,23,,,,
2011-09-30,637,247,23,,,,
2011-10-01,638,247,23,,,,
2011-10-02,639,247,23,,,,
2011-10-03,640,247,23,,,,
2011-10-04,641,247,23,,,,
2011-10-05,642,247,23,,,,
2011-10-06,643,247,23,,,,
2011-10-07,644,247,23,,,,
2011-10-08,645,247,23,,,,
2011-10-09,646,247,23,,,,
2011-10-10,647,247,23,,,,
2011-10-11,648,246,23,,,,
2011-10-12,649,246,23,,,,
2011-10-13,650,246,23,,,,
2011-10-14,651,246,23,,,,
2011-10-15,652,246,23,,,,
2011-10-16,653,246,23,,,,
2011-10-17,654,246,23,,,,
2011-10-18,655,246,23,,,,
2011-10-19,656,246,23,,,,
2011-10-20,657,246,23,,,,
2011-10-21,658,248,21,,,,
2011-10-22,659,248,21,,,,
2011-10-23,660,248,21,,,,
2011-10-24,661,248,21,,,,
2011-10-25,662,248,21,,,,
2011-10-26,663,248,21,,,,
2011-10-27,664,248,21,,,,
2011-10-28,665,248,21,,,,
2011-10-29,666,248,21,,,,
2011-10-30,667,248,21,,,,
2011-10-31,668,247,22,,,,
2011-11-01,669,248,22,,,,
2011-11-02,670,248,22,,,,
2011-11-03,671,248,22,,,,
2011-11-04,672,249,22,,,,
2011-11-05,673,249,22,,,,
2011-11-06,674,249,22,,,,
2011-11-07,675,249,22,,,,
2011-11-08,676,249,22,,,,
2011-11-09,677,250,22,,,,
2011-11-10,678,250,22,,,,
2011-11-11,679,250,22,,,,
2011-11-12,680,250,22,,,,
2011-11-13,681,250,22,,,,
2011-11-14,682,250,22,,,,
2011-11-15,683,250,22,,,,
2011-11-16,684,251,22,,,,
2011-11-17,685,250,22,,,,
2011-11-18,686,250,22,,,,
2011-11-19,687,250,22,,,,
2011-11-20,688,250,22,,,,
2011-11-21,689,250,22,,,,
2011-11-22,690,251,22,,,,
2011-11-23,691,251,22,,,,
2011-11-24,692,251,22,,,,
2011-11-25,693,251,22,,,,
2011-11-26,694,251,22,,,,
2011-11-27,695,251,22,,,,
2011-11-28,696,251,22,,,,
2011-11-29,697,251,22,,,,
2011-11-30,698,250,22,,,,
2011-12-01,699,249,22,,,,
2011-12-02,700,249,22,,,,
2011-12-03,701,249,22,,,,
2011-12-04,702,250,22,,,,
2011-12-05,703,251,22,,,,
2011-12-06,704,251,22,,,,
2011-12-07,705,253,22,,,,
2011-12-08,706,253,22,,,,
2011-12-09,707,256,22,,,,
2011-12-10,708,257,22,,,,
2011-12-11,709,258,22,,,,
2011-12-12,710,260,22,,,,
2011-12-13,711,260,22,,,,
2011-12-14,712,260,22,,,,
2011-12-15,713,260,22,,,,
2011-12-16,714,258,24,,,,
2011-12-17,715,256,25,,,,
2011-12-18,716,255,27,,,,
2011-12-19,717,255,27,,,,
2011-12-20,718,257,27,,,,
2011-12-21,719,258,27,,,,
2011-12-22,720,258,27,,,,
2011-12-23,721,257,27,,,,
2011-12-24,722,257,27,,,,
2011-12-25,723,258,27,,,,
2011-12-26,724,258,27,,,,
2011-12-27,725,258,27,,,,
2011-12-28,726,258,27,,,,
2011-12-29,727,258,27,,,,
2011-12-30,728,258,27,,,,
2011-12-31,729,258,27,,,,
2012-01-01,730,258,27,,,,
2012-01-02,731,258,27,,,,
2012-01-03,732,258,27,,,,
2012-01-04,733,258,27,,,,
2012-01-05,734,258,27,,,,
2012-01-06,735,258,27,,,,
2012-01-07,736,258,27,,,,
2012-01-08,737,258,27,,,,
2012-01-09,738,258,27,,,,
2012-01-10,739,260,25,,,,
2012-01-11,740,260,25,,,,
2012-01-12,741,260,25,,,,
2012-01-13,742,260,25,,,,
2012-01-14,743,260,25,,,,
2012-01-15,744,260,25,,,,
2012-01-16,745,260,25,,,,
2012-01-17,746,260,25,,,,
2012-01-18,747,260,25,,,,
2012-01-19,748,260,25,,,,
2012-01-20,749,260,25,,,,
2012-01-21,750,260,25,,,,
2012-01-22,751,260,25,,,,
2012-01-23,752,260,25,,,,
2012-01-24,753,261,23,,,,
2012-01-25,754,261,23,,,,
2012-01-26,755,262,23,,,,
2012-01-27,756,262,23,,,,
2012-01-28,757,262,23,,,,
2012-01-29,758,262,23,,,,
2012-01-30,759,262,23,,,,
2012-01-31,760,262,23,,,,
2012-02-01,761,262,23,,,,
2012-02-02,762,262,23,,,,
2012-02-03,763,262,23,,,,
2012-02-04,764,261,25,,,,
2012-02-05,765,261,25,,,,
2012-02-06,766,261,25,,,,
2012-02-07,767,261,25,,,,
2012-02-08,768,261,25,,,,
2012-02-09,769,261,25,,,,
2012-02-10,770,262,25,,,,
2012-02-11,771,262,25,,,,
2012-02-12,772,262,25,,,,
2012-02-13,773,263,25,,,,
2012-02-14,774,263,25,,,,
2012-02-15,775,262,25,,,,
2012-02-16,776,262,25,,,,
2012-02-17,777,263,24,,,,
2012-02-18,778,263,24,,,,
2012-02-19,779,263,24,,,,
2012-02-20,780,265,24,,,,
2012-02-21,781,266,24,,,,
2012-02-22,782,267,24,,,,
2012-02-23,783,267,24,,,,
2012-02-24,784,267,24,,,,
2012-02-25,785,266,26,,,,
2012-02-26,786,266,26,,,,
2012-02-27,787,266,26,,,,
2012-02-28,788,266,26,,,,
2012-02-29,789,266,26,,,,
2012-03-01,790,267,27,,,,
2012-03-02,791,268,27,,,,
2012-03-03,792,268,27,,,,
2012-03-04,793,268,27,,,,
2012-03-05,794,268,27,,,,
2012-03-06,795,268,27,,,,
2012-03-07,796,268,27,,,,
2012-03-08,797,269,27,,,,
2012-03-09,798,269,27,,,,
2012-03-10,799,269,27,,,,
2012-03-11,800,269,27,,,,
2012-03-12,801,269,27,,,,
2012-03-13,802,269,27,,,,
2012-03-14,803,269,27,,,,
2012-03-15,804,269,26,,,,
2012-03-16,805,269,26,,,,
2012-03-17,806,267,28,,,,
2012-03-18,807,268,28,,,,
2012-03-19,808,268,28,,,,
2012-03-20,809,268,28,,,,
2012-03-21,810,268,28,,,,
2012-03-22,811,268,28,,,,
2012-03-23,812,268,28,,,,
2012-03-24,813,268,28,,,,
2012-03-25,814,269,28,,,,
2012-03-26,815,269,28,,,,
2012-03-27,816,269,28,,,,
2012-03-28,817,269,28,,,,
2012-03-29,818,270,27,,,,
2012-03-30,819,270,27,,,,
2012-03-31,820,270,27,,,,
2012-04-01,821,270,27,,,,
2012-04-02,822,270,27,,,,
2012-04-03,823,270,27,,,,
2012-04-04,824,269,28,,,,
2012-04-05,825,268,30,,,,
2012-04-06,826,268,30,,,,
2012-04-07,827,268,30,,,,
2012-04-08,828,268,30,,,,
2012-04-09,829,268,30,,,,
2012-04-10,830,268,30,,,,
2012-04-11,831,268,30,,,,
2012-04-12,832,269,30,,,,
2012-04-13,833,267,32,,,,
2012-04-14,834,267,32,,,,
2012-04-15,835,267,32,,,,
2012-04-16,836,267,32,,,,
2012-04-17,837,267,32,,,,
2012-04-18,838,267,32,,,,
2012-04-19,839,267,32,,,,
2012-04-20,840,267,32,,,,
2012-04-21,841,267,32,,,,
2012-04-22,842,267,31,,,,
2012-04-23,843,267,31,,,,
2012-04-24,844,268,31,,,,
2012-04-25,845,269,31,,,,
2012-04-26,846,269,31,,,,
2012-04-27,847,269,31,,,,
2012-04-28,848,270,31,,,,
2012-04-29,849,270,31,,,,
2012-04-30,850,270,31,,,,
2012-05-01,851,268,33,,,,
2012-05-02,852,268,33,,,,
2012-05-03,853,268,33,,,,
2012-05-04,854,269,33,,,,
2012-05-05,855,269,33,,,,
2012-05-06,856,269,33,,,,
2012-05-07,857,270,31,,,,
2012-05-08,858,270,31,,,,
2012-05-09,859,270,31,,,,
2012-05-10,860,270,31,,,,
2012-05-11,861,270,31,,,,
2012-05-12,862,270,31,,,,
2012-05-13,863,270,31,,,,
2012-05-14,864,270,31,,,,
2012-05-15,865,270,31,,,,
2012-05-16,866,270,31,,,,
2012-05-17,867,270,31,,,,
2012-05-18,868,270,31,,,,
2012-05-19,869,270,31,,,,
2012-05-20,870,272,29,,,,
2012-05-21,871,273,29,,,,
2012-05-22,872,273,29,,,,
2012-05-23,873,273,29,,,,
2012-05-24,874,273,29,,,,
2012-05-25,875,273,29,,,,
2012-05-26,876,273,29,,,,
2012-05-27,877,274,29,,,,
2012-05-28,878,274,29,,,,
2012-05-29,879,274,29,,,,
2012-05-30,880,274,29,,,,
2012-05-31,881,274,29,,,,
2012-06-01,882,274,29,,,,
2012-06-02,883,274,29,,,,
2012-06-03,884,274,29,,,,
2012-06-04,885,274,29,,,,
2012-06-05,886,274,29,,,,
2012-06-06,887,275,29,,,,
2012-06-07,888,274,31,,,,
2012-06-08,889,274,31,,,,
2012-06-09,890,274,31,,,,
2012-06-10,891,274,31,,,,
2012-06-11,892,274,31,,,,
2012-06-12,893,274,31,,,,
2012-06-13,894,273,29,3,,,
2012-06-14,895,274,29,3,,,
2012-06-15,896,274,29,3,,,
2012-06-16,897,274,29,3,,,
2012-06-17,898,274,29,3,,,
2012-06-18,899,274,29,3,,,
2012-06-19,900,274,29,3,,,
2012-06-20,901,273,29,3,,,
