,day_counter,0,1,2,3,4,5,6
2014-12-11,1805,83,20,12,,,,
2014-12-12,1806,83,20,12,,,,
2014-12-13,1807,83,20,12,,,,
2014-12-14,1808,83,18,12,,,,
2014-12-15,1809,84,18,12,,,,
2014-12-16,1810,85,18,12,,,,
2014-12-17,1811,86,18,12,,,,
2014-12-18,1812,86,18,12,,,,
2014-12-19,1813,88,18,12,,,,
2014-12-20,1814,88,18,12,,,,
2014-12-21,1815,88,18,12,,,,
2014-12-22,1816,87,18,12,,,,
2014-12-23,1817,86,18,12,,,,
2014-12-24,1818,86,18,12,,,,
2014-12-25,1819,86,18,12,,,,
2014-12-26,1820,85,18,12,,,,
2014-12-27,1821,85,18,12,,,,
2014-12-28,1822,85,18,12,,,,
2014-12-29,1823,85,18,12,,,,
2014-12-30,1824,84,18,12,,,,
2014-12-31,1825,84,18,12,,,,
2015-01-01,1826,84,18,12,,,,
2015-01-02,1827,84,18,12,,,,
2015-01-03,1828,84,18,12,,,,
2015-01-04,1829,84,18,12,,,,
2015-01-05,1830,82,18,12,,,,
2015-01-06,1831,83,18,12,,,,
2015-01-07,1832,83,18,12,,,,
2015-01-08,1833,83,18,12,,,,
2015-01-09,1834,82,18,12,,,,
2015-01-10,1835,82,18,12,,,,
2015-01-11,1836,82,18,12,,,,
2015-01-12,1837,81,18,12,,,,
2015-01-13,1838,83,18,12,,,,
2015-01-14,1839,83,18,12,,,,
2015-01-15,1840,84,18,12,,,,
2015-01-16,1841,85,18,12,,,,
2015-01-17,1842,85,18,12,,,,
2015-01-18,1843,85,18,12,,,,
2015-01-19,1844,85,18,12,,,,
2015-01-20,1845,84,18,12,,,,
2015-01-21,1846,83,19,12,,,,
2015-01-22,1847,83,19,12,,,,
2015-01-23,1848,83,19,12,,,,
2015-01-24,1849,83,18,12,,,,
2015-01-25,1850,83,18,12,,,,
2015-01-26,1851,83,18,12,,,,
2015-01-27,1852,83,18,12,,,,
2015-01-28,1853,85,15,11,,,,
2015-01-29,1854,85,15,11,,,,
2015-01-30,1855,85,15,11,,,,
2015-01-31,1856,85,15,11,,,,
2015-02-01,1857,85,15,11,,,,
2015-02-02,1858,85,15,11,,,,
2015-02-03,1859,85,15,11,,,,
2015-02-04,1860,85,15,11,,,,
2015-02-05,1861,85,15,11,,,,
2015-02-06,1862,87,13,11,,,,
2015-02-07,1863,87,13,11,,,,
2015-02-08,1864,88,13,11,,,,
2015-02-09,1865,86,15,11,,,,
2015-02-10,1866,86,15,11,,,,
2015-02-11,1867,85,16,11,,,,
2015-02-12,1868,85,16,11,,,,
2015-02-13,1869,84,16,11,,,,
2015-02-14,1870,84,16,11,,,,
2015-02-15,1871,84,16,11,,,,
2015-02-16,1872,84,16,11,,,,
2015-02-17,1873,84,16,11,,,,
2015-02-18,1874,85,16,11,,,,
2015-02-19,1875,85,16,12,,,,
2015-02-20,1876,85,16,12,,,,
2015-02-21,1877,85,16,12,,,,
2015-02-22,1878,85,16,12,,,,
2015-02-23,1879,86,14,12,,,,
2015-02-24,1880,87,13,12,,,,
2015-02-25,1881,88,13,12,,,,
2015-02-26,1882,88,13,12,,,,
2015-02-27,1883,87,14,12,,,,
2015-02-28,1884,88,14,12,,,,
2015-03-01,1885,88,14,12,,,,
2015-03-02,1886,88,14,11,,,,
2015-03-03,1887,88,14,11,,,,
2015-03-04,1888,88,14,11,,,,
2015-03-05,1889,87,14,11,,,,
2015-03-06,1890,87,14,11,,,,
2015-03-07,1891,87,14,11,,,,
2015-03-08,1892,87,14,11,,,,
2015-03-09,1893,88,11,11,,,,
2015-03-10,1894,88,11,11,,,,
2015-03-11,1895,88,11,11,,,,
2015-03-12,1896,88,11,11,,,,
2015-03-13,1897,88,11,11,,,,
2015-03-14,1898,88,11,11,,,,
2015-03-15,1899,88,11,11,,,,
2015-03-16,1900,88,11,11,,,,
2015-03-17,1901,88,11,11,,,,
2015-03-18,1902,88,11,10,,,,
2015-03-19,1903,88,11,10,,,,
2015-03-20,1904,88,11,10,,,,
2015-03-21,1905,88,11,10,,,,
2015-03-22,1906,87,11,10,,,,
2015-03-23,1907,88,11,10,,,,
2015-03-24,1908,90,11,10,,,,
2015-03-25,1909,90,11,10,,,,
2015-03-26,1910,90,11,10,,,,
2015-03-27,1911,90,11,10,,,,
2015-03-28,1912,90,11,10,,,,
2015-03-29,1913,90,11,10,,,,
2015-03-30,1914,91,11,10,,,,
2015-03-31,1915,93,14,10,,,,
2015-04-01,1916,93,14,10,,,,
2015-04-02,1917,93,14,10,,,,
2015-04-03,1918,94,14,10,,,,
2015-04-04,1919,94,14,10,,,,
2015-04-05,1920,94,14,10,,,,
2015-04-06,1921,93,13,10,,,,
2015-04-07,1922,90,16,10,,,,
2015-04-08,1923,89,16,10,,,,
2015-04-09,1924,90,16,10,,,,
2015-04-10,1925,90,16,10,,,,
2015-04-11,1926,90,16,10,,,,
2015-04-12,1927,89,16,10,,,,
2015-04-13,1928,89,16,10,,,,
2015-04-14,1929,89,16,10,,,,
2015-04-15,1930,89,16,10,,,,
2015-04-16,1931,88,16,10,,,,
2015-04-17,1932,88,16,10,,,,
2015-04-18,1933,89,16,10,,,,
2015-04-19,1934,89,16,10,,,,
2015-04-20,1935,86,17,9,,,,
2015-04-21,1936,86,17,9,,,,
2015-04-22,1937,86,17,9,,,,
2015-04-23,1938,87,16,9,,,,
2015-04-24,1939,86,18,9,,,,
2015-04-25,1940,86,18,9,,,,
2015-04-26,1941,86,18,9,,,,
2015-04-27,1942,86,18,9,,,,
2015-04-28,1943,85,18,8,,,,
2015-04-29,1944,84,20,8,,,,
2015-04-30,1945,85,20,8,,,,
2015-05-01,1946,85,20,8,,,,
2015-05-02,1947,84,22,8,,,,
2015-05-03,1948,84,22,8,,,,
2015-05-04,1949,84,22,8,,,,
2015-05-05,1950,81,22,8,,,,
2015-05-06,1951,81,22,8,,,,
2015-05-07,1952,80,22,8,,,,
2015-05-08,1953,81,22,8,,,,
2015-05-09,1954,81,22,8,,,,
2015-05-10,1955,80,24,8,,,,
2015-05-11,1956,80,24,8,,,,
2015-05-12,1957,80,24,8,,,,
2015-05-13,1958,81,24,8,,,,
2015-05-14,1959,81,24,8,,,,
2015-05-15,1960,83,23,8,,,,
2015-05-16,1961,83,23,8,,,,
2015-05-17,1962,83,23,8,,,,
2015-05-18,1963,83,23,8,,,,
2015-05-19,1964,80,23,8,,,,
2015-05-20,1965,80,23,8,,,,
2015-05-21,1966,79,24,8,,,,
2015-05-22,1967,79,25,8,,,,
2015-05-23,1968,79,25,8,,,,
2015-05-24,1969,79,25,8,,,,
2015-05-25,1970,78,25,8,,,,
2015-05-26,1971,78,25,8,,,,
2015-05-27,1972,78,25,8,,,,
2015-05-28,1973,77,25,8,,,,
2015-05-29,1974,77,27,8,,,,
2015-05-30,1975,76,27,8,,,,
2015-05-31,1976,76,27,8,,,,
2015-06-01,1977,77,27,8,,,,
2015-06-02,1978,77,27,8,,,,
2015-06-03,1979,76,36,,,,,
2015-06-04,1980,76,36,,,,,
2015-06-05,1981,75,41,,,,,
2015-06-06,1982,75,41,,,,,
2015-06-07,1983,75,41,,,,,
2015-06-08,1984,75,42,,,,,
2015-06-09,1985,73,44,,,,,
2015-06-10,1986,71,47,,,,,
2015-06-11,1987,71,47,,,,,
2015-06-12,1988,70,48,,,,,
2015-06-13,1989,70,48,,,,,
2015-06-14,1990,70,48,,,,,
2015-06-15,1991,70,48,,,,,
2015-06-16,1992,68,50,,,,,
2015-06-17,1993,70,49,,,,,
2015-06-18,1994,70,49,,,,,
2015-06-19,1995,70,49,,,,,
2015-06-20,1996,70,49,,,,,
2015-06-21,1997,70,49,,,,,
2015-06-22,1998,70,48,,,,,
2015-06-23,1999,70,48,,,,,
2015-06-24,2000,69,47,,,,,
2015-06-25,2001,69,47,,,,,
2015-06-26,2002,69,47,,,,,
2015-06-27,2003,68,47,,,,,
2015-06-28,2004,68,47,,,,,
2015-06-29,2005,68,49,,,,,
2015-06-30,2006,68,49,,,,,
2015-07-01,2007,67,49,,,,,
2015-07-02,2008,69,48,,,,,
2015-07-03,2009,68,48,,,,,
2015-07-04,2010,68,48,,,,,
2015-07-05,2011,68,48,,,,,
2015-07-06,2012,68,48,,,,,
2015-07-07,2013,69,47,,,,,
2015-07-08,2014,69,48,,,,,
2015-07-09,2015,68,51,,,,,
2015-07-10,2016,68,52,,,,,
2015-07-11,2017,69,52,,,,,
2015-07-12,2018,69,52,,,,,
2015-07-13,2019,69,48,,,,,
2015-07-14,2020,69,48,,,,,
2015-07-15,2021,72,48,,,,,
2015-07-16,2022,72,48,,,,,
2015-07-17,2023,74,48,,,,,
2015-07-18,2024,74,48,,,,,
2015-07-19,2025,74,48,,,,,
2015-07-20,2026,74,46,,,,,
2015-07-21,2027,74,47,,,,,
2015-07-22,2028,73,48,,,,,
2015-07-23,2029,73,48,,,,,
2015-07-24,2030,72,48,,,,,
2015-07-25,2031,72,48,,,,,
2015-07-26,2032,72,48,,,,,
2015-07-27,2033,74,48,,,,,
2015-07-28,2034,76,48,,,,,
2015-07-29,2035,76,48,,,,,
2015-07-30,2036,76,48,,,,,
2015-07-31,2037,76,48,,,,,
2015-08-01,2038,76,45,,,,,
2015-08-02,2039,75,44,,,,,
2015-08-03,2040,75,44,,,,,
2015-08-04,2041,76,46,,,,,
2015-08-05,2042,76,48,,6,,,
2015-08-06,2043,77,50,,6,,,
2015-08-07,2044,79,50,,6,,,
2015-08-08,2045,79,50,,6,,,
2015-08-09,2046,79,50,,6,,,
2015-08-10,2047,79,50,,6,,,
2015-08-11,2048,80,53,,6,,,
2015-08-12,2049,77,21,35,6,,,
2015-08-13,2050,77,21,35,6,,,
2015-08-14,2051,80,17,35,7,,,
2015-08-15,2052,82,17,35,7,,,
2015-08-16,2053,82,17,35,7,,,
2015-08-17,2054,80,19,37,7,,,
2015-08-18,2055,75,17,40,11,,,
2015-08-19,2056,74,17,41,11,,,
2015-08-20,2057,76,17,43,11,,,
2015-08-21,2058,77,17,43,11,,,
2015-08-22,2059,77,17,43,11,,,
2015-08-23,2060,76,17,43,9,,,
2015-08-24,2061,75,17,44,9,,,
2015-08-25,2062,76,17,44,9,,,
2015-08-26,2063,76,17,44,9,,,
2015-08-27,2064,74,17,44,11,,,
2015-08-28,2065,75,17,44,11,,,
2015-08-29,2066,75,17,44,11,,,
2015-08-30,2067,75,17,44,11,,,
2015-08-31,2068,75,17,44,11,,,
2015-09-01,2069,74,17,44,10,,,
2015-09-02,2070,73,15,47,10,,,
2015-09-03,2071,73,15,47,10,,,
2015-09-04,2072,73,15,47,10,,,
2015-09-05,2073,73,15,47,10,,,
2015-09-06,2074,72,15,46,10,,,
2015-09-07,2075,73,15,45,10,,,
2015-09-08,2076,73,15,45,10,,,
2015-09-09,2077,73,15,45,10,,,
2015-09-10,2078,73,15,45,10,,,
2015-09-11,2079,73,15,45,10,,,
2015-09-12,2080,72,15,45,10,,,
2015-09-13,2081,72,15,45,10,,,
2015-09-14,2082,72,15,46,10,,,
2015-09-15,2083,72,15,46,10,,,
2015-09-16,2084,72,15,46,10,,,
2015-09-17,2085,70,15,48,10,,,
2015-09-18,2086,70,15,48,10,,,
2015-09-19,2087,70,15,48,10,,,
2015-09-20,2088,70,15,48,10,,,
2015-09-21,2089,69,15,48,10,,,
2015-09-22,2090,68,15,49,10,,,
2015-09-23,2091,70,15,49,10,,,
2015-09-24,2092,70,15,49,10,,,
2015-09-25,2093,70,15,48,10,,,
2015-09-26,2094,70,15,48,10,,,
2015-09-27,2095,70,15,48,10,,,
2015-09-28,2096,70,15,48,10,,,
2015-09-29,2097,68,15,48,10,,,
2015-09-30,2098,68,15,48,10,,,
2015-10-01,2099,68,15,48,10,,,
2015-10-02,2100,67,15,48,10,,,
2015-10-03,2101,67,15,48,10,,,
2015-10-04,2102,67,15,48,10,,,
2015-10-05,2103,67,13,48,,11,,
2015-10-06,2104,68,13,48,,11,,
2015-10-07,2105,67,13,49,,11,,
2015-10-08,2106,67,13,48,,11,,
2015-10-09,2107,68,13,48,,11,,
2015-10-10,2108,68,13,48,,11,,
2015-10-11,2109,67,13,49,,11,,
2015-10-12,2110,67,13,49,,11,,
2015-10-13,2111,67,13,49,,11,,
2015-10-14,2112,67,13,48,,11,,
2015-10-15,2113,65,13,48,,11,,
2015-10-16,2114,66,13,48,,11,,
2015-10-17,2115,67,13,48,,11,,
2015-10-18,2116,67,12,48,,11,,
2015-10-19,2117,66,14,47,,11,,
2015-10-20,2118,67,13,48,,11,,
2015-10-21,2119,65,15,40,16,11,,
2015-10-22,2120,65,17,40,26,,,
2015-10-23,2121,65,17,40,27,,,
2015-10-24,2122,65,17,40,27,,,
2015-10-25,2123,65,17,40,27,,,
2015-10-26,2124,65,17,40,23,,,
2015-10-27,2125,67,17,40,23,,,
2015-10-28,2126,68,17,39,23,,,
2015-10-29,2127,68,17,39,24,,,
2015-10-30,2128,68,17,38,24,,,
2015-10-31,2129,68,17,38,24,,,
2015-11-01,2130,67,11,44,24,,,
2015-11-02,2131,67,11,44,24,,,
2015-11-03,2132,66,13,44,8,16,,
2015-11-04,2133,66,13,44,8,18,,
2015-11-05,2134,66,13,44,8,18,,
2015-11-06,2135,66,13,44,8,18,,
2015-11-07,2136,67,13,44,8,18,,
2015-11-08,2137,67,13,44,8,18,,
2015-11-09,2138,67,13,44,8,18,,
2015-11-10,2139,64,13,44,8,21,,
2015-11-11,2140,64,13,44,8,21,,
2015-11-12,2141,65,13,44,8,21,,
2015-11-13,2142,66,13,43,8,21,,
2015-11-14,2143,66,13,43,8,21,,
2015-11-15,2144,64,13,43,8,21,,
2015-11-16,2145,65,13,43,8,21,,
2015-11-17,2146,66,13,43,8,21,,
2015-11-18,2147,63,15,43,8,21,,
2015-11-19,2148,65,15,43,8,21,,
2015-11-20,2149,66,15,43,8,21,,
2015-11-21,2150,66,15,42,8,21,,
2015-11-22,2151,66,15,42,8,21,,
2015-11-23,2152,66,15,42,8,21,,
2015-11-24,2153,67,15,41,8,19,,
2015-11-25,2154,68,15,41,8,19,,
2015-11-26,2155,68,17,41,8,19,,
2015-11-27,2156,68,17,41,8,19,,
2015-11-28,2157,68,17,41,8,19,,
2015-11-29,2158,68,17,41,8,19,,
2015-11-30,2159,69,15,48,,19,,
2015-12-01,2160,69,15,48,,19,,
2015-12-02,2161,69,15,48,,19,,
2015-12-03,2162,69,15,48,,19,,
2015-12-04,2163,69,15,48,,19,,
2015-12-05,2164,69,15,48,,19,,
2015-12-06,2165,69,15,48,,19,,
2015-12-07,2166,69,15,48,,19,,
2015-12-08,2167,69,15,48,,19,,
2015-12-09,2168,67,15,40,,25,,
2015-12-10,2169,67,15,40,,25,,
2015-12-11,2170,68,15,40,,26,,
2015-12-12,2171,68,15,40,,26,,
2015-12-13,2172,68,15,40,,26,,
2015-12-14,2173,68,15,41,,26,,
2015-12-15,2174,68,15,41,,26,,
2015-12-16,2175,70,13,41,,25,,
2015-12-17,2176,70,13,41,,25,,
2015-12-18,2177,69,13,42,,25,,
2015-12-19,2178,69,13,42,,25,,
2015-12-20,2179,69,13,42,,25,,
2015-12-21,2180,74,13,42,,25,,
2015-12-22,2181,74,13,42,,25,,
2015-12-23,2182,74,13,42,,24,,
2015-12-24,2183,74,13,42,,24,,
2015-12-25,2184,74,13,42,,24,,
2015-12-26,2185,72,13,41,,24,,
2015-12-27,2186,73,13,41,,24,,
2015-12-28,2187,74,11,41,,24,,
2015-12-29,2188,73,15,41,,24,,
2015-12-30,2189,73,19,41,,24,,
2015-12-31,2190,73,19,41,,24,,
2016-01-01,2191,73,19,41,,23,,
2016-01-02,2192,74,19,41,,23,,
2016-01-03,2193,75,19,41,,23,,
2016-01-04,2194,75,19,40,,23,,
2016-01-05,2195,77,21,40,,23,,
2016-01-06,2196,75,13,49,,23,,
2016-01-07,2197,74,8,54,,23,,
2016-01-08,2198,74,8,55,,23,,
2016-01-09,2199,74,8,55,,23,,
2016-01-10,2200,74,8,55,,23,,
2016-01-11,2201,74,8,54,,22,,
2016-01-12,2202,74,8,53,,22,,
2016-01-13,2203,74,8,53,,21,,
2016-01-14,2204,75,8,53,,21,,
2016-01-15,2205,75,8,54,,21,,
2016-01-16,2206,75,8,54,,21,,
2016-01-17,2207,75,8,54,,21,,
2016-01-18,2208,75,8,54,,21,,
2016-01-19,2209,72,8,39,15,24,,
2016-01-20,2210,73,8,39,15,25,,
2016-01-21,2211,73,8,39,15,25,,
2016-01-22,2212,74,8,39,15,25,,
2016-01-23,2213,74,8,39,15,25,,
2016-01-24,2214,73,8,39,15,25,,
2016-01-25,2215,73,8,39,15,25,,
2016-01-26,2216,71,8,39,14,26,,
2016-01-27,2217,70,8,39,14,26,,
2016-01-28,2218,70,8,39,14,26,,
2016-01-29,2219,70,8,39,14,27,,
2016-01-30,2220,70,8,39,14,27,,
2016-01-31,2221,70,8,39,14,27,,
2016-02-01,2222,69,7,39,14,26,,
2016-02-02,2223,70,7,37,14,26,,
2016-02-03,2224,71,7,37,14,26,,
2016-02-04,2225,70,7,37,14,26,,
2016-02-05,2226,71,7,37,14,26,,
2016-02-06,2227,71,7,37,14,26,,
2016-02-07,2228,71,7,37,14,26,,
2016-02-08,2229,72,7,36,14,26,,
2016-02-09,2230,72,7,36,14,26,,
2016-02-10,2231,73,7,34,14,26,,
2016-02-11,2232,73,7,34,14,26,,
2016-02-12,2233,73,7,34,14,26,,
2016-02-13,2234,73,7,34,14,26,,
2016-02-14,2235,71,7,33,14,26,,
2016-02-15,2236,72,7,33,14,25,,
2016-02-16,2237,72,7,33,14,25,,
2016-02-17,2238,72,7,33,14,25,,
2016-02-18,2239,72,7,33,14,25,,
2016-02-19,2240,72,7,33,14,25,,
2016-02-20,2241,72,7,33,14,25,,
2016-02-21,2242,72,7,33,14,25,,
2016-02-22,2243,72,7,33,14,25,,
2016-02-23,2244,72,7,33,14,25,,
2016-02-24,2245,72,7,33,14,25,,
2016-02-25,2246,72,10,42,,25,,
2016-02-26,2247,72,10,42,,25,,
2016-02-27,2248,72,10,42,,25,,
2016-02-28,2249,72,10,42,,25,,
2016-02-29,2250,72,10,42,,25,,
2016-03-01,2251,71,10,42,,25,,
2016-03-02,2252,70,10,42,,25,,
2016-03-03,2253,71,10,42,,25,,
2016-03-04,2254,71,10,42,,25,,
2016-03-05,2255,71,10,42,,25,,
2016-03-06,2256,71,10,42,,25,,
2016-03-07,2257,73,16,33,,25,,
2016-03-08,2258,73,16,33,,25,,
2016-03-09,2259,74,16,33,,24,,
2016-03-10,2260,74,16,33,,24,,
2016-03-11,2261,74,16,33,,24,,
2016-03-12,2262,74,16,33,,24,,
2016-03-13,2263,71,18,33,,24,,
2016-03-14,2264,71,18,32,,24,,
2016-03-15,2265,71,18,32,,23,,
2016-03-16,2266,71,18,32,,23,,
2016-03-17,2267,71,18,32,,23,,
2016-03-18,2268,71,18,32,,24,,
2016-03-19,2269,71,18,32,,24,,
2016-03-20,2270,71,18,32,,24,,
2016-03-21,2271,71,18,32,,24,,
2016-03-22,2272,70,18,32,,24,,
2016-03-23,2273,70,18,31,,24,,
2016-03-24,2274,70,19,31,,24,,
2016-03-25,2275,69,19,31,,23,,
2016-03-26,2276,69,19,31,,23,,
2016-03-27,2277,69,19,31,,23,,
2016-03-28,2278,70,19,31,,22,,
2016-03-29,2279,70,19,31,,22,,
2016-03-30,2280,70,19,31,,22,,
2016-03-31,2281,69,19,31,,23,,
2016-04-01,2282,69,19,31,,23,,
2016-04-02,2283,69,19,31,,23,,
2016-04-03,2284,69,21,27,,23,,
2016-04-04,2285,68,21,27,,25,,
2016-04-05,2286,68,21,27,,25,,
2016-04-06,2287,68,21,27,,25,,
2016-04-07,2288,68,21,27,,25,,
2016-04-08,2289,68,21,27,,25,,
2016-04-09,2290,68,21,27,,25,,
2016-04-10,2291,68,21,27,,25,,
2016-04-11,2292,68,21,27,,25,,
2016-04-12,2293,68,21,27,,25,,
2016-04-13,2294,66,21,26,,25,,
2016-04-14,2295,66,21,26,,25,,
2016-04-15,2296,65,21,26,,25,,
2016-04-16,2297,65,21,26,,25,,
2016-04-17,2298,65,21,26,,25,,
2016-04-18,2299,65,11,37,,24,,
2016-04-19,2300,65,11,37,,24,,
2016-04-20,2301,64,11,36,,25,,
2016-04-21,2302,63,11,36,,25,,
2016-04-22,2303,63,11,36,,25,,
2016-04-23,2304,63,11,36,,25,,
2016-04-24,2305,63,11,36,,25,,
2016-04-25,2306,65,11,36,,25,,
2016-04-26,2307,64,11,36,,25,,
2016-04-27,2308,63,11,37,,24,,
2016-04-28,2309,63,11,37,,24,,
2016-04-29,2310,62,11,37,,24,,
2016-04-30,2311,62,11,37,,24,,
2016-05-01,2312,63,11,37,,24,,
2016-05-02,2313,63,11,37,,24,,
2016-05-03,2314,67,11,37,,24,,
2016-05-04,2315,67,21,26,,25,,
2016-05-05,2316,67,21,26,,25,,
2016-05-06,2317,66,21,26,,25,,
2016-05-07,2318,66,21,26,,25,,
2016-05-08,2319,66,21,26,,25,,
2016-05-09,2320,66,21,26,,25,,
2016-05-10,2321,68,18,26,24,,,
2016-05-11,2322,68,18,26,24,,,
2016-05-12,2323,68,18,26,24,,,
2016-05-13,2324,68,18,26,24,,,
2016-05-14,2325,68,18,26,24,,,
2016-05-15,2326,68,18,26,24,,,
2016-05-16,2327,68,17,32,17,,,
2016-05-17,2328,69,17,32,17,,,
2016-05-18,2329,69,17,32,17,,,
2016-05-19,2330,69,17,32,17,,,
2016-05-20,2331,69,19,32,17,,,
2016-05-21,2332,69,19,32,17,,,
2016-05-22,2333,69,19,32,17,,,
2016-05-23,2334,69,19,32,17,,,
2016-05-24,2335,69,19,32,17,,,
2016-05-25,2336,69,19,32,17,,,
2016-05-26,2337,70,17,32,15,,,
2016-05-27,2338,67,19,32,15,,,
2016-05-28,2339,67,19,32,15,,,
2016-05-29,2340,67,19,32,15,,,
2016-05-30,2341,68,19,32,14,,,
2016-05-31,2342,68,19,32,14,,,
2016-06-01,2343,67,19,32,14,,,
2016-06-02,2344,66,19,31,14,,,
2016-06-03,2345,66,19,31,14,,,
2016-06-04,2346,66,19,31,14,,,
2016-06-05,2347,66,19,31,14,,,
2016-06-06,2348,66,19,31,14,,,
2016-06-07,2349,66,24,25,13,,,
2016-06-08,2350,66,24,25,13,,,
2016-06-09,2351,66,24,25,13,,,
2016-06-10,2352,66,24,25,13,,,
2016-06-11,2353,66,24,25,13,,,
2016-06-12,2354,65,24,25,13,,,
2016-06-13,2355,65,24,25,13,,,
2016-06-14,2356,65,24,25,13,,,
2016-06-15,2357,65,24,25,13,,,
2016-06-16,2358,64,24,24,13,,,
2016-06-17,2359,65,24,24,13,,,
2016-06-18,2360,66,24,24,13,,,
2016-06-19,2361,66,24,24,13,,,
2016-06-20,2362,65,24,24,13,,,
2016-06-21,2363,65,24,24,13,,,
2016-06-22,2364,65,24,24,13,,,
2016-06-23,2365,65,24,23,13,,,
2016-06-24,2366,65,24,23,13,,,
2016-06-25,2367,65,24,23,13,,,
2016-06-26,2368,65,24,23,13,,,
2016-06-27,2369,65,23,23,12,,,
2016-06-28,2370,65,23,23,12,,,
2016-06-29,2371,65,23,23,12,,,
2016-06-30,2372,64,23,23,12,,,
2016-07-01,2373,66,23,23,12,,,
2016-07-02,2374,66,23,23,12,,,
2016-07-03,2375,66,23,23,12,,,
2016-07-04,2376,66,23,23,12,,,
2016-07-05,2377,66,23,23,12,,,
2016-07-06,2378,64,25,23,12,,,
2016-07-07,2379,63,26,23,12,,,
2016-07-08,2380,63,26,23,11,,,
2016-07-09,2381,63,26,23,11,,,
2016-07-10,2382,63,26,23,11,,,
2016-07-11,2383,63,26,23,11,,,
2016-07-12,2384,63,26,23,11,,,
2016-07-13,2385,63,26,23,11,,,
2016-07-14,2386,61,26,22,11,,,
2016-07-15,2387,61,26,22,11,,,
2016-07-16,2388,61,26,22,11,,,
2016-07-17,2389,61,26,22,11,,,
2016-07-18,2390,61,26,22,11,,,
2016-07-19,2391,61,26,22,11,,,
2016-07-20,2392,61,26,22,10,,,
2016-07-21,2393,61,26,22,10,,,
2016-07-22,2394,61,26,22,10,,,
2016-07-23,2395,61,26,22,10,,,
2016-07-24,2396,61,26,22,10,,,
2016-07-25,2397,61,26,22,10,,,
2016-07-26,2398,61,26,31,,,,
2016-07-27,2399,61,26,31,,,,
2016-07-28,2400,61,26,31,,,,
2016-07-29,2401,61,26,31,,,,
2016-07-30,2402,61,26,31,,,,
2016-07-31,2403,61,26,31,,,,
2016-08-01,2404,61,26,31,,,,
2016-08-02,2405,62,26,30,,,,
2016-08-03,2406,62,26,30,,,,
2016-08-04,2407,62,26,30,,,,
2016-08-05,2408,62,26,30,,,,
2016-08-06,2409,63,26,29,,,,
2016-08-07,2410,63,26,29,,,,
2016-08-08,2411,63,26,29,,,,
2016-08-09,2412,62,26,29,,,,
2016-08-10,2413,62,26,29,,,,
2016-08-11,2414,62,26,29,,,,
2016-08-12,2415,62,26,29,,,,
2016-08-13,2416,62,26,29,,,,
2016-08-14,2417,62,26,29,,,,
2016-08-15,2418,62,26,29,,,,
2016-08-16,2419,64,26,26,,,,
2016-08-17,2420,64,26,26,,,,
2016-08-18,2421,64,26,26,,,,
2016-08-19,2422,65,26,26,,,,
2016-08-20,2423,65,26,26,,,,
2016-08-21,2424,65,26,26,,,,
2016-08-22,2425,65,26,26,,,,
2016-08-23,2426,65,26,26,,,,
2016-08-24,2427,66,26,25,,,,
2016-08-25,2428,66,26,25,,,,
2016-08-26,2429,66,26,25,,,,
2016-08-27,2430,66,26,25,,,,
2016-08-28,2431,66,26,25,,,,
2016-08-29,2432,66,28,22,,,,
2016-08-30,2433,67,28,22,,,,
2016-08-31,2434,67,28,22,,,,
2016-09-01,2435,67,28,22,,,,
2016-09-02,2436,67,28,22,,,,
2016-09-03,2437,67,28,22,,,,
2016-09-04,2438,67,28,22,,,,
2016-09-05,2439,67,28,22,,,,
2016-09-06,2440,67,28,22,,,,
2016-09-07,2441,68,28,22,,,,
2016-09-08,2442,68,28,22,,,,
2016-09-09,2443,69,26,24,,,,
2016-09-10,2444,69,26,24,,,,
2016-09-11,2445,69,26,24,,,,
2016-09-12,2446,70,26,24,,,,
2016-09-13,2447,70,26,24,,,,
2016-09-14,2448,71,26,25,,,,
2016-09-15,2449,70,26,25,,,,
2016-09-16,2450,74,24,26,,,,
2016-09-17,2451,74,24,26,,,,
2016-09-18,2452,74,24,26,,,,
2016-09-19,2453,74,24,26,,,,
2016-09-20,2454,74,24,26,,,,
2016-09-21,2455,74,24,25,,,,
2016-09-22,2456,74,24,25,,,,
2016-09-23,2457,74,24,25,,,,
2016-09-24,2458,74,24,25,,,,
2016-09-25,2459,74,24,25,,,,
2016-09-26,2460,74,24,25,,,,
2016-09-27,2461,74,24,25,,,,
2016-09-28,2462,74,24,25,,,,
2016-09-29,2463,72,24,25,,,,
2016-09-30,2464,72,24,25,,,,
2016-10-01,2465,72,24,24,,,,
2016-10-02,2466,72,24,24,,,,
2016-10-03,2467,73,24,23,,,,
2016-10-04,2468,74,24,23,,,,
2016-10-05,2469,74,24,23,,,,
2016-10-06,2470,74,24,23,,,,
2016-10-07,2471,74,24,23,,,,
2016-10-08,2472,74,24,23,,,,
2016-10-09,2473,74,24,23,,,,
2016-10-10,2474,73,23,24,,,,
2016-10-11,2475,73,23,24,,,,
2016-10-12,2476,73,23,24,,,,
2016-10-13,2477,73,23,24,,,,
2016-10-14,2478,73,23,24,,,,
2016-10-15,2479,73,23,24,,,,
2016-10-16,2480,73,23,24,,,,
2016-10-17,2481,74,22,22,,,,
2016-10-18,2482,75,22,22,,,,
2016-10-19,2483,77,22,22,,,,
2016-10-20,2484,76,22,22,,,,
2016-10-21,2485,77,22,22,,,,
