,day_counter,0,1,2,3,4
2010-07-23,203,55,4,,,
2010-07-24,204,56,4,,,
2010-07-25,205,56,4,,,
2010-07-26,206,56,4,,,
2010-07-27,207,58,4,,,
2010-07-28,208,58,4,,,
2010-07-29,209,58,4,,,
2010-07-30,210,60,2,,,
2010-07-31,211,60,2,,,
2010-08-01,212,60,2,,,
2010-08-02,213,58,2,,,
2010-08-03,214,58,2,,,
2010-08-04,215,57,2,,,
2010-08-05,216,57,2,,,
2010-08-06,217,58,2,,,
2010-08-07,218,58,2,,,
2010-08-08,219,58,2,,,
2010-08-09,220,58,2,,,
2010-08-10,221,58,2,,,
2010-08-11,222,59,,,,
2010-08-12,223,59,,,,
2010-08-13,224,59,,,,
2010-08-14,225,59,,,,
2010-08-15,226,59,,,,
2010-08-16,227,59,,,,
2010-08-17,228,59,,,,
2010-08-18,229,59,,,,
2010-08-19,230,59,,,,
2010-08-20,231,59,,,,
2010-08-21,232,59,,,,
2010-08-22,233,59,,,,
2010-08-23,234,58,,,,
2010-08-24,235,57,,,,
2010-08-25,236,57,,,,
2010-08-26,237,57,,,,
2010-08-27,238,57,,,,
2010-08-28,239,57,,,,
2010-08-29,240,57,,,,
2010-08-30,241,55,,,,
2010-08-31,242,54,,,,
2010-09-01,243,54,,,,
2010-09-02,244,54,,,,
2010-09-03,245,54,,,,
2010-09-04,246,54,,,,
2010-09-05,247,54,,,,
2010-09-06,248,55,,,,
2010-09-07,249,55,,,,
2010-09-08,250,55,,,,
2010-09-09,251,55,,,,
2010-09-10,252,55,,,,
2010-09-11,253,56,,,,
2010-09-12,254,56,,,,
2010-09-13,255,54,,,,
2010-09-14,256,55,,,,
2010-09-15,257,55,,,,
2010-09-16,258,56,,,,
2010-09-17,259,55,,,,
2010-09-18,260,55,,,,
2010-09-19,261,55,,,,
2010-09-20,262,57,,,,
2010-09-21,263,57,,,,
2010-09-22,264,56,,,,
2010-09-23,265,56,,,,
2010-09-24,266,58,,,,
2010-09-25,267,59,,,,
2010-09-26,268,59,,,,
2010-09-27,269,59,,,,
2010-09-28,270,59,,,,
2010-09-29,271,59,,,,
2010-09-30,272,59,,,,
2010-10-01,273,58,,,,
2010-10-02,274,58,,,,
2010-10-03,275,56,,,,
2010-10-04,276,56,,,,
2010-10-05,277,56,,,,
2010-10-06,278,56,,,,
2010-10-07,279,56,,,,
2010-10-08,280,57,,,,
2010-10-09,281,58,,,,
2010-10-10,282,58,,,,
2010-10-11,283,58,,,,
2010-10-12,284,58,,,,
2010-10-13,285,58,,,,
2010-10-14,286,60,,,,
2010-10-15,287,60,,,,
2010-10-16,288,60,,,,
2010-10-17,289,60,,,,
2010-10-18,290,60,,,,
2010-10-19,291,60,,,,
2010-10-20,292,58,,,,
2010-10-21,293,59,,,,
2010-10-22,294,59,,,,
2010-10-23,295,59,,,,
2010-10-24,296,59,,,,
2010-10-25,297,59,,,,
2010-10-26,298,58,,,,
2010-10-27,299,59,,,,
2010-10-28,300,60,,,,
2010-10-29,301,60,,,,
2010-10-30,302,61,,,,
2010-10-31,303,61,,,,
2010-11-01,304,62,,,,
2010-11-02,305,64,,,,
2010-11-03,306,65,,,,
2010-11-04,307,65,,,,
2010-11-05,308,65,,,,
2010-11-06,309,61,2,,,
2010-11-07,310,61,2,,,
2010-11-08,311,61,2,,,
2010-11-09,312,61,2,,,
2010-11-10,313,63,,,,
2010-11-11,314,62,,,,
2010-11-12,315,62,,,,
2010-11-13,316,62,,,,
2010-11-14,317,62,,,,
2010-11-15,318,62,,,,
2010-11-16,319,63,,,,
2010-11-17,320,64,,,,
2010-11-18,321,64,,,,
2010-11-19,322,64,,,,
2010-11-20,323,64,,,,
2010-11-21,324,64,,,,
2010-11-22,325,64,,,,
2010-11-23,326,65,,,,
2010-11-24,327,66,,,,
2010-11-25,328,66,,,,
2010-11-26,329,66,,,,
2010-11-27,330,66,,,,
2010-11-28,331,65,,,,
2010-11-29,332,65,,,,
2010-11-30,333,65,,,,
2010-12-01,334,64,,,,
2010-12-02,335,64,,,,
2010-12-03,336,64,,,,
2010-12-04,337,64,,,,
2010-12-05,338,63,2,,,
2010-12-06,339,63,2,,,
2010-12-07,340,61,2,,,
