,day_counter,0,1,2,3,4,5,6,7
2012-01-03,732,128,18,,,,,,
2012-01-04,733,128,18,,,,,,
2012-01-05,734,128,18,,,,,,
2012-01-06,735,128,18,,,,,,
2012-01-07,736,128,18,,,,,,
2012-01-08,737,128,18,,,,,,
2012-01-09,738,128,18,,,,,,
2012-01-10,739,128,18,,,,,,
2012-01-11,740,128,18,,,,,,
2012-01-12,741,128,18,,,,,,
2012-01-13,742,128,18,,,,,,
2012-01-14,743,128,18,,,,,,
2012-01-15,744,128,18,,,,,,
2012-01-16,745,128,18,,,,,,
2012-01-17,746,128,18,,,,,,
2012-01-18,747,128,18,,,,,,
2012-01-19,748,127,18,,,,,,
2012-01-20,749,127,18,,,,,,
2012-01-21,750,127,18,,,,,,
2012-01-22,751,127,18,,,,,,
2012-01-23,752,127,18,,,,,,
2012-01-24,753,126,18,,,,,,
2012-01-25,754,126,18,,,,,,
2012-01-26,755,126,18,,,,,,
2012-01-27,756,126,18,,,,,,
2012-01-28,757,126,18,,,,,,
2012-01-29,758,126,18,,,,,,
2012-01-30,759,126,18,,,,,,
2012-01-31,760,126,18,,,,,,
2012-02-01,761,126,18,,,,,,
2012-02-02,762,126,18,,,,,,
2012-02-03,763,125,18,,,,,,
2012-02-04,764,125,18,,,,,,
2012-02-05,765,124,18,,,,,,
2012-02-06,766,124,18,,,,,,
2012-02-07,767,124,18,,,,,,
2012-02-08,768,124,18,,,,,,
2012-02-09,769,124,18,,,,,,
2012-02-10,770,125,18,,,,,,
2012-02-11,771,124,18,,,,,,
2012-02-12,772,124,18,,,,,,
2012-02-13,773,125,18,,,,,,
2012-02-14,774,125,18,,,,,,
2012-02-15,775,125,18,,,,,,
2012-02-16,776,125,18,,,,,,
2012-02-17,777,124,18,,,,,,
2012-02-18,778,124,18,,,,,,
2012-02-19,779,124,18,,,,,,
2012-02-20,780,126,18,,,,,,
2012-02-21,781,127,18,,,,,,
2012-02-22,782,128,18,,,,,,
2012-02-23,783,128,18,,,,,,
2012-02-24,784,128,18,,,,,,
2012-02-25,785,127,20,,,,,,
2012-02-26,786,125,20,,,,,,
2012-02-27,787,125,20,,,,,,
2012-02-28,788,125,20,,,,,,
2012-02-29,789,125,20,,,,,,
2012-03-01,790,124,23,,,,,,
2012-03-02,791,125,23,,,,,,
2012-03-03,792,125,23,,,,,,
2012-03-04,793,125,23,,,,,,
2012-03-05,794,125,23,,,,,,
2012-03-06,795,125,23,,,,,,
2012-03-07,796,125,23,,,,,,
2012-03-08,797,125,22,,,,,,
2012-03-09,798,125,22,,,,,,
2012-03-10,799,125,22,,,,,,
2012-03-11,800,125,22,,,,,,
2012-03-12,801,125,22,,,,,,
2012-03-13,802,125,22,,,,,,
2012-03-14,803,125,22,,,,,,
2012-03-15,804,124,22,,,,,,
2012-03-16,805,124,22,,,,,,
2012-03-17,806,122,23,,,,,,
2012-03-18,807,121,23,,,,,,
2012-03-19,808,121,23,,,,,,
2012-03-20,809,121,23,,,,,,
2012-03-21,810,121,23,,,,,,
2012-03-22,811,121,23,,,,,,
2012-03-23,812,121,23,,,,,,
2012-03-24,813,121,23,,,,,,
2012-03-25,814,123,21,,,,,,
2012-03-26,815,123,21,,,,,,
2012-03-27,816,123,21,,,,,,
2012-03-28,817,123,21,,,,,,
2012-03-29,818,122,21,,,,,,
2012-03-30,819,122,21,,,,,,
2012-03-31,820,122,21,,,,,,
2012-04-01,821,122,21,,,,,,
2012-04-02,822,122,21,,,,,,
2012-04-03,823,122,21,,,,,,
2012-04-04,824,124,19,,,,,,
2012-04-05,825,122,21,,,,,,
2012-04-06,826,122,21,,,,,,
2012-04-07,827,122,21,,,,,,
2012-04-08,828,122,21,,,,,,
2012-04-09,829,122,21,,,,,,
2012-04-10,830,122,21,,,,,,
2012-04-11,831,122,21,,,,,,
2012-04-12,832,123,21,,,,,,
2012-04-13,833,121,23,,,,,,
2012-04-14,834,121,23,,,,,,
2012-04-15,835,121,23,,,,,,
2012-04-16,836,121,23,,,,,,
2012-04-17,837,121,23,,,,,,
2012-04-18,838,121,23,,,,,,
2012-04-19,839,121,23,,,,,,
2012-04-20,840,121,23,,,,,,
2012-04-21,841,121,23,,,,,,
2012-04-22,842,119,23,,,,,,
2012-04-23,843,119,23,,,,,,
2012-04-24,844,118,23,,,,,,
2012-04-25,845,119,23,,,,,,
2012-04-26,846,119,23,,,,,,
2012-04-27,847,119,23,,,,,,
2012-04-28,848,119,23,,,,,,
2012-04-29,849,119,23,,,,,,
2012-04-30,850,119,23,,,,,,
2012-05-01,851,116,25,,,,,,
2012-05-02,852,116,25,,,,,,
2012-05-03,853,116,25,,,,,,
2012-05-04,854,116,25,,,,,,
2012-05-05,855,116,25,,,,,,
2012-05-06,856,116,25,,,,,,
2012-05-07,857,115,25,,,,,,
2012-05-08,858,114,25,,,,,,
2012-05-09,859,114,25,,,,,,
2012-05-10,860,114,25,,,,,,
2012-05-11,861,112,25,,,,,,
2012-05-12,862,112,25,,,,,,
2012-05-13,863,112,25,,,,,,
2012-05-14,864,112,23,,,,,,
2012-05-15,865,112,23,,,,,,
2012-05-16,866,112,23,,,,,,
2012-05-17,867,112,23,,,,,,
2012-05-18,868,112,23,,,,,,
2012-05-19,869,112,23,,,,,,
2012-05-20,870,113,21,,,,,,
2012-05-21,871,114,21,,,,,,
2012-05-22,872,114,21,,,,,,
2012-05-23,873,114,21,,,,,,
2012-05-24,874,114,21,,,,,,
2012-05-25,875,114,21,,,,,,
2012-05-26,876,114,21,,,,,,
2012-05-27,877,114,21,,,,,,
2012-05-28,878,114,21,,,,,,
2012-05-29,879,114,21,,,,,,
2012-05-30,880,114,21,,,,,,
2012-05-31,881,114,21,,,,,,
2012-06-01,882,114,21,,,,,,
2012-06-02,883,114,21,,,,,,
2012-06-03,884,114,21,,,,,,
2012-06-04,885,114,21,,,,,,
2012-06-05,886,114,21,,,,,,
2012-06-06,887,113,20,,,,,,
2012-06-07,888,114,20,,,,,,
2012-06-08,889,114,20,,,,,,
2012-06-09,890,114,20,,,,,,
2012-06-10,891,114,20,,,,,,
2012-06-11,892,114,20,,,,,,
2012-06-12,893,114,20,,,,,,
2012-06-13,894,113,19,,,,,,
2012-06-14,895,113,19,,,,,,
2012-06-15,896,113,19,,,,,,
2012-06-16,897,113,19,,,,,,
2012-06-17,898,113,19,,,,,,
2012-06-18,899,113,19,,,,,,
2012-06-19,900,113,19,,,,,,
2012-06-20,901,112,19,,,,,,
2012-06-21,902,112,19,,,,,,
2012-06-22,903,112,18,,,,,,
2012-06-23,904,113,18,,,,,,
2012-06-24,905,113,18,,,,,,
2012-06-25,906,113,18,,,,,,
2012-06-26,907,113,18,,,,,,
2012-06-27,908,114,18,,,,,,
2012-06-28,909,114,18,,,,,,
2012-06-29,910,113,18,,,,,,
2012-06-30,911,113,18,,,,,,
2012-07-01,912,113,18,,,,,,
2012-07-02,913,113,18,,,,,,
2012-07-03,914,113,18,,,,,,
2012-07-04,915,113,16,,,,,,
2012-07-05,916,113,16,,,,,,
2012-07-06,917,113,16,,,,,,
2012-07-07,918,114,16,,,,,,
2012-07-08,919,114,16,,,,,,
2012-07-09,920,114,16,,,,,,
2012-07-10,921,114,16,,,,,,
2012-07-11,922,114,16,,,,,,
2012-07-12,923,114,16,,,,,,
2012-07-13,924,114,16,,,,,,
2012-07-14,925,114,16,,,,,,
2012-07-15,926,114,16,,,,,,
2012-07-16,927,115,16,,,,,,
2012-07-17,928,115,16,,,,,,
2012-07-18,929,115,16,,,,,,
2012-07-19,930,115,16,,,,,,
2012-07-20,931,115,16,,,,,,
2012-07-21,932,115,16,,,,,,
2012-07-22,933,115,16,,,,,,
2012-07-23,934,115,16,,,,,,
2012-07-24,935,115,16,,,,,,
2012-07-25,936,115,16,,,,,,
2012-07-26,937,115,16,,,,,,
2012-07-27,938,115,16,,,,,,
2012-07-28,939,115,16,,,,,,
2012-07-29,940,115,16,,,,,,
2012-07-30,941,115,16,,,,,,
2012-07-31,942,115,16,,,,,,
2012-08-01,943,116,14,,,,,,
2012-08-02,944,116,14,,,,,,
2012-08-03,945,115,14,,,,,,
2012-08-04,946,115,14,,,,,,
2012-08-05,947,115,14,,,,,,
2012-08-06,948,115,14,,,,,,
2012-08-07,949,116,14,,,,,,
2012-08-08,950,116,14,,,,,,
2012-08-09,951,116,14,,,,,,
2012-08-10,952,116,14,,,,,,
2012-08-11,953,116,14,,,,,,
2012-08-12,954,118,14,,,,,,
2012-08-13,955,118,14,,,,,,
2012-08-14,956,119,13,,,,,,
2012-08-15,957,119,13,,,,,,
2012-08-16,958,119,13,,,,,,
2012-08-17,959,119,13,,,,,,
2012-08-18,960,119,13,,,,,,
2012-08-19,961,119,13,,,,,,
2012-08-20,962,119,13,,,,,,
2012-08-21,963,118,13,,,,,,
2012-08-22,964,118,13,,,,,,
2012-08-23,965,118,13,,,,,,
2012-08-24,966,115,15,,,,,,
2012-08-25,967,115,15,,,,,,
2012-08-26,968,115,15,,,,,,
2012-08-27,969,115,15,,,,,,
2012-08-28,970,115,15,,,,,,
2012-08-29,971,115,15,,,,,,
2012-08-30,972,115,15,,,,,,
2012-08-31,973,115,15,,,,,,
2012-09-01,974,116,15,,,,,,
2012-09-02,975,116,15,,,,,,
2012-09-03,976,116,15,,,,,,
2012-09-04,977,115,15,,,,,,
2012-09-05,978,115,15,,,,,,
2012-09-06,979,115,15,,,,,,
2012-09-07,980,115,15,,,,,,
2012-09-08,981,115,15,,,,,,
2012-09-09,982,115,15,,,,,,
2012-09-10,983,115,15,,,,,,
2012-09-11,984,112,15,,,,,,
2012-09-12,985,112,15,,,,,,
2012-09-13,986,112,15,,,,,,
2012-09-14,987,112,15,,,,,,
2012-09-15,988,112,15,,,,,,
2012-09-16,989,113,15,,,,,,
2012-09-17,990,113,15,,,,,,
2012-09-18,991,113,15,,,,,,
2012-09-19,992,113,15,,,,,,
2012-09-20,993,113,15,,,,,,
2012-09-21,994,112,15,,,,,,
2012-09-22,995,113,15,,,,,,
2012-09-23,996,113,15,,,,,,
2012-09-24,997,112,15,,,,,,
2012-09-25,998,112,15,,,,,,
2012-09-26,999,112,15,,,,,,
2012-09-27,1000,113,15,,,,,,
2012-09-28,1001,113,15,,,,,,
2012-09-29,1002,113,15,,,,,,
2012-09-30,1003,113,15,,,,,,
2012-10-01,1004,113,15,,,,,,
2012-10-02,1005,114,13,,,,,,
2012-10-03,1006,114,13,,,,,,
2012-10-04,1007,114,13,,,,,,
2012-10-05,1008,114,13,,,,,,
2012-10-06,1009,114,13,,,,,,
2012-10-07,1010,114,13,,,,,,
2012-10-08,1011,114,13,,,,,,
2012-10-09,1012,114,13,,,,,,
2012-10-10,1013,115,13,,,,,,
2012-10-11,1014,116,13,,,,,,
2012-10-12,1015,116,13,,,,,,
2012-10-13,1016,116,13,,,,,,
2012-10-14,1017,117,13,,,,,,
2012-10-15,1018,117,13,,,,,,
2012-10-16,1019,117,13,,,,,,
2012-10-17,1020,116,13,,,,,,
2012-10-18,1021,116,16,,,,,,
2012-10-19,1022,118,16,,,,,,
2012-10-20,1023,118,16,,,,,,
2012-10-21,1024,118,16,,,,,,
2012-10-22,1025,118,16,,,,,,
2012-10-23,1026,118,16,,,,,,
2012-10-24,1027,118,16,,,,,,
2012-10-25,1028,118,16,,,,,,
2012-10-26,1029,118,16,,,,,,
2012-10-27,1030,118,16,,,,,,
2012-10-28,1031,118,16,,,,,,
2012-10-29,1032,118,16,,,,,,
2012-10-30,1033,119,16,,,,,,
2012-10-31,1034,119,16,,,,,,
2012-11-01,1035,121,14,,,,,,
2012-11-02,1036,121,14,,,,,,
2012-11-03,1037,121,14,,,,,,
2012-11-04,1038,121,14,,,,,,
2012-11-05,1039,121,14,,,,,,
2012-11-06,1040,121,14,,,,,,
2012-11-07,1041,121,14,,,,,,
2012-11-08,1042,119,14,,,,,,
2012-11-09,1043,119,14,,,,,,
2012-11-10,1044,119,14,,,,,,
2012-11-11,1045,119,14,,,,,,
2012-11-12,1046,119,14,,,,,,
2012-11-13,1047,119,14,,,,,,
2012-11-14,1048,119,14,,,,,,
2012-11-15,1049,119,14,,,,,,
2012-11-16,1050,119,14,,,,,,
2012-11-17,1051,118,14,,,,,,
2012-11-18,1052,118,14,,,,,,
2012-11-19,1053,119,14,,,,,,
2012-11-20,1054,119,14,,,,,,
2012-11-21,1055,119,14,,,,,,
2012-11-22,1056,119,14,,,,,,
2012-11-23,1057,117,14,,,,,,
2012-11-24,1058,117,14,,,,,,
2012-11-25,1059,117,14,,,,,,
2012-11-26,1060,116,11,7,,,,,
2012-11-27,1061,116,11,7,,,,,
2012-11-28,1062,117,11,7,,,,,
2012-11-29,1063,118,11,7,,,,,
2012-11-30,1064,118,11,7,,,,,
2012-12-01,1065,118,11,7,,,,,
2012-12-02,1066,118,11,7,,,,,
2012-12-03,1067,118,11,7,,,,,
2012-12-04,1068,118,11,7,,,,,
2012-12-05,1069,118,11,7,,,,,
2012-12-06,1070,118,11,7,,,,,
2012-12-07,1071,113,11,9,,,,,
2012-12-08,1072,113,11,9,,,,,
2012-12-09,1073,113,11,9,,,,,
2012-12-10,1074,113,11,9,,,,,
2012-12-11,1075,113,11,9,,,,,
2012-12-12,1076,114,8,9,,,,,
2012-12-13,1077,114,8,9,,,,,
2012-12-14,1078,114,8,9,,,,,
2012-12-15,1079,114,8,9,,,,,
2012-12-16,1080,114,8,9,,,,,
2012-12-17,1081,119,8,9,,,,,
2012-12-18,1082,119,8,9,,,,,
2012-12-19,1083,119,8,9,,,,,
2012-12-20,1084,120,8,8,,,,,
2012-12-21,1085,120,8,8,,,,,
2012-12-22,1086,120,8,8,,,,,
2012-12-23,1087,120,8,8,,,,,
2012-12-24,1088,120,8,8,,,,,
2012-12-25,1089,120,8,8,,,,,
2012-12-26,1090,120,8,8,,,,,
2012-12-27,1091,117,8,9,,,,,
2012-12-28,1092,117,8,9,,,,,
2012-12-29,1093,117,8,9,,,,,
2012-12-30,1094,117,8,9,,,,,
2012-12-31,1095,117,8,9,,,,,
2013-01-01,1096,117,8,9,,,,,
2013-01-02,1097,117,8,9,,,,,
2013-01-03,1098,117,8,9,,,,,
2013-01-04,1099,118,6,9,,,,,
2013-01-05,1100,118,6,9,,,,,
2013-01-06,1101,118,6,9,,,,,
2013-01-07,1102,118,6,9,,,,,
2013-01-08,1103,118,6,9,,,,,
2013-01-09,1104,118,6,9,,,,,
2013-01-10,1105,117,6,9,,,,,
2013-01-11,1106,117,6,9,,,,,
2013-01-12,1107,117,6,9,,,,,
2013-01-13,1108,116,6,9,,,,,
2013-01-14,1109,116,6,9,,,,,
2013-01-15,1110,116,6,9,,,,,
2013-01-16,1111,116,6,9,,,,,
2013-01-17,1112,116,6,9,,,,,
2013-01-18,1113,116,6,9,,,,,
2013-01-19,1114,115,6,9,,,,,
2013-01-20,1115,114,6,9,,,,,
2013-01-21,1116,115,6,9,,,,,
2013-01-22,1117,114,6,9,,,,,
2013-01-23,1118,114,6,9,,,,,
2013-01-24,1119,114,6,9,,,,,
2013-01-25,1120,113,6,13,,,,,
2013-01-26,1121,113,6,13,,,,,
2013-01-27,1122,113,6,13,,,,,
2013-01-28,1123,113,6,13,,,,,
2013-01-29,1124,113,6,12,,,,,
2013-01-30,1125,113,8,12,,,,,
2013-01-31,1126,115,8,12,,,,,
2013-02-01,1127,116,8,12,,,,,
2013-02-02,1128,116,8,12,,,,,
2013-02-03,1129,116,8,12,,,,,
2013-02-04,1130,116,8,12,,,,,
2013-02-05,1131,115,8,12,,,,,
2013-02-06,1132,113,6,9,9,,,,
2013-02-07,1133,112,8,9,9,,,,
2013-02-08,1134,112,8,9,9,,,,
2013-02-09,1135,112,8,9,9,,,,
2013-02-10,1136,112,8,9,9,,,,
2013-02-11,1137,112,8,9,9,,,,
2013-02-12,1138,110,8,11,11,,,,
2013-02-13,1139,110,8,11,11,,,,
2013-02-14,1140,112,8,11,11,,,,
2013-02-15,1141,113,8,11,11,,,,
2013-02-16,1142,113,8,11,12,,,,
2013-02-17,1143,113,8,11,12,,,,
2013-02-18,1144,114,8,11,12,,,,
2013-02-19,1145,114,8,11,12,,,,
2013-02-20,1146,112,8,11,12,,,,
2013-02-21,1147,112,8,,24,,,,
2013-02-22,1148,111,8,,25,,,,
2013-02-23,1149,110,8,,25,,,,
2013-02-24,1150,110,10,,25,,,,
2013-02-25,1151,110,10,,25,,,,
2013-02-26,1152,110,10,,25,,,,
2013-02-27,1153,110,10,,25,,,,
2013-02-28,1154,109,10,,25,,,,
2013-03-01,1155,109,10,,25,,,,
2013-03-02,1156,109,10,,25,,,,
2013-03-03,1157,109,10,,25,,,,
2013-03-04,1158,108,10,,25,,,,
2013-03-05,1159,108,10,,25,,,,
2013-03-06,1160,108,10,,25,,,,
2013-03-07,1161,108,10,,25,,,,
2013-03-08,1162,108,10,,25,,,,
2013-03-09,1163,108,10,,25,,,,
2013-03-10,1164,108,10,,25,,,,
2013-03-11,1165,106,10,,25,,,,
2013-03-12,1166,106,10,,25,,,,
2013-03-13,1167,106,10,,25,,,,
2013-03-14,1168,107,10,,25,,,,
2013-03-15,1169,107,10,,25,,,,
2013-03-16,1170,107,10,,25,,,,
2013-03-17,1171,106,10,,23,,,,
2013-03-18,1172,106,10,,23,,,,
2013-03-19,1173,106,10,,22,,,,
2013-03-20,1174,106,10,,22,,,,
2013-03-21,1175,106,10,,22,,,,
2013-03-22,1176,106,10,,22,,,,
2013-03-23,1177,106,10,,22,,,,
2013-03-24,1178,106,10,,22,,,,
2013-03-25,1179,106,10,,22,,,,
2013-03-26,1180,106,10,,22,,,,
2013-03-27,1181,107,10,,21,,,,
2013-03-28,1182,105,10,,21,,,,
2013-03-29,1183,105,10,,21,,,,
2013-03-30,1184,105,10,,21,,,,
2013-03-31,1185,104,10,,21,,,,
2013-04-01,1186,104,10,,21,,,,
2013-04-02,1187,102,10,,22,,,,
2013-04-03,1188,101,10,,21,,,,
2013-04-04,1189,101,10,,21,,,,
2013-04-05,1190,101,10,,21,,,,
2013-04-06,1191,101,10,,21,,,,
2013-04-07,1192,102,10,,21,,,,
2013-04-08,1193,102,10,,21,,,,
2013-04-09,1194,102,10,,21,,,,
2013-04-10,1195,102,10,,21,,,,
2013-04-11,1196,105,8,,22,,,,
2013-04-12,1197,105,10,,22,,,,
2013-04-13,1198,105,10,,22,,,,
2013-04-14,1199,105,10,,22,,,,
2013-04-15,1200,105,10,,22,,,,
2013-04-16,1201,106,10,,22,,,,
2013-04-17,1202,106,10,,22,,,,
2013-04-18,1203,107,10,,22,,,,
2013-04-19,1204,107,10,,22,,,,
2013-04-20,1205,107,10,,22,,,,
2013-04-21,1206,107,10,,22,,,,
2013-04-22,1207,107,10,,22,,,,
2013-04-23,1208,107,10,,23,,,,
2013-04-24,1209,109,10,,23,,,,
2013-04-25,1210,110,10,,23,,,,
2013-04-26,1211,110,10,,23,,,,
2013-04-27,1212,108,10,,24,,,,
2013-04-28,1213,109,10,,24,,,,
2013-04-29,1214,109,10,,24,,,,
2013-04-30,1215,109,10,,24,,,,
2013-05-01,1216,109,10,,24,,,,
2013-05-02,1217,109,10,,24,,,,
2013-05-03,1218,109,10,,24,,,,
2013-05-04,1219,109,10,,24,,,,
2013-05-05,1220,109,10,,24,,,,
2013-05-06,1221,109,10,,24,,,,
2013-05-07,1222,109,10,,24,,,,
2013-05-08,1223,109,10,,24,,,,
2013-05-09,1224,109,10,,24,,,,
2013-05-10,1225,109,10,,24,,,,
2013-05-11,1226,109,10,,24,,,,
2013-05-12,1227,109,10,,24,,,,
2013-05-13,1228,109,10,,24,,,,
2013-05-14,1229,106,10,,24,,,,
2013-05-15,1230,106,10,,23,,,,
2013-05-16,1231,107,10,,23,,,,
2013-05-17,1232,108,10,,23,,,,
2013-05-18,1233,108,10,,24,,,,
2013-05-19,1234,110,10,,24,,,,
2013-05-20,1235,110,10,,24,,,,
2013-05-21,1236,109,10,,24,,,,
2013-05-22,1237,109,10,,24,,,,
2013-05-23,1238,109,10,,24,,,,
2013-05-24,1239,109,10,,24,,,,
2013-05-25,1240,109,10,,24,,,,
2013-05-26,1241,109,10,,24,,,,
2013-05-27,1242,112,10,20,,,,,
2013-05-28,1243,112,10,20,,,,,
2013-05-29,1244,110,10,21,,,,,
2013-05-30,1245,111,10,21,,,,,
2013-05-31,1246,111,10,21,,,,,
2013-06-01,1247,111,10,21,,,,,
2013-06-02,1248,112,10,21,,,,,
2013-06-03,1249,113,10,21,,,,,
2013-06-04,1250,113,10,21,,,,,
2013-06-05,1251,114,10,21,,,,,
2013-06-06,1252,115,10,21,,,,,
2013-06-07,1253,116,10,21,,,,,
2013-06-08,1254,117,10,21,,,,,
2013-06-09,1255,117,10,21,,,,,
2013-06-10,1256,117,10,21,,,,,
2013-06-11,1257,117,10,21,,,,,
2013-06-12,1258,120,6,20,,,,,
2013-06-13,1259,121,6,20,,,,,
2013-06-14,1260,121,6,19,,,,,
2013-06-15,1261,121,6,19,,,,,
2013-06-16,1262,121,6,19,,,,,
2013-06-17,1263,121,6,19,,,,,
2013-06-18,1264,121,6,19,,,,,
2013-06-19,1265,120,6,19,,,,,
2013-06-20,1266,119,6,19,,,,,
2013-06-21,1267,120,6,19,,,,,
2013-06-22,1268,121,6,19,,,,,
2013-06-23,1269,122,6,18,,,,,
2013-06-24,1270,123,6,18,,,,,
2013-06-25,1271,120,8,19,,,,,
2013-06-26,1272,119,8,19,,,,,
2013-06-27,1273,119,8,19,,,,,
2013-06-28,1274,121,8,19,,,,,
2013-06-29,1275,121,8,19,,,,,
2013-06-30,1276,121,8,19,,,,,
2013-07-01,1277,121,8,19,,,,,
2013-07-02,1278,122,8,19,,,,,
2013-07-03,1279,122,8,19,,,,,
2013-07-04,1280,121,8,20,,,,,
2013-07-05,1281,121,8,20,,,,,
2013-07-06,1282,121,8,20,,,,,
2013-07-07,1283,121,8,20,,,,,
2013-07-08,1284,120,8,20,,,,,
2013-07-09,1285,118,8,20,,,,,
2013-07-10,1286,116,10,20,,,,,
2013-07-11,1287,116,8,20,,,,,
2013-07-12,1288,117,8,20,,,,,
2013-07-13,1289,118,9,20,,,,,
2013-07-14,1290,120,9,20,,,,,
2013-07-15,1291,120,9,21,,,,,
2013-07-16,1292,119,6,26,,,,,
2013-07-17,1293,119,6,26,,,,,
2013-07-18,1294,119,6,26,,,,,
2013-07-19,1295,119,6,26,,,,,
2013-07-20,1296,118,6,27,,,,,
2013-07-21,1297,118,6,27,,,,,
2013-07-22,1298,118,6,27,,,,,
2013-07-23,1299,120,6,27,,,,,
2013-07-24,1300,122,6,27,,,,,
2013-07-25,1301,124,6,26,,,,,
2013-07-26,1302,126,7,26,,,,,
2013-07-27,1303,126,7,26,,,,,
2013-07-28,1304,126,7,26,,,,,
2013-07-29,1305,127,7,26,,,,,
2013-07-30,1306,127,7,26,,,,,
2013-07-31,1307,127,7,25,,,,,
2013-08-01,1308,129,7,25,,,,,
2013-08-02,1309,131,7,25,,,,,
2013-08-03,1310,131,7,25,,,,,
2013-08-04,1311,131,7,25,,,,,
2013-08-05,1312,130,9,25,,,,,
2013-08-06,1313,131,9,25,,,,,
2013-08-07,1314,131,11,26,,,,,
2013-08-08,1315,132,11,26,,,,,
2013-08-09,1316,133,11,26,,,,,
2013-08-10,1317,133,11,26,,,,,
2013-08-11,1318,133,12,26,,,,,
2013-08-12,1319,135,12,26,,,,,
2013-08-13,1320,136,12,26,,,,,
2013-08-14,1321,135,14,26,,,,,
2013-08-15,1322,135,14,26,,,,,
2013-08-16,1323,137,14,26,,,,,
2013-08-17,1324,138,14,26,,,,,
2013-08-18,1325,138,14,26,,,,,
2013-08-19,1326,136,14,25,,,,,
2013-08-20,1327,136,14,25,,,,,
2013-08-21,1328,137,14,25,,,,,
2013-08-22,1329,138,14,25,,,,,
2013-08-23,1330,139,14,25,,,,,
2013-08-24,1331,139,14,25,,,,,
2013-08-25,1332,139,14,24,,,,,
2013-08-26,1333,139,14,25,,,,,
2013-08-27,1334,140,14,25,,,,,
2013-08-28,1335,139,14,26,,,,,
2013-08-29,1336,139,14,26,,,,,
2013-08-30,1337,139,14,27,,,,,
2013-08-31,1338,139,14,27,,,,,
2013-09-01,1339,138,14,27,,,,,
2013-09-02,1340,139,14,27,,,,,
2013-09-03,1341,140,14,27,,,,,
2013-09-04,1342,140,14,27,,,,,
2013-09-05,1343,139,14,28,,,,,
2013-09-06,1344,140,14,28,,,,,
2013-09-07,1345,140,14,28,,,,,
2013-09-08,1346,140,14,28,,,,,
2013-09-09,1347,137,15,30,,,,,
2013-09-10,1348,137,15,30,,,,,
2013-09-11,1349,136,15,31,,,,,
2013-09-12,1350,136,15,31,,,,,
2013-09-13,1351,136,15,31,,,,,
2013-09-14,1352,136,14,31,,,,,
2013-09-15,1353,138,12,31,,,,,
2013-09-16,1354,138,12,31,,,,,
2013-09-17,1355,138,12,31,,,,,
2013-09-18,1356,138,12,31,,,,,
2013-09-19,1357,138,12,31,,,,,
2013-09-20,1358,138,12,31,,,,,
2013-09-21,1359,139,12,31,,,,,
2013-09-22,1360,139,12,31,,,,,
2013-09-23,1361,139,12,31,,,,,
2013-09-24,1362,139,12,31,,,,,
2013-09-25,1363,138,12,31,,,,,
2013-09-26,1364,138,12,31,,,,,
2013-09-27,1365,138,12,31,,,,,
2013-09-28,1366,138,12,31,,,,,
2013-09-29,1367,138,12,31,,,,,
2013-09-30,1368,138,12,31,,,,,
2013-10-01,1369,138,12,31,,,,,
2013-10-02,1370,138,12,31,,,,,
2013-10-03,1371,138,12,31,,,,,
2013-10-04,1372,138,12,31,,,,,
2013-10-05,1373,138,12,31,,,,,
2013-10-06,1374,137,12,31,,,,,
2013-10-07,1375,137,12,31,,,,,
2013-10-08,1376,137,12,31,,,,,
2013-10-09,1377,137,12,31,,,,,
2013-10-10,1378,137,12,31,,,,,
2013-10-11,1379,136,12,32,,,,,
2013-10-12,1380,136,12,32,,,,,
2013-10-13,1381,136,12,32,,,,,
2013-10-14,1382,136,12,32,,,,,
2013-10-15,1383,134,14,32,,,,,
2013-10-16,1384,134,12,34,,,,,
2013-10-17,1385,134,12,34,,,,,
2013-10-18,1386,134,12,34,,,,,
2013-10-19,1387,134,12,34,,,,,
2013-10-20,1388,134,12,34,,,,,
2013-10-21,1389,134,12,34,,,,,
2013-10-22,1390,131,14,33,,,,,
2013-10-23,1391,131,14,33,,,,,
2013-10-24,1392,132,14,32,,,,,
2013-10-25,1393,132,14,32,,,,,
2013-10-26,1394,132,14,32,,,,,
2013-10-27,1395,132,14,32,,,,,
2013-10-28,1396,131,14,32,,,,,
2013-10-29,1397,131,14,33,,,,,
2013-10-30,1398,131,14,33,,,,,
2013-10-31,1399,131,14,34,,,,,
2013-11-01,1400,131,14,34,,,,,
2013-11-02,1401,131,14,34,,,,,
2013-11-03,1402,131,14,34,,,,,
2013-11-04,1403,131,14,34,,,,,
2013-11-05,1404,131,14,34,,,,,
2013-11-06,1405,129,14,35,,,,,
2013-11-07,1406,129,14,35,,,,,
2013-11-08,1407,129,14,35,,,,,
2013-11-09,1408,129,14,35,,,,,
2013-11-10,1409,129,14,35,,,,,
2013-11-11,1410,129,14,34,,,,,
2013-11-12,1411,129,14,33,,,,,
2013-11-13,1412,129,14,33,,,,,
2013-11-14,1413,129,14,33,,,,,
2013-11-15,1414,128,14,33,,,,,
2013-11-16,1415,128,14,33,,,,,
2013-11-17,1416,128,14,33,,,,,
2013-11-18,1417,128,14,33,,,,,
2013-11-19,1418,128,14,33,,,,,
2013-11-20,1419,128,14,33,,,,,
2013-11-21,1420,129,14,32,,,,,
2013-11-22,1421,129,14,32,,,,,
2013-11-23,1422,129,14,32,,,,,
2013-11-24,1423,129,14,32,,,,,
2013-11-25,1424,129,14,32,,,,,
