,day_counter,0,1,2,3,4
2010-07-18,198,97,4,,,
2010-07-19,199,98,4,,,
2010-07-20,200,98,5,,,
2010-07-21,201,102,5,,,
2010-07-22,202,102,5,,,
2010-07-23,203,101,7,,,
2010-07-24,204,102,7,,,
2010-07-25,205,103,7,,,
2010-07-26,206,104,7,,,
2010-07-27,207,104,9,,,
2010-07-28,208,104,9,,,
2010-07-29,209,104,9,,,
2010-07-30,210,106,7,,,
2010-07-31,211,106,7,,,
2010-08-01,212,106,7,,,
2010-08-02,213,107,5,,,
2010-08-03,214,107,5,,,
2010-08-04,215,107,5,,,
2010-08-05,216,107,5,,,
2010-08-06,217,109,5,,,
2010-08-07,218,109,5,,,
2010-08-08,219,110,5,,,
2010-08-09,220,110,5,,,
2010-08-10,221,110,5,,,
2010-08-11,222,111,5,,,
2010-08-12,223,111,5,,,
2010-08-13,224,111,5,,,
2010-08-14,225,111,5,,,
2010-08-15,226,112,5,,,
2010-08-16,227,113,5,,,
2010-08-17,228,113,5,,,
2010-08-18,229,114,5,,,
2010-08-19,230,115,4,,,
2010-08-20,231,115,4,,,
2010-08-21,232,115,4,,,
2010-08-22,233,115,4,,,
2010-08-23,234,116,2,,,
2010-08-24,235,116,2,,,
2010-08-25,236,116,2,,,
2010-08-26,237,116,2,,,
2010-08-27,238,116,2,,,
2010-08-28,239,116,2,,,
2010-08-29,240,116,2,,,
2010-08-30,241,118,,,,
2010-08-31,242,118,,,,
2010-09-01,243,118,,,,
2010-09-02,244,118,,,,
2010-09-03,245,118,,,,
2010-09-04,246,118,,,,
2010-09-05,247,118,,,,
2010-09-06,248,120,,,,
2010-09-07,249,118,2,,,
2010-09-08,250,118,2,,,
2010-09-09,251,118,2,,,
2010-09-10,252,118,2,,,
2010-09-11,253,120,2,,,
2010-09-12,254,120,2,,,
2010-09-13,255,120,2,,,
2010-09-14,256,121,2,,,
2010-09-15,257,122,2,,,
2010-09-16,258,123,2,,,
2010-09-17,259,124,2,,,
2010-09-18,260,124,2,,,
2010-09-19,261,124,2,,,
2010-09-20,262,126,2,,,
2010-09-21,263,126,2,,,
2010-09-22,264,126,2,,,
2010-09-23,265,126,2,,,
2010-09-24,266,127,2,,,
2010-09-25,267,129,,,,
2010-09-26,268,129,,,,
2010-09-27,269,129,,,,
2010-09-28,270,129,,,,
2010-09-29,271,129,,,,
2010-09-30,272,129,,,,
2010-10-01,273,130,,,,
2010-10-02,274,130,,,,
2010-10-03,275,130,,,,
2010-10-04,276,131,,,,
2010-10-05,277,132,,,,
2010-10-06,278,133,,,,
2010-10-07,279,133,,,,
2010-10-08,280,132,2,,,
2010-10-09,281,133,2,,,
2010-10-10,282,133,2,,,
2010-10-11,283,134,2,,,
2010-10-12,284,134,2,,,
2010-10-13,285,135,2,,,
2010-10-14,286,135,4,,,
2010-10-15,287,135,4,,,
2010-10-16,288,135,4,,,
2010-10-17,289,135,4,,,
2010-10-18,290,135,4,,,
2010-10-19,291,135,4,,,
2010-10-20,292,136,2,,,
2010-10-21,293,137,2,,,
2010-10-22,294,137,2,,,
2010-10-23,295,137,2,,,
2010-10-24,296,137,2,,,
2010-10-25,297,138,2,,,
2010-10-26,298,138,2,,,
2010-10-27,299,139,2,,,
2010-10-28,300,140,2,,,
2010-10-29,301,141,2,,,
2010-10-30,302,142,2,,,
2010-10-31,303,142,2,,,
2010-11-01,304,143,2,,,
2010-11-02,305,145,2,,,
2010-11-03,306,146,2,,,
2010-11-04,307,148,2,,,
2010-11-05,308,148,2,,,
2010-11-06,309,147,4,,,
2010-11-07,310,147,4,,,
2010-11-08,311,147,4,,,
2010-11-09,312,147,4,,,
2010-11-10,313,148,4,,,
2010-11-11,314,150,4,,,
2010-11-12,315,150,4,,,
2010-11-13,316,150,4,,,
2010-11-14,317,150,4,,,
2010-11-15,318,152,2,,,
2010-11-16,319,153,2,,,
2010-11-17,320,154,2,,,
2010-11-18,321,154,2,,,
2010-11-19,322,154,2,,,
2010-11-20,323,154,2,,,
2010-11-21,324,154,2,,,
2010-11-22,325,156,,,,
2010-11-23,326,157,,,,
2010-11-24,327,158,,,,
2010-11-25,328,159,,,,
2010-11-26,329,159,,,,
2010-11-27,330,159,,,,
2010-11-28,331,160,,,,
2010-11-29,332,160,,,,
2010-11-30,333,163,,,,
2010-12-01,334,163,,,,
2010-12-02,335,163,,,,
2010-12-03,336,163,,,,
2010-12-04,337,163,,,,
2010-12-05,338,162,2,,,
2010-12-06,339,162,2,,,
2010-12-07,340,162,2,,,
2010-12-08,341,162,2,,,
2010-12-09,342,162,2,,,
2010-12-10,343,162,2,,,
2010-12-11,344,162,2,,,
2010-12-12,345,163,2,,,
2010-12-13,346,164,2,,,
2010-12-14,347,164,2,,,
2010-12-15,348,165,2,,,
2010-12-16,349,165,2,,,
2010-12-17,350,166,2,,,
2010-12-18,351,166,2,,,
2010-12-19,352,166,2,,,
2010-12-20,353,165,2,,,
2010-12-21,354,165,2,,,
2010-12-22,355,165,2,,,
2010-12-23,356,165,2,,,
2010-12-24,357,165,2,,,
2010-12-25,358,166,2,,,
2010-12-26,359,167,2,,,
2010-12-27,360,168,2,,,
2010-12-28,361,169,2,,,
2010-12-29,362,169,2,,,
2010-12-30,363,170,2,,,
2010-12-31,364,170,2,,,
2011-01-01,365,170,2,,,
2011-01-02,366,171,2,,,
2011-01-03,367,173,2,,,
2011-01-04,368,174,2,,,
2011-01-05,369,176,,,,
2011-01-06,370,177,,,,
2011-01-07,371,177,,,,
2011-01-08,372,179,,,,
2011-01-09,373,179,,,,
2011-01-10,374,178,,,,
2011-01-11,375,178,,,,
2011-01-12,376,180,,,,
2011-01-13,377,181,,,,
2011-01-14,378,181,,,,
2011-01-15,379,181,,,,
2011-01-16,380,181,,,,
2011-01-17,381,180,,,,
2011-01-18,382,180,,,,
2011-01-19,383,181,,,,
2011-01-20,384,182,,,,
2011-01-21,385,182,,,,
2011-01-22,386,181,,,,
2011-01-23,387,181,,,,
2011-01-24,388,181,,,,
2011-01-25,389,181,,,,
2011-01-26,390,181,,,,
2011-01-27,391,180,2,,,
2011-01-28,392,181,2,,,
2011-01-29,393,181,2,,,
2011-01-30,394,181,2,,,
2011-01-31,395,181,2,,,
2011-02-01,396,182,2,,,
2011-02-02,397,185,,,,
2011-02-03,398,185,,,,
2011-02-04,399,186,,,,
2011-02-05,400,186,,,,
2011-02-06,401,186,,,,
2011-02-07,402,186,,,,
2011-02-08,403,187,,,,
2011-02-09,404,187,,,,
2011-02-10,405,187,,,,
2011-02-11,406,187,,,,
2011-02-12,407,188,,,,
2011-02-13,408,189,,,,
2011-02-14,409,189,,,,
2011-02-15,410,189,,,,
2011-02-16,411,190,,,,
2011-02-17,412,190,,,,
2011-02-18,413,190,,,,
2011-02-19,414,191,,,,
2011-02-20,415,191,,,,
2011-02-21,416,191,,,,
2011-02-22,417,192,,,,
2011-02-23,418,193,,,,
2011-02-24,419,195,,,,
2011-02-25,420,195,,,,
2011-02-26,421,195,,,,
2011-02-27,422,195,,,,
2011-02-28,423,195,,,,
2011-03-01,424,195,,,,
2011-03-02,425,195,,,,
2011-03-03,426,195,,,,
2011-03-04,427,196,2,,,
2011-03-05,428,196,2,,,
2011-03-06,429,198,2,,,
2011-03-07,430,198,2,,,
2011-03-08,431,198,2,,,
2011-03-09,432,199,2,,,
2011-03-10,433,200,2,,,
2011-03-11,434,200,2,,,
2011-03-12,435,201,2,,,
