date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2018-02-21 00:00:00.000000,2018-02-20 18:54:56.182663,1311905,0,0,3,0,2,2973
2018-02-27 00:00:00.000000,2018-02-27 01:46:58.560443,1310842,1,1,3,5,32,2979
2018-03-07 00:00:00.000000,2018-03-04 01:44:27.609966,1073773,0,0,3,0,20,2987
2018-03-07 00:00:00.000000,2018-03-05 18:22:47.505383,1441195,0,0,5,0,31,2987
2018-03-14 00:00:00.000000,2018-03-14 13:09:16.370348,1442401,1,1,3,1,4,2994
2018-03-14 00:00:00.000000,2018-03-14 13:40:16.721009,1440329,1,1,3,0,6,2994
2018-03-16 00:00:00.000000,2018-03-16 04:05:18.260870,1444687,1,1,3,0,8,2996
2018-03-23 00:00:00.000000,2018-03-22 23:14:59.132575,1442206,1,1,3,0,2,3003
2018-03-25 00:00:00.000000,2018-03-25 03:20:29.418640,943937,1,1,3,0,25,3005
2018-03-25 00:00:00.000000,2018-03-25 10:09:31.304348,1441927,1,1,3,0,13,3005
2018-04-02 00:00:00.000000,2018-04-01 20:53:41.211935,1269917,1,1,3,5,8,3013
2018-04-02 00:00:00.000000,2018-04-02 00:29:34.364811,1437498,1,1,3,0,5,3013
2018-04-03 00:00:00.000000,2018-04-03 17:52:10.434783,1447592,1,1,3,0,12,3014
2018-04-05 00:00:00.000000,2018-04-04 19:50:41.739130,978628,0,0,3,0,3,3016
2018-04-07 00:00:00.000000,2018-04-07 14:08:26.086957,1113780,0,0,3,1,10,3018
2018-04-10 00:00:00.000000,2018-04-09 22:23:16.370348,1442204,1,1,3,0,1,3021
2018-04-16 00:00:00.000000,2018-04-15 23:15:31.448785,1362079,1,1,3,1,9,3027
2018-04-24 00:00:00.000000,2018-04-18 13:00:24.730852,1351155,0,0,3,0,4,3035
2018-04-28 00:00:00.000000,2018-04-26 16:34:02.657644,1196747,0,0,3,0,2,3039
2018-04-30 00:00:00.000000,2018-04-30 00:32:38.037527,1450784,1,1,3,0,15,3041
2018-05-08 00:00:00.000000,2018-05-08 03:39:13.288219,1235313,0,0,3,0,12,3049
2018-05-09 00:00:00.000000,2018-05-08 19:36:02.270516,1458626,0,0,4,0,3,3050
2018-05-18 00:00:00.000000,2018-05-16 05:01:31.374962,604400,0,0,3,0,3,3059
2018-05-22 00:00:00.000000,2018-05-20 07:16:45.253768,1068944,0,0,3,3,4,3063
2018-05-22 00:00:00.000000,2018-05-22 03:52:13.043478,1319119,0,0,3,0,22,3063
2018-05-23 00:00:00.000000,2018-05-23 06:46:36.521739,842198,0,0,3,0,9,3064
2018-05-28 00:00:00.000000,2018-05-26 19:49:10.434783,1158169,0,0,3,1,24,3069
2018-06-05 00:00:00.000000,2018-06-01 14:00:18.898800,1202489,0,0,3,0,7,3077
2018-06-05 00:00:00.000000,2018-06-02 12:05:45.862811,1463759,1,2,3,0,23,3077
2018-06-12 00:00:00.000000,2018-06-06 05:38:36.521739,1465759,0,0,6,0,8,3084
2018-06-12 00:00:00.000000,2018-06-10 03:33:23.478261,1463755,1,2,3,0,15,3084
2018-06-15 00:00:00.000000,2018-06-14 15:44:28.695652,1463748,1,2,3,0,14,3087
2018-06-20 00:00:00.000000,2018-06-16 06:45:10.434783,1439213,0,0,3,0,8,3092
2018-06-28 00:00:00.000000,2018-06-21 13:20:44.349431,1463693,1,1,3,2,10,3100
2018-06-28 00:00:00.000000,2018-06-26 01:43:28.920332,1147438,0,0,3,0,12,3100
2018-06-29 00:00:00.000000,2018-06-28 19:07:08.947211,562098,0,0,3,0,2,3101
2018-07-04 00:00:00.000000,2018-07-04 00:26:58.541987,1359024,0,0,3,0,5,3106
2018-07-06 00:00:00.000000,2018-07-05 18:45:48.206706,538604,0,0,3,0,3,3108
2018-07-06 00:00:00.000000,2018-07-05 08:16:07.826087,1435261,0,0,3,0,8,3108
2018-07-16 00:00:00.000000,2018-07-14 01:35:54.463242,1422056,0,0,3,3,24,3118
2018-07-20 00:00:00.000000,2018-07-19 08:03:28.846509,859123,0,0,3,0,4,3122
2018-07-20 00:00:00.000000,2018-07-19 00:06:54.782609,1469993,3,2,3,0,34,3122
2018-07-20 00:00:00.000000,2018-07-20 19:03:31.304348,1475189,1,2,3,0,6,3122
2018-07-22 00:00:00.000000,2018-07-22 18:00:54.782609,1476715,1,3,3,0,7,3124
2018-07-24 00:00:00.000000,2018-07-23 00:29:31.304348,1476324,1,2,3,0,7,3126
2018-07-24 00:00:00.000000,2018-07-23 00:29:31.304348,1476126,1,1,3,0,7,3126
2018-07-25 00:00:00.000000,2018-07-24 05:42:02.608696,1474651,1,1,3,0,9,3127
2018-07-30 00:00:00.000000,2018-07-29 20:07:13.325131,1410070,1,1,3,0,5,3132
2018-07-31 00:00:00.000000,2018-07-30 17:02:45.512150,1431929,0,0,3,0,4,3133
2018-08-06 00:00:00.000000,2018-08-06 01:50:43.242079,1478971,0,0,5,0,7,3139
2018-08-06 00:00:00.000000,2018-08-06 03:43:13.029837,1479168,0,0,4,0,18,3139
2018-08-10 00:00:00.000000,2018-08-10 01:49:15.652174,1409809,0,0,3,2,8,3143
2018-08-13 00:00:00.000000,2018-08-13 15:00:05.217391,1266196,0,0,3,0,41,3146
2018-08-20 00:00:00.000000,2018-08-18 20:42:46.490311,855786,0,0,3,0,3,3153
2018-08-21 00:00:00.000000,2018-08-21 15:56:41.739130,1484246,2,1,3,0,14,3154
2018-08-23 00:00:00.000000,2018-08-23 12:52:53.835743,1198268,0,0,3,0,3,3156
2018-08-28 00:00:00.000000,2018-08-28 07:55:25.948939,1479400,1,1,3,0,5,3161
2018-08-29 00:00:00.000000,2018-08-28 23:04:05.217391,1484440,1,1,3,0,7,3162
2018-08-30 00:00:00.000000,2018-08-30 02:19:59.132575,1484955,1,1,3,1,7,3163
2018-09-03 00:00:00.000000,2018-09-03 15:06:44.054137,1485670,1,1,3,1,10,3167
2018-09-07 00:00:00.000000,2018-09-06 11:24:04.743156,542715,0,0,3,0,9,3171
2018-09-11 00:00:00.000000,2018-09-10 15:31:45.346047,1468944,0,0,3,0,4,3175
2018-09-14 00:00:00.000000,2018-09-13 07:55:15.078437,1415333,1,1,3,0,12,3178
2018-09-18 00:00:00.000000,2018-09-18 05:35:58.375884,1319164,1,1,3,0,21,3182
2018-09-19 00:00:00.000000,2018-09-19 07:36:28.219010,1490492,0,0,4,0,21,3183
2018-09-21 00:00:00.000000,2018-09-20 22:56:15.652174,1193926,0,0,3,0,15,3185
2018-09-23 00:00:00.000000,2018-09-21 23:19:00.863326,1492929,1,1,3,0,12,3187
2018-09-25 00:00:00.000000,2018-09-25 00:48:24.546293,1486551,1,2,3,2,7,3189
2018-10-03 00:00:00.000000,2018-09-30 06:22:05.149185,1492710,1,1,3,0,5,3197
2018-10-09 00:00:00.000000,2018-10-09 17:35:15.023070,1491498,1,2,3,2,10,3203
2018-10-10 00:00:00.000000,2018-10-09 22:29:12.919102,1414804,1,2,3,0,10,3204
2018-10-16 00:00:00.000000,2018-10-16 04:11:22.442325,1497279,1,2,3,0,4,3210
2018-10-18 00:00:00.000000,2018-10-18 02:55:25.838204,1330467,1,1,3,0,54,3212
2018-10-24 00:00:00.000000,2018-10-23 13:26:02.805291,1499326,1,2,3,0,6,3218
2018-10-25 00:00:00.000000,2018-10-25 02:48:39.789465,1499339,1,2,3,0,7,3219
2018-10-31 00:00:00.000000,2018-10-30 19:33:56.327284,1499334,1,2,3,0,16,3225
2018-11-01 00:00:00.000000,2018-10-31 17:15:39.034143,1500464,1,2,3,0,17,3226
2018-11-01 00:00:00.000000,2018-10-31 17:47:51.157907,1499685,1,1,3,0,6,3226
2018-11-02 00:00:00.000000,2018-11-02 02:46:39.130435,1503572,1,1,3,0,12,3227
2018-11-02 00:00:00.000000,2018-11-02 13:26:31.304348,1500103,1,1,3,0,8,3227
2018-11-08 00:00:00.000000,2018-11-07 18:32:57.379268,1494052,1,1,3,0,4,3233
2018-11-09 00:00:00.000000,2018-11-08 11:29:13.325695,1495991,1,1,3,0,8,3234
2018-11-09 00:00:00.000000,2018-11-09 11:36:33.533729,614774,0,0,3,0,2,3234
2018-11-10 00:00:00.000000,2018-11-09 20:01:16.370348,1442203,1,1,3,3,1,3235
2018-11-16 00:00:00.000000,2018-11-16 02:35:46.213473,1321778,0,0,3,0,7,3241
2018-11-16 00:00:00.000000,2018-11-16 11:07:31.304348,832610,0,0,3,0,2,3241
2018-11-24 00:00:00.000000,2018-11-21 13:07:50.808982,948160,0,0,3,7,13,3249
2018-11-24 00:00:00.000000,2018-11-18 01:28:18.260870,1507702,1,1,3,0,39,3249
2018-11-30 00:00:00.000000,2018-11-29 22:02:06.256536,633691,0,0,3,1,36,3255
2018-12-08 00:00:00.000000,2018-12-07 10:36:25.930483,768990,0,0,3,0,3,3263
2018-12-08 00:00:00.000000,2018-12-06 02:35:11.571824,1501004,0,0,3,0,36,3263
2018-12-14 00:00:00.000000,2018-12-14 00:34:07.013227,1500798,0,0,3,0,5,3269
2018-12-17 00:00:00.000000,2018-12-14 18:03:31.304348,1513224,1,1,3,0,5,3272
2018-12-20 00:00:00.000000,2018-12-19 04:00:05.056906,1121061,0,0,3,0,3,3275
2018-12-21 00:00:00.000000,2018-12-20 11:40:00.585481,956536,0,0,3,0,3,3276
2018-12-23 00:00:00.000000,2018-12-23 08:30:45.807444,1352045,0,0,3,0,3,3278
2019-01-02 00:00:00.000000,2018-12-29 00:56:21.980929,1415832,0,0,3,0,8,3288
2019-01-02 00:00:00.000000,2018-12-30 08:42:46.748693,1462647,0,0,3,0,3,3288
2019-01-17 00:00:00.000000,2019-01-17 01:44:23.365118,686152,0,0,3,0,1,3303
2019-01-17 00:00:00.000000,2019-01-17 17:58:51.528760,630789,0,0,3,1,3,3303
2019-01-17 00:00:00.000000,2019-01-17 18:58:02.608696,1517368,1,1,3,0,7,3303
2019-01-17 00:00:00.000000,2019-01-17 21:24:31.304348,1226600,0,0,3,0,10,3303
2019-01-23 00:00:00.000000,2019-01-23 07:24:06.311904,1492498,0,0,3,0,27,3309
2019-01-31 00:00:00.000000,2019-01-31 11:33:02.270071,539050,0,0,3,0,3,3317
2019-01-31 00:00:00.000000,2019-01-31 13:10:56.161181,1367599,0,0,3,0,4,3317
2019-02-01 00:00:00.000000,2019-02-01 13:36:27.256461,1492821,0,0,3,0,6,3318
2019-02-11 00:00:00.000000,2019-02-09 06:11:49.037219,769644,0,0,3,0,3,3328
2019-02-18 00:00:00.000000,2019-02-16 19:08:02.805291,616843,0,0,3,35,20,3335
2019-02-25 00:00:00.000000,2019-02-25 12:27:47.782221,739050,0,0,3,0,4,3342
2019-02-27 00:00:00.000000,2019-02-27 01:34:18.260870,1528782,1,1,3,0,9,3344
2019-02-28 00:00:00.000000,2019-02-28 10:39:02.904548,1530395,0,0,5,0,4,3345
2019-03-01 00:00:00.000000,2019-03-01 05:23:39.130435,1530799,1,1,3,0,7,3346
2019-03-02 00:00:00.000000,2019-03-02 02:17:10.434783,1530179,1,1,3,0,16,3347
2019-03-04 00:00:00.000000,2019-03-03 14:19:28.089819,808234,0,0,3,0,19,3349
2019-03-04 00:00:00.000000,2019-03-03 01:23:07.826087,1530801,1,1,3,0,10,3349
2019-03-04 00:00:00.000000,2019-03-04 18:52:31.304348,1530787,1,1,3,0,15,3349
2019-03-05 00:00:00.000000,2019-03-05 10:31:39.130435,1531013,1,1,3,0,15,3350
2019-03-06 00:00:00.000000,2019-03-06 08:54:36.521739,1530276,1,1,3,0,9,3351
2019-03-06 00:00:00.000000,2019-03-06 15:43:02.608696,1530765,1,1,3,0,14,3351
2019-03-07 00:00:00.000000,2019-03-07 15:47:41.739130,1530281,1,1,3,0,20,3352
2019-03-11 00:00:00.000000,2019-03-10 10:28:59.944632,1530781,1,1,3,0,25,3356
2019-03-11 00:00:00.000000,2019-03-08 02:28:02.608696,1530777,1,1,3,0,9,3356
2019-03-12 00:00:00.000000,2019-03-11 19:43:33.913043,1530277,1,1,3,0,15,3357
2019-03-17 00:00:00.000000,2019-03-17 06:39:04.152568,1479433,1,1,3,0,17,3362
2019-03-18 00:00:00.000000,2019-03-18 08:43:47.505383,1441195,0,0,5,0,31,3363
2019-03-19 00:00:00.000000,2019-03-18 17:08:15.652174,1535786,1,1,3,0,6,3364
2019-03-19 00:00:00.000000,2019-03-18 17:31:02.608696,1534337,1,1,3,0,18,3364
2019-03-19 00:00:00.000000,2019-03-19 12:28:31.304348,1531008,1,1,3,0,7,3364
2019-03-21 00:00:00.000000,2019-03-19 22:54:36.521739,1530283,1,1,3,0,10,3366
2019-03-27 00:00:00.000000,2019-03-27 04:14:58.541987,1530282,1,1,3,0,37,3372
2019-03-28 00:00:00.000000,2019-03-27 19:17:31.304348,1530327,1,1,3,0,7,3373
2019-03-29 00:00:00.000000,2019-03-29 15:32:29.123347,1191418,1,1,3,27,20,3374
2019-03-29 00:00:00.000000,2019-03-28 18:06:33.913043,1530279,1,1,3,0,8,3374
2019-04-01 00:00:00.000000,2019-03-30 07:24:07.826087,1530778,1,1,3,0,9,3377
2019-04-02 00:00:00.000000,2019-04-01 14:05:02.608696,1530783,1,1,3,0,11,3378
