,day_counter,0,1,2,3,4,5
2019-03-09,3354,832,92,48,33,,
2019-03-10,3355,832,92,48,33,,
2019-03-11,3356,832,92,48,33,,
2019-03-12,3357,832,92,40,45,,
2019-03-13,3358,832,92,40,46,,
2019-03-14,3359,834,92,40,47,,
2019-03-15,3360,834,92,40,48,,
2019-03-16,3361,835,92,40,48,,
2019-03-17,3362,835,92,40,48,,
2019-03-18,3363,835,92,40,48,,
2019-03-19,3364,835,91,39,48,,
2019-03-20,3365,835,91,39,48,,
2019-03-21,3366,835,90,39,48,,
2019-03-22,3367,835,90,39,47,,
2019-03-23,3368,835,90,39,47,,
2019-03-24,3369,835,90,39,47,,
2019-03-25,3370,836,90,39,48,,
2019-03-26,3371,836,90,39,49,,
2019-03-27,3372,836,90,39,49,,
2019-03-28,3373,836,90,39,49,,
2019-03-29,3374,837,90,39,49,,
2019-03-30,3375,838,90,39,48,,
2019-03-31,3376,838,90,39,48,,
2019-04-01,3377,839,90,39,48,,
2019-04-02,3378,838,91,39,48,,
2019-04-03,3379,838,91,39,48,,
2019-04-04,3380,838,91,39,48,,
2019-04-05,3381,839,91,39,48,,
2019-04-06,3382,839,91,39,48,,
2019-04-07,3383,839,91,39,48,,
2019-04-08,3384,839,91,39,47,,
2019-04-09,3385,838,91,39,49,,
2019-04-10,3386,838,91,39,49,,
2019-04-11,3387,838,91,39,49,,
2019-04-12,3388,838,91,39,49,,
2019-04-13,3389,838,91,39,49,,
2019-04-14,3390,838,91,39,48,,
2019-04-15,3391,838,90,38,50,,
2019-04-16,3392,839,90,38,50,,
2019-04-17,3393,840,88,38,50,,
2019-04-18,3394,840,88,38,50,,
2019-04-19,3395,843,86,38,50,,
2019-04-20,3396,843,86,38,50,,
2019-04-21,3397,843,86,38,50,,
2019-04-22,3398,843,86,38,50,,
2019-04-23,3399,845,84,38,50,,
2019-04-24,3400,846,83,38,50,,
2019-04-25,3401,846,83,38,51,,
2019-04-26,3402,846,83,38,51,,
2019-04-27,3403,846,83,38,51,,
2019-04-28,3404,846,83,38,51,,
2019-04-29,3405,847,83,38,51,,
2019-04-30,3406,847,81,38,16,37,
2019-05-01,3407,847,81,38,16,37,
2019-05-02,3408,847,81,38,16,37,
2019-05-03,3409,847,81,37,16,37,
2019-05-04,3410,847,81,37,16,37,
2019-05-05,3411,846,83,37,16,36,
2019-05-06,3412,847,82,37,16,37,
2019-05-07,3413,848,82,37,16,37,
2019-05-08,3414,849,82,37,16,38,
2019-05-09,3415,850,82,37,16,38,
2019-05-10,3416,850,82,37,16,38,
2019-05-11,3417,850,82,37,16,38,
2019-05-12,3418,850,82,37,16,38,
2019-05-13,3419,849,82,37,16,38,
2019-05-14,3420,849,82,37,16,38,
2019-05-15,3421,851,82,37,16,38,
2019-05-16,3422,851,82,37,16,39,
2019-05-17,3423,851,82,37,16,39,
2019-05-18,3424,851,82,37,16,39,
2019-05-19,3425,851,82,37,16,39,
2019-05-20,3426,851,82,37,16,39,
2019-05-21,3427,851,81,37,16,40,
2019-05-22,3428,851,83,37,16,40,
2019-05-23,3429,853,81,37,16,40,
2019-05-24,3430,853,81,37,16,40,
2019-05-25,3431,853,81,37,16,40,
2019-05-26,3432,853,81,37,16,40,
2019-05-27,3433,854,81,37,16,40,
2019-05-28,3434,852,87,36,16,40,
2019-05-29,3435,851,88,36,16,41,
2019-05-30,3436,853,90,36,16,41,
2019-05-31,3437,854,91,36,16,41,
2019-06-01,3438,855,91,36,16,41,
2019-06-02,3439,856,91,36,16,41,
2019-06-03,3440,856,91,36,16,41,
2019-06-04,3441,858,89,36,16,41,
2019-06-05,3442,858,89,36,16,41,
2019-06-06,3443,858,90,36,16,41,
2019-06-07,3444,859,92,36,16,41,
2019-06-08,3445,859,92,36,16,41,
2019-06-09,3446,859,92,36,16,41,
2019-06-10,3447,859,92,36,16,41,
2019-06-11,3448,859,92,36,16,41,
2019-06-12,3449,861,92,35,16,41,
2019-06-13,3450,862,93,35,15,41,
2019-06-14,3451,862,93,35,15,41,
2019-06-15,3452,862,93,35,15,41,
2019-06-16,3453,862,93,35,15,41,
2019-06-17,3454,862,93,35,15,41,
2019-06-18,3455,862,93,34,15,41,
2019-06-19,3456,863,80,48,15,41,
2019-06-20,3457,863,80,49,15,41,
2019-06-21,3458,863,80,53,15,41,
2019-06-22,3459,862,80,54,15,41,
2019-06-23,3460,862,80,54,15,41,
2019-06-24,3461,862,80,55,15,41,
2019-06-25,3462,862,80,55,15,41,
2019-06-26,3463,864,80,56,15,41,
2019-06-27,3464,864,80,55,15,41,
2019-06-28,3465,864,80,55,15,41,
2019-06-29,3466,865,80,55,15,41,
2019-06-30,3467,865,80,55,15,41,
2019-07-01,3468,866,80,54,15,41,
2019-07-02,3469,867,81,54,15,41,
2019-07-03,3470,867,81,55,15,42,
2019-07-04,3471,867,101,34,15,42,
2019-07-05,3472,868,103,34,15,42,
2019-07-06,3473,868,104,34,15,42,
2019-07-07,3474,868,104,34,15,42,
2019-07-08,3475,868,104,34,15,42,
2019-07-09,3476,867,104,34,15,43,
2019-07-10,3477,868,104,34,15,43,
2019-07-11,3478,867,107,34,15,43,
2019-07-12,3479,869,105,34,15,43,
2019-07-13,3480,869,105,34,15,43,
2019-07-14,3481,869,105,34,15,43,
2019-07-15,3482,870,78,61,15,41,
2019-07-16,3483,870,78,61,15,41,
2019-07-17,3484,870,78,62,15,41,
2019-07-18,3485,872,78,62,15,41,
2019-07-19,3486,872,78,63,15,41,
2019-07-20,3487,872,78,63,15,41,
2019-07-21,3488,872,78,63,15,41,
2019-07-22,3489,872,78,63,15,41,
2019-07-23,3490,872,78,34,46,40,
2019-07-24,3491,874,78,34,46,40,
2019-07-25,3492,874,78,34,48,40,
2019-07-26,3493,874,78,34,47,40,
2019-07-27,3494,873,78,34,48,40,
2019-07-28,3495,873,78,34,48,40,
2019-07-29,3496,873,78,34,49,40,
2019-07-30,3497,873,78,67,15,40,
2019-07-31,3498,874,78,67,15,40,
2019-08-01,3499,874,78,67,15,40,
2019-08-02,3500,875,78,68,15,40,
2019-08-03,3501,875,78,68,15,40,
2019-08-04,3502,875,78,68,15,40,
2019-08-05,3503,875,78,69,15,40,
2019-08-06,3504,875,78,71,15,40,
2019-08-07,3505,874,78,74,15,40,
2019-08-08,3506,874,78,34,57,40,
2019-08-09,3507,874,78,34,59,39,
2019-08-10,3508,875,78,34,59,39,
2019-08-11,3509,875,78,34,59,39,
2019-08-12,3510,876,78,80,15,39,
2019-08-13,3511,879,78,82,15,39,
2019-08-14,3512,880,78,81,15,39,
2019-08-15,3513,880,78,80,15,39,
2019-08-16,3514,880,78,80,15,39,
2019-08-17,3515,881,76,80,15,39,
2019-08-18,3516,881,76,80,15,39,
2019-08-19,3517,881,76,81,15,39,
2019-08-20,3518,881,76,85,15,39,
2019-08-21,3519,881,75,85,15,39,
2019-08-22,3520,881,75,87,15,39,
2019-08-23,3521,881,75,87,15,39,
2019-08-24,3522,881,75,87,15,39,
2019-08-25,3523,881,75,87,15,39,
2019-08-26,3524,881,75,87,15,39,
2019-08-27,3525,882,75,88,15,39,
2019-08-28,3526,883,75,88,15,39,
2019-08-29,3527,883,75,88,15,39,
2019-08-30,3528,883,75,88,15,39,
2019-08-31,3529,883,75,88,15,39,
2019-09-01,3530,883,75,88,15,39,
2019-09-02,3531,883,75,87,15,39,
2019-09-03,3532,883,75,87,15,39,
2019-09-04,3533,884,75,87,15,39,
2019-09-05,3534,886,75,87,15,39,
2019-09-06,3535,885,75,89,15,39,
2019-09-07,3536,885,75,89,15,39,
2019-09-08,3537,885,75,89,15,39,
2019-09-09,3538,885,75,89,15,39,
2019-09-10,3539,885,75,89,15,39,
2019-09-11,3540,885,75,33,73,39,
2019-09-12,3541,886,75,33,74,39,
2019-09-13,3542,886,75,33,74,40,
2019-09-14,3543,887,74,33,74,40,
2019-09-15,3544,887,74,33,74,40,
2019-09-16,3545,887,74,33,74,39,
2019-09-17,3546,890,72,33,74,39,
2019-09-18,3547,890,72,33,75,39,
2019-09-19,3548,892,72,33,77,39,
2019-09-20,3549,892,72,33,77,39,
2019-09-21,3550,892,72,33,77,39,
2019-09-22,3551,892,72,33,77,39,
2019-09-23,3552,892,72,33,78,39,
2019-09-24,3553,892,72,33,77,39,
2019-09-25,3554,893,72,33,77,39,
2019-09-26,3555,894,72,33,77,39,
2019-09-27,3556,896,72,33,79,39,
2019-09-28,3557,897,72,33,79,39,
2019-09-29,3558,897,72,33,79,39,
2019-09-30,3559,897,72,42,69,40,
2019-10-01,3560,897,72,42,69,40,
2019-10-02,3561,897,72,42,70,40,
2019-10-03,3562,899,72,42,70,40,
2019-10-04,3563,899,72,42,70,40,
2019-10-05,3564,899,72,42,70,40,
2019-10-06,3565,899,72,42,70,40,
2019-10-07,3566,898,74,42,70,40,
2019-10-08,3567,898,74,42,70,40,
2019-10-09,3568,898,74,42,70,40,
2019-10-10,3569,898,74,42,70,40,
2019-10-11,3570,898,74,42,70,40,
2019-10-12,3571,898,74,42,70,40,
2019-10-13,3572,898,74,42,70,40,
2019-10-14,3573,899,74,42,71,40,
2019-10-15,3574,900,74,42,72,40,
2019-10-16,3575,901,74,42,72,40,
2019-10-17,3576,902,74,42,71,40,
2019-10-18,3577,902,74,42,72,40,
2019-10-19,3578,903,74,42,72,40,
2019-10-20,3579,903,74,42,72,40,
2019-10-21,3580,902,74,42,73,41,
2019-10-22,3581,903,74,42,72,41,
2019-10-23,3582,903,74,42,73,41,
2019-10-24,3583,903,72,45,73,41,
2019-10-25,3584,903,72,45,73,41,
2019-10-26,3585,903,72,45,73,41,
2019-10-27,3586,903,72,45,73,41,
2019-10-28,3587,903,72,45,72,41,
2019-10-29,3588,905,72,45,70,41,
2019-10-30,3589,906,72,45,69,41,
2019-10-31,3590,907,72,45,68,41,
2019-11-01,3591,907,72,45,68,41,
2019-11-02,3592,907,72,45,68,41,
2019-11-03,3593,907,72,45,68,41,
2019-11-04,3594,907,72,45,68,41,
2019-11-05,3595,907,72,45,68,41,
2019-11-06,3596,907,72,45,68,41,
2019-11-07,3597,906,74,45,68,41,
2019-11-08,3598,907,74,45,69,41,
2019-11-09,3599,909,72,45,69,41,
2019-11-10,3600,909,72,45,69,41,
2019-11-11,3601,909,72,45,69,41,
2019-11-12,3602,909,72,45,69,41,
2019-11-13,3603,909,72,45,69,41,
2019-11-14,3604,910,72,45,69,41,
2019-11-15,3605,910,72,45,69,41,
2019-11-16,3606,911,72,44,69,41,
2019-11-17,3607,911,71,44,69,41,
2019-11-18,3608,915,71,44,69,41,
2019-11-19,3609,916,71,44,68,41,
2019-11-20,3610,916,71,44,68,41,
2019-11-21,3611,916,74,44,68,41,
2019-11-22,3612,916,74,44,68,41,
2019-11-23,3613,916,74,44,68,41,
2019-11-24,3614,916,74,44,68,41,
2019-11-25,3615,917,74,44,68,41,
2019-11-26,3616,918,74,44,68,40,
2019-11-27,3617,918,74,44,68,40,
2019-11-28,3618,919,71,48,68,40,
2019-11-29,3619,919,71,48,68,40,
2019-11-30,3620,919,71,48,68,41,
2019-12-01,3621,919,71,48,68,41,
2019-12-02,3622,919,71,49,68,40,
2019-12-03,3623,919,71,49,69,39,
2019-12-04,3624,919,71,49,71,39,
2019-12-05,3625,919,71,49,72,39,
2019-12-06,3626,920,71,49,72,39,
2019-12-07,3627,920,71,49,72,39,
2019-12-08,3628,920,71,49,72,39,
2019-12-09,3629,919,71,49,72,39,
2019-12-10,3630,920,71,49,72,39,
2019-12-11,3631,922,69,49,72,39,
2019-12-12,3632,922,69,50,72,39,
2019-12-13,3633,923,69,52,72,39,
2019-12-14,3634,924,69,52,72,39,
2019-12-15,3635,925,69,52,72,39,
2019-12-16,3636,927,67,52,72,39,
2019-12-17,3637,927,67,52,72,39,
2019-12-18,3638,927,67,51,72,39,
2019-12-19,3639,939,69,49,72,39,
2019-12-20,3640,939,69,49,72,39,
2019-12-21,3641,939,69,49,72,39,
2019-12-22,3642,939,69,49,72,39,
2019-12-23,3643,941,69,49,72,39,
2019-12-24,3644,942,69,49,72,39,
2019-12-25,3645,942,69,49,72,39,
2019-12-26,3646,942,69,49,72,39,
2019-12-27,3647,943,68,49,72,39,
2019-12-28,3648,943,68,49,72,39,
2019-12-29,3649,943,68,49,72,39,
2019-12-30,3650,943,68,49,72,39,
2019-12-31,3651,943,68,49,72,39,
