,day_counter,0,1,2,3,4
2010-07-25,24,10,,,,
2010-07-26,25,11,,,,
2010-07-27,26,13,,,,
2010-07-28,27,13,,,,
2010-07-29,28,13,,,,
2010-07-30,29,14,,,,
2010-07-31,30,14,,,,
2010-08-01,31,14,,,,
2010-08-02,32,13,,,,
2010-08-03,33,12,,,,
2010-08-04,34,11,,,,
2010-08-05,35,11,,,,
2010-08-06,36,10,,,,
2010-08-07,37,10,,,,
2010-08-08,38,9,,,,
2010-08-09,39,9,,,,
2010-08-10,40,9,,,,
2010-08-11,41,9,,,,
2010-08-12,42,9,,,,
2010-08-13,43,9,,,,
2010-08-14,44,9,,,,
2010-08-15,45,9,,,,
2010-08-16,46,10,,,,
2010-08-17,47,10,,,,
2010-08-18,48,10,,,,
2010-08-19,49,11,,,,
2010-08-20,50,11,,,,
2010-08-21,51,11,,,,
2010-08-22,52,11,,,,
2010-08-23,53,9,,,,
2010-08-24,54,7,,,,
2010-08-25,55,7,,,,
2010-08-26,56,7,,,,
2010-08-27,57,7,,,,
2010-08-28,58,7,,,,
2010-08-29,59,7,,,,
2010-08-30,60,8,,,,
2010-08-31,61,7,,,,
2010-09-01,62,7,,,,
2010-09-02,63,7,,,,
2010-09-03,64,7,,,,
2010-09-04,65,7,,,,
2010-09-05,66,7,,,,
2010-09-06,67,8,,,,
2010-09-07,68,7,,,,
2010-09-08,69,7,,,,
2010-09-09,70,7,,,,
2010-09-10,71,7,,,,
2010-09-11,72,7,,,,
2010-09-12,73,7,,,,
2010-09-13,74,7,,,,
2010-09-14,75,8,,,,
2010-09-15,76,9,,,,
2010-09-16,77,10,,,,
2010-09-17,78,9,,,,
2010-09-18,79,9,,,,
2010-09-19,80,8,,,,
2010-09-20,81,10,,,,
2010-09-21,82,10,,,,
2010-09-22,83,9,,,,
2010-09-23,84,9,,,,
2010-09-24,85,10,,,,
2010-09-25,86,10,,,,
2010-09-26,87,10,,,,
2010-09-27,88,9,,,,
2010-09-28,89,9,,,,
2010-09-29,90,9,,,,
2010-09-30,91,9,,,,
2010-10-01,0,1,,,,
2010-10-02,1,1,,,,
2010-10-03,2,2,,,,
2010-10-04,3,2,,,,
2010-10-05,4,3,,,,
2010-10-06,5,4,,,,
2010-10-07,6,4,,,,
2010-10-08,7,4,,,,
2010-10-09,8,5,,,,
2010-10-10,9,5,,,,
2010-10-11,10,5,,,,
2010-10-12,11,5,,,,
2010-10-13,12,5,,,,
2010-10-14,13,6,2,,,
2010-10-15,14,6,2,,,
2010-10-16,15,6,2,,,
2010-10-17,16,6,2,,,
2010-10-18,17,6,2,,,
2010-10-19,18,7,2,,,
2010-10-20,19,5,2,,,
2010-10-21,20,6,2,,,
2010-10-22,21,6,2,,,
2010-10-23,22,6,2,,,
2010-10-24,23,6,2,,,
2010-10-25,24,7,,,,
2010-10-26,25,7,,,,
2010-10-27,26,8,,,,
2010-10-28,27,9,,,,
2010-10-29,28,9,,,,
2010-10-30,29,9,,,,
2010-10-31,30,9,,,,
2010-11-01,31,10,,,,
2010-11-02,32,11,,,,
2010-11-03,33,12,,,,
2010-11-04,34,14,,,,
2010-11-05,35,14,,,,
