,day_counter,0,1,2,3,4
2010-07-26,206,63,2,,,
2010-07-27,207,64,2,,,
2010-07-28,208,64,2,,,
2010-07-29,209,64,2,,,
2010-07-30,210,65,2,,,
2010-07-31,211,65,2,,,
2010-08-01,212,65,2,,,
2010-08-02,213,63,2,,,
2010-08-03,214,62,2,,,
2010-08-04,215,62,2,,,
2010-08-05,216,62,2,,,
2010-08-06,217,64,2,,,
2010-08-07,218,64,2,,,
2010-08-08,219,66,,,,
2010-08-09,220,66,,,,
2010-08-10,221,66,,,,
2010-08-11,222,66,,,,
2010-08-12,223,66,,,,
2010-08-13,224,66,,,,
2010-08-14,225,66,,,,
2010-08-15,226,67,,,,
2010-08-16,227,68,,,,
2010-08-17,228,68,,,,
2010-08-18,229,69,,,,
2010-08-19,230,70,,,,
2010-08-20,231,70,,,,
2010-08-21,232,70,,,,
2010-08-22,233,70,,,,
2010-08-23,234,68,,,,
2010-08-24,235,68,,,,
2010-08-25,236,68,,,,
2010-08-26,237,68,,,,
2010-08-27,238,68,,,,
2010-08-28,239,68,,,,
2010-08-29,240,68,,,,
2010-08-30,241,66,,,,
2010-08-31,242,65,,,,
2010-09-01,243,65,,,,
2010-09-02,244,65,,,,
2010-09-03,245,65,,,,
2010-09-04,246,65,,,,
2010-09-05,247,65,,,,
2010-09-06,248,66,,,,
2010-09-07,249,64,2,,,
2010-09-08,250,64,2,,,
2010-09-09,251,64,2,,,
2010-09-10,252,64,2,,,
2010-09-11,253,65,2,,,
2010-09-12,254,65,2,,,
2010-09-13,255,66,,,,
2010-09-14,256,67,,,,
2010-09-15,257,67,,,,
2010-09-16,258,68,,,,
2010-09-17,259,68,,,,
2010-09-18,260,68,,,,
2010-09-19,261,68,,,,
2010-09-20,262,70,,,,
2010-09-21,263,70,,,,
2010-09-22,264,69,,,,
2010-09-23,265,69,,,,
2010-09-24,266,70,,,,
2010-09-25,267,71,,,,
2010-09-26,268,71,,,,
2010-09-27,269,71,,,,
2010-09-28,270,71,,,,
2010-09-29,271,71,,,,
2010-09-30,272,71,,,,
2010-10-01,273,71,,,,
2010-10-02,274,71,,,,
2010-10-03,275,71,,,,
2010-10-04,276,71,,,,
2010-10-05,277,72,,,,
2010-10-06,278,73,,,,
2010-10-07,279,73,,,,
2010-10-08,280,74,,,,
