date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2019-11-07 00:00:00.000000,2019-11-07 00:33:31.304348,1588835,0,0,3,0,8,37
2019-11-12 00:00:00.000000,2019-11-12 07:17:47.265457,1586072,0,0,3,0,3,42
2019-11-18 00:00:00.000000,2019-11-17 20:51:19.747770,1595133,1,1,3,0,4,48
2019-11-22 00:00:00.000000,2019-11-21 17:50:39.130435,1590578,0,0,3,0,9,52
2019-11-25 00:00:00.000000,2019-11-23 19:38:41.739130,1598223,1,1,3,0,28,55
2019-11-28 00:00:00.000000,2019-11-28 04:43:07.826087,1598221,1,1,3,0,12,58
2019-12-02 00:00:00.000000,2019-12-02 00:44:15.652174,1598984,0,0,3,0,2,62
2019-12-09 00:00:00.000000,2019-12-07 11:14:54.782609,1597228,0,0,3,0,3,69
2019-12-13 00:00:00.000000,2019-12-12 23:51:41.739130,1599985,1,1,3,1,1,73
2019-12-15 00:00:00.000000,2019-12-15 05:44:52.173913,1603691,2,1,3,0,11,75
2019-12-16 00:00:00.000000,2019-12-15 22:20:36.521739,1603478,2,1,3,0,14,76
2019-12-18 00:00:00.000000,2019-12-18 20:51:33.913043,1601463,1,1,3,1,2,78
2019-12-23 00:00:00.000000,2019-12-21 21:07:05.217391,1601035,1,1,3,0,22,83
2019-12-24 00:00:00.000000,2019-12-24 17:18:44.347826,1605022,1,1,3,0,1,84
2019-12-27 00:00:00.000000,2019-12-26 22:01:26.086957,1602765,0,0,3,0,11,87
2019-12-27 00:00:00.000000,2019-12-27 13:28:36.521739,1605011,0,0,3,0,3,87
