,day_counter,0,1,2,3,4,5
2012-03-30,819,87,9,,,,
2012-03-31,820,87,9,,,,
2012-04-01,821,87,9,,,,
2012-04-02,822,87,9,,,,
2012-04-03,823,87,9,,,,
2012-04-04,824,85,9,,,,
2012-04-05,825,85,9,,,,
2012-04-06,826,85,9,,,,
2012-04-07,827,85,9,,,,
2012-04-08,828,85,9,,,,
2012-04-09,829,84,9,,,,
2012-04-10,830,84,9,,,,
2012-04-11,831,84,9,,,,
2012-04-12,832,84,9,,,,
2012-04-13,833,82,11,,,,
2012-04-14,834,82,11,,,,
2012-04-15,835,82,11,,,,
2012-04-16,836,82,11,,,,
2012-04-17,837,82,11,,,,
2012-04-18,838,82,11,,,,
2012-04-19,839,82,11,,,,
2012-04-20,840,82,11,,,,
2012-04-21,841,82,11,,,,
2012-04-22,842,81,11,,,,
2012-04-23,843,81,11,,,,
2012-04-24,844,81,11,,,,
2012-04-25,845,80,11,,,,
2012-04-26,846,80,11,,,,
2012-04-27,847,80,9,,,,
2012-04-28,848,81,9,,,,
2012-04-29,849,81,9,,,,
2012-04-30,850,81,9,,,,
2012-05-01,851,79,11,,,,
2012-05-02,852,80,9,,,,
2012-05-03,853,80,9,,,,
2012-05-04,854,79,9,,,,
2012-05-05,855,79,9,,,,
2012-05-06,856,79,9,,,,
2012-05-07,857,78,9,,,,
2012-05-08,858,77,9,,,,
2012-05-09,859,77,9,,,,
2012-05-10,860,77,9,,,,
2012-05-11,861,76,9,,,,
2012-05-12,862,76,9,,,,
2012-05-13,863,76,9,,,,
2012-05-14,864,74,9,,,,
2012-05-15,865,74,9,,,,
2012-05-16,866,74,9,,,,
2012-05-17,867,74,9,,,,
2012-05-18,868,74,9,,,,
2012-05-19,869,74,9,,,,
2012-05-20,870,73,9,,,,
2012-05-21,871,74,9,,,,
2012-05-22,872,74,9,,,,
2012-05-23,873,74,9,,,,
2012-05-24,874,74,9,,,,
2012-05-25,875,74,9,,,,
2012-05-26,876,74,9,,,,
2012-05-27,877,74,9,,,,
2012-05-28,878,74,9,,,,
2012-05-29,879,74,9,,,,
2012-05-30,880,74,9,,,,
2012-05-31,881,74,9,,,,
2012-06-01,882,74,9,,,,
2012-06-02,883,74,9,,,,
2012-06-03,884,74,9,,,,
2012-06-04,885,74,9,,,,
2012-06-05,886,74,9,,,,
2012-06-06,887,73,9,,,,
2012-06-07,888,72,11,,,,
2012-06-08,889,72,11,,,,
2012-06-09,890,72,11,,,,
2012-06-10,891,72,11,,,,
2012-06-11,892,72,11,,,,
2012-06-12,893,72,11,,,,
2012-06-13,894,71,11,,,,
2012-06-14,895,71,11,,,,
2012-06-15,896,71,11,,,,
2012-06-16,897,71,11,,,,
2012-06-17,898,71,11,,,,
2012-06-18,899,71,11,,,,
2012-06-19,900,71,11,,,,
2012-06-20,901,71,11,,,,
2012-06-21,902,71,11,,,,
2012-06-22,903,74,9,,,,
2012-06-23,904,75,9,,,,
2012-06-24,905,75,9,,,,
2012-06-25,906,75,9,,,,
2012-06-26,907,75,9,,,,
2012-06-27,908,76,8,,,,
2012-06-28,909,76,8,,,,
2012-06-29,910,78,6,,,,
2012-06-30,911,78,6,,,,
2012-07-01,912,78,6,,,,
2012-07-02,913,78,6,,,,
2012-07-03,914,78,6,,,,
2012-07-04,915,76,5,,,,
2012-07-05,916,76,5,,,,
2012-07-06,917,77,5,,,,
2012-07-07,918,78,5,,,,
2012-07-08,919,78,5,,,,
2012-07-09,920,78,5,,,,
2012-07-10,921,78,5,,,,
2012-07-11,922,78,5,,,,
2012-07-12,923,79,5,,,,
2012-07-13,924,79,5,,,,
2012-07-14,925,79,5,,,,
2012-07-15,926,79,5,,,,
2012-07-16,927,79,5,,,,
2012-07-17,928,79,5,,,,
2012-07-18,929,78,5,,,,
2012-07-19,930,78,5,,,,
2012-07-20,931,78,5,,,,
2012-07-21,932,78,5,,,,
2012-07-22,933,78,5,,,,
2012-07-23,934,78,5,,,,
2012-07-24,935,78,5,,,,
2012-07-25,936,78,5,,,,
2012-07-26,937,78,5,,,,
2012-07-27,938,78,5,,,,
2012-07-28,939,78,5,,,,
2012-07-29,940,78,5,,,,
2012-07-30,941,78,5,,,,
2012-07-31,942,78,5,,,,
2012-08-01,943,76,5,,,,
2012-08-02,944,76,5,,,,
2012-08-03,945,77,5,,,,
2012-08-04,946,77,5,,,,
2012-08-05,947,77,5,,,,
2012-08-06,948,77,5,,,,
2012-08-07,949,79,5,,,,
2012-08-08,950,79,5,,,,
2012-08-09,951,79,5,,,,
2012-08-10,952,79,5,,,,
2012-08-11,953,80,5,,,,
2012-08-12,954,82,5,,,,
2012-08-13,955,82,5,,,,
2012-08-14,956,83,5,,,,
2012-08-15,957,82,4,,,,
2012-08-16,958,81,4,,,,
2012-08-17,959,81,4,,,,
2012-08-18,960,81,4,,,,
2012-08-19,961,81,4,,,,
2012-08-20,962,81,4,,,,
2012-08-21,963,79,4,,,,
2012-08-22,964,79,4,,,,
2012-08-23,965,79,4,,,,
2012-08-24,966,77,6,,,,
2012-08-25,967,77,6,,,,
2012-08-26,968,77,6,,,,
2012-08-27,969,77,6,,,,
2012-08-28,970,77,6,,,,
2012-08-29,971,77,6,,,,
2012-08-30,972,77,6,,,,
2012-08-31,973,77,6,,,,
2012-09-01,974,77,6,,,,
2012-09-02,975,77,6,,,,
2012-09-03,976,77,6,,,,
2012-09-04,977,75,6,,,,
2012-09-05,978,75,6,,,,
2012-09-06,979,75,6,,,,
2012-09-07,980,75,6,,,,
2012-09-08,981,75,6,,,,
2012-09-09,982,75,6,,,,
2012-09-10,983,75,6,,,,
2012-09-11,984,76,4,,,,
2012-09-12,985,76,4,,,,
2012-09-13,986,76,4,,,,
2012-09-14,987,76,4,,,,
2012-09-15,988,76,4,,,,
2012-09-16,989,75,4,,,,
2012-09-17,990,75,4,,,,
2012-09-18,991,75,4,,,,
2012-09-19,992,75,4,,,,
2012-09-20,993,75,4,,,,
2012-09-21,994,75,4,,,,
2012-09-22,995,76,4,,,,
2012-09-23,996,76,4,,,,
2012-09-24,997,75,4,,,,
2012-09-25,998,75,4,,,,
2012-09-26,999,75,4,,,,
2012-09-27,1000,76,4,,,,
2012-09-28,1001,76,4,,,,
2012-09-29,1002,76,4,,,,
2012-09-30,1003,76,4,,,,
2012-10-01,1004,76,4,,,,
2012-10-02,1005,75,4,,,,
2012-10-03,1006,75,4,,,,
2012-10-04,1007,75,4,,,,
2012-10-05,1008,75,4,,,,
2012-10-06,1009,75,4,,,,
2012-10-07,1010,75,4,,,,
2012-10-08,1011,75,4,,,,
2012-10-09,1012,75,4,,,,
2012-10-10,1013,76,4,,,,
2012-10-11,1014,77,4,,,,
2012-10-12,1015,77,4,,,,
2012-10-13,1016,77,4,,,,
2012-10-14,1017,78,4,,,,
2012-10-15,1018,79,4,,,,
2012-10-16,1019,78,4,,,,
2012-10-17,1020,78,4,,,,
2012-10-18,1021,77,7,,,,
2012-10-19,1022,79,7,,,,
2012-10-20,1023,79,7,,,,
2012-10-21,1024,79,7,,,,
2012-10-22,1025,79,7,,,,
2012-10-23,1026,79,7,,,,
2012-10-24,1027,79,7,,,,
2012-10-25,1028,79,7,,,,
2012-10-26,1029,79,7,,,,
2012-10-27,1030,79,7,,,,
2012-10-28,1031,78,7,,,,
2012-10-29,1032,78,7,,,,
2012-10-30,1033,78,7,,,,
2012-10-31,1034,78,7,,,,
2012-11-01,1035,78,7,,,,
2012-11-02,1036,79,7,,,,
2012-11-03,1037,79,7,,,,
2012-11-04,1038,79,7,,,,
2012-11-05,1039,79,7,,,,
2012-11-06,1040,79,7,,,,
2012-11-07,1041,79,7,,,,
2012-11-08,1042,81,7,,,,
2012-11-09,1043,81,7,,,,
2012-11-10,1044,81,7,,,,
2012-11-11,1045,80,7,,,,
2012-11-12,1046,80,7,,,,
2012-11-13,1047,80,7,,,,
2012-11-14,1048,80,7,,,,
2012-11-15,1049,78,7,,,,
2012-11-16,1050,78,7,,,,
2012-11-17,1051,77,7,,,,
2012-11-18,1052,77,7,,,,
2012-11-19,1053,76,7,,,,
2012-11-20,1054,76,7,,,,
2012-11-21,1055,77,7,,,,
2012-11-22,1056,77,7,,,,
2012-11-23,1057,77,7,,,,
2012-11-24,1058,77,7,,,,
2012-11-25,1059,77,7,,,,
2012-11-26,1060,75,4,7,,,
2012-11-27,1061,74,4,7,,,
2012-11-28,1062,75,4,7,,,
2012-11-29,1063,76,4,7,,,
2012-11-30,1064,76,4,7,,,
2012-12-01,1065,76,4,7,,,
2012-12-02,1066,76,4,7,,,
2012-12-03,1067,76,4,7,,,
2012-12-04,1068,76,4,7,,,
2012-12-05,1069,76,4,7,,,
2012-12-06,1070,76,4,7,,,
2012-12-07,1071,71,4,9,,,
2012-12-08,1072,71,4,9,,,
2012-12-09,1073,71,4,9,,,
2012-12-10,1074,71,4,9,,,
2012-12-11,1075,71,4,9,,,
2012-12-12,1076,71,4,9,,,
2012-12-13,1077,71,4,9,,,
2012-12-14,1078,70,4,9,,,
2012-12-15,1079,70,4,9,,,
2012-12-16,1080,70,4,9,,,
2012-12-17,1081,75,4,9,,,
2012-12-18,1082,75,4,9,,,
2012-12-19,1083,75,4,9,,,
2012-12-20,1084,76,4,9,,,
2012-12-21,1085,76,4,9,,,
2012-12-22,1086,76,4,9,,,
2012-12-23,1087,76,4,9,,,
2012-12-24,1088,76,4,9,,,
2012-12-25,1089,76,4,9,,,
2012-12-26,1090,76,4,9,,,
2012-12-27,1091,74,4,10,,,
2012-12-28,1092,74,4,10,,,
2012-12-29,1093,74,4,10,,,
2012-12-30,1094,74,4,10,,,
2012-12-31,1095,74,4,10,,,
2013-01-01,1096,74,4,10,,,
2013-01-02,1097,74,4,10,,,
2013-01-03,1098,74,4,10,,,
2013-01-04,1099,73,4,9,,,
2013-01-05,1100,73,4,9,,,
2013-01-06,1101,73,4,9,,,
2013-01-07,1102,73,4,9,,,
2013-01-08,1103,73,4,9,,,
2013-01-09,1104,73,4,9,,,
2013-01-10,1105,73,4,8,,,
2013-01-11,1106,73,4,8,,,
2013-01-12,1107,73,4,8,,,
2013-01-13,1108,73,4,8,,,
2013-01-14,1109,73,4,8,,,
2013-01-15,1110,74,4,8,,,
2013-01-16,1111,74,4,8,,,
2013-01-17,1112,74,4,8,,,
2013-01-18,1113,74,4,8,,,
2013-01-19,1114,74,4,7,,,
2013-01-20,1115,74,4,7,,,
2013-01-21,1116,76,4,7,,,
2013-01-22,1117,75,4,7,,,
2013-01-23,1118,75,4,7,,,
2013-01-24,1119,75,4,7,,,
2013-01-25,1120,74,4,11,,,
2013-01-26,1121,74,4,11,,,
2013-01-27,1122,74,4,11,,,
2013-01-28,1123,74,4,11,,,
2013-01-29,1124,74,4,11,,,
2013-01-30,1125,74,6,11,,,
2013-01-31,1126,76,6,11,,,
2013-02-01,1127,77,6,11,,,
2013-02-02,1128,77,6,11,,,
2013-02-03,1129,77,6,11,,,
2013-02-04,1130,77,6,11,,,
2013-02-05,1131,76,6,11,,,
2013-02-06,1132,72,6,8,9,,
2013-02-07,1133,70,8,8,9,,
2013-02-08,1134,70,8,8,9,,
2013-02-09,1135,69,8,8,9,,
2013-02-10,1136,69,8,8,9,,
2013-02-11,1137,69,8,8,9,,
2013-02-12,1138,68,8,9,11,,
2013-02-13,1139,67,8,9,11,,
2013-02-14,1140,69,8,8,11,,
2013-02-15,1141,70,8,8,11,,
2013-02-16,1142,70,6,8,12,,
2013-02-17,1143,69,6,8,12,,
2013-02-18,1144,70,6,8,12,,
2013-02-19,1145,70,6,8,12,,
2013-02-20,1146,70,6,8,12,,
2013-02-21,1147,70,6,,21,,
2013-02-22,1148,70,6,,21,,
2013-02-23,1149,68,6,,21,,
2013-02-24,1150,68,8,,21,,
2013-02-25,1151,68,8,,21,,
2013-02-26,1152,69,8,,21,,
2013-02-27,1153,69,8,,21,,
2013-02-28,1154,69,8,,19,,
2013-03-01,1155,70,8,,19,,
2013-03-02,1156,70,8,,19,,
2013-03-03,1157,70,8,,19,,
2013-03-04,1158,69,8,,19,,
2013-03-05,1159,69,8,,19,,
2013-03-06,1160,69,8,,19,,
2013-03-07,1161,69,8,,19,,
2013-03-08,1162,69,8,,19,,
2013-03-09,1163,69,8,,19,,
2013-03-10,1164,69,8,,19,,
2013-03-11,1165,68,8,,19,,
2013-03-12,1166,69,8,,19,,
2013-03-13,1167,69,8,,19,,
2013-03-14,1168,69,8,,19,,
2013-03-15,1169,69,8,,19,,
2013-03-16,1170,69,8,,19,,
2013-03-17,1171,68,8,,19,,
2013-03-18,1172,68,8,,19,,
2013-03-19,1173,68,8,,19,,
2013-03-20,1174,68,8,,19,,
2013-03-21,1175,68,8,,19,,
2013-03-22,1176,68,8,,19,,
2013-03-23,1177,68,8,,19,,
2013-03-24,1178,68,8,,19,,
2013-03-25,1179,68,8,,19,,
2013-03-26,1180,68,8,,19,,
2013-03-27,1181,67,8,,18,,
2013-03-28,1182,68,8,,18,,
2013-03-29,1183,68,8,,18,,
2013-03-30,1184,68,8,,18,,
2013-03-31,1185,67,8,,18,,
2013-04-01,1186,67,8,,18,,
2013-04-02,1187,66,8,,19,,
2013-04-03,1188,66,8,,19,,
2013-04-04,1189,66,8,,19,,
2013-04-05,1190,67,8,,19,,
2013-04-06,1191,67,8,,19,,
2013-04-07,1192,68,8,,19,,
2013-04-08,1193,68,8,,19,,
2013-04-09,1194,68,8,,19,,
2013-04-10,1195,68,8,,19,,
2013-04-11,1196,70,8,,19,,
2013-04-12,1197,71,8,,19,,
2013-04-13,1198,72,8,,19,,
2013-04-14,1199,72,8,,19,,
2013-04-15,1200,70,8,,19,,
2013-04-16,1201,71,8,,19,,
2013-04-17,1202,71,8,,19,,
2013-04-18,1203,72,8,,18,,
2013-04-19,1204,72,8,,18,,
2013-04-20,1205,74,8,,18,,
2013-04-21,1206,74,8,,18,,
2013-04-22,1207,74,8,,18,,
2013-04-23,1208,73,8,,19,,
2013-04-24,1209,74,8,,19,,
2013-04-25,1210,75,8,,19,,
2013-04-26,1211,75,8,,19,,
2013-04-27,1212,74,8,,20,,
2013-04-28,1213,76,6,,20,,
2013-04-29,1214,76,6,,20,,
2013-04-30,1215,76,6,,20,,
2013-05-01,1216,76,6,,20,,
2013-05-02,1217,76,6,,20,,
2013-05-03,1218,76,6,,20,,
2013-05-04,1219,76,6,,20,,
2013-05-05,1220,76,6,,20,,
2013-05-06,1221,76,6,,20,,
2013-05-07,1222,76,6,,20,,
2013-05-08,1223,76,6,,20,,
2013-05-09,1224,76,6,,20,,
2013-05-10,1225,76,6,,20,,
2013-05-11,1226,76,6,,20,,
2013-05-12,1227,76,6,,20,,
2013-05-13,1228,76,6,,20,,
2013-05-14,1229,74,4,,20,,
2013-05-15,1230,75,4,,20,,
2013-05-16,1231,76,4,,20,,
2013-05-17,1232,77,4,,20,,
2013-05-18,1233,77,4,,21,,
2013-05-19,1234,79,4,,21,,
2013-05-20,1235,79,4,,21,,
2013-05-21,1236,79,4,,21,,
2013-05-22,1237,79,4,,21,,
2013-05-23,1238,79,4,,21,,
2013-05-24,1239,79,4,,21,,
2013-05-25,1240,79,4,,21,,
2013-05-26,1241,79,4,,21,,
2013-05-27,1242,79,4,,19,,
2013-05-28,1243,79,4,,19,,
2013-05-29,1244,77,4,,20,,
2013-05-30,1245,78,4,,20,,
2013-05-31,1246,78,4,,20,,
2013-06-01,1247,78,4,,20,,
2013-06-02,1248,78,4,,20,,
2013-06-03,1249,78,4,19,,,
2013-06-04,1250,78,4,19,,,
2013-06-05,1251,77,4,18,,,
2013-06-06,1252,78,4,18,,,
2013-06-07,1253,79,4,17,,,
2013-06-08,1254,80,4,17,,,
2013-06-09,1255,80,4,17,,,
2013-06-10,1256,80,4,17,,,
2013-06-11,1257,80,4,17,,,
2013-06-12,1258,81,4,17,,,
2013-06-13,1259,82,4,16,,,
2013-06-14,1260,83,4,16,,,
2013-06-15,1261,83,4,16,,,
2013-06-16,1262,83,4,16,,,
2013-06-17,1263,83,4,16,,,
2013-06-18,1264,83,4,16,,,
2013-06-19,1265,84,2,16,,,
2013-06-20,1266,84,2,16,,,
2013-06-21,1267,84,2,16,,,
2013-06-22,1268,84,2,16,,,
2013-06-23,1269,84,2,16,,,
2013-06-24,1270,85,2,16,,,
2013-06-25,1271,83,4,17,,,
2013-06-26,1272,82,4,17,,,
2013-06-27,1273,82,4,17,,,
2013-06-28,1274,83,4,17,,,
2013-06-29,1275,82,4,17,,,
2013-06-30,1276,82,4,17,,,
2013-07-01,1277,82,4,17,,,
2013-07-02,1278,84,4,14,,,
2013-07-03,1279,83,4,14,,,
2013-07-04,1280,82,4,15,,,
2013-07-05,1281,82,4,15,,,
2013-07-06,1282,82,4,15,,,
2013-07-07,1283,82,4,15,,,
2013-07-08,1284,80,4,15,,,
2013-07-09,1285,79,4,15,,,
2013-07-10,1286,77,6,15,,,
2013-07-11,1287,77,6,15,,,
2013-07-12,1288,78,6,15,,,
2013-07-13,1289,79,8,15,,,
2013-07-14,1290,81,8,15,,,
2013-07-15,1291,80,8,15,,,
2013-07-16,1292,78,19,5,,,
2013-07-17,1293,76,19,5,,,
2013-07-18,1294,75,19,5,,,
2013-07-19,1295,75,19,5,,,
2013-07-20,1296,75,20,5,,,
2013-07-21,1297,75,20,5,,,
2013-07-22,1298,75,20,5,,,
2013-07-23,1299,76,20,5,,,
2013-07-24,1300,78,20,5,,,
2013-07-25,1301,80,20,5,,,
2013-07-26,1302,81,21,5,,,
2013-07-27,1303,81,21,5,,,
2013-07-28,1304,80,19,5,,,
2013-07-29,1305,81,19,5,,,
2013-07-30,1306,81,19,5,,,
2013-07-31,1307,80,19,5,,,
2013-08-01,1308,82,19,5,,,
2013-08-02,1309,84,19,5,,,
2013-08-03,1310,84,19,5,,,
2013-08-04,1311,84,19,5,,,
2013-08-05,1312,81,23,5,,,
2013-08-06,1313,82,23,5,,,
2013-08-07,1314,82,26,5,,,
2013-08-08,1315,84,26,5,,,
2013-08-09,1316,85,26,5,,,
2013-08-10,1317,85,26,5,,,
2013-08-11,1318,84,27,5,,,
2013-08-12,1319,86,27,5,,,
2013-08-13,1320,87,27,5,,,
2013-08-14,1321,85,28,5,,,
2013-08-15,1322,85,28,5,,,
2013-08-16,1323,87,28,5,,,
2013-08-17,1324,88,29,5,,,
2013-08-18,1325,88,29,5,,,
2013-08-19,1326,84,29,5,,,
2013-08-20,1327,84,29,5,,,
2013-08-21,1328,86,29,5,,,
2013-08-22,1329,87,29,5,,,
2013-08-23,1330,88,29,5,,,
2013-08-24,1331,88,29,5,,,
2013-08-25,1332,88,29,5,,,
2013-08-26,1333,88,28,6,,,
2013-08-27,1334,88,28,6,,,
2013-08-28,1335,86,29,6,,,
2013-08-29,1336,86,29,6,,,
2013-08-30,1337,85,30,6,,,
2013-08-31,1338,85,30,6,,,
2013-09-01,1339,83,31,6,,,
2013-09-02,1340,84,31,6,,,
2013-09-03,1341,85,31,5,,,
2013-09-04,1342,85,31,5,,,
2013-09-05,1343,83,22,15,,,
2013-09-06,1344,84,22,15,,,
2013-09-07,1345,84,22,15,,,
2013-09-08,1346,84,22,15,,,
2013-09-09,1347,82,23,17,,,
2013-09-10,1348,82,23,17,,,
2013-09-11,1349,81,23,17,,,
2013-09-12,1350,81,23,17,,,
2013-09-13,1351,81,23,17,,,
2013-09-14,1352,81,23,17,,,
2013-09-15,1353,81,23,17,,,
2013-09-16,1354,79,25,16,,,
2013-09-17,1355,79,25,16,,,
2013-09-18,1356,79,25,16,,,
2013-09-19,1357,79,25,16,,,
2013-09-20,1358,79,25,16,,,
2013-09-21,1359,80,25,16,,,
2013-09-22,1360,80,25,16,,,
2013-09-23,1361,80,25,16,,,
2013-09-24,1362,80,25,16,,,
2013-09-25,1363,80,25,16,,,
2013-09-26,1364,81,25,15,,,
2013-09-27,1365,81,25,15,,,
2013-09-28,1366,81,25,15,,,
2013-09-29,1367,81,25,15,,,
2013-09-30,1368,81,25,15,,,
2013-10-01,1369,81,25,15,,,
2013-10-02,1370,81,23,15,,,
2013-10-03,1371,81,23,15,,,
2013-10-04,1372,81,23,15,,,
2013-10-05,1373,81,23,15,,,
2013-10-06,1374,81,23,15,,,
2013-10-07,1375,81,23,15,,,
2013-10-08,1376,81,23,15,,,
2013-10-09,1377,81,23,15,,,
2013-10-10,1378,81,23,15,,,
2013-10-11,1379,80,22,16,,,
2013-10-12,1380,80,22,16,,,
2013-10-13,1381,80,22,16,,,
2013-10-14,1382,80,22,16,,,
2013-10-15,1383,80,22,16,,,
2013-10-16,1384,79,22,17,,,
2013-10-17,1385,79,22,17,,,
2013-10-18,1386,79,22,17,,,
2013-10-19,1387,79,22,17,,,
2013-10-20,1388,79,22,17,,,
2013-10-21,1389,79,22,17,,,
2013-10-22,1390,78,22,17,,,
2013-10-23,1391,76,24,17,,,
2013-10-24,1392,77,24,17,,,
2013-10-25,1393,77,24,17,,,
2013-10-26,1394,77,24,17,,,
2013-10-27,1395,77,24,17,,,
2013-10-28,1396,76,24,17,,,
2013-10-29,1397,75,24,18,,,
2013-10-30,1398,75,24,18,,,
2013-10-31,1399,75,25,18,,,
2013-11-01,1400,75,25,18,,,
2013-11-02,1401,75,25,18,,,
2013-11-03,1402,75,25,18,,,
2013-11-04,1403,75,25,18,,,
2013-11-05,1404,74,25,18,,,
2013-11-06,1405,74,25,18,,,
2013-11-07,1406,74,25,18,,,
2013-11-08,1407,74,25,18,,,
2013-11-09,1408,74,25,18,,,
2013-11-10,1409,74,25,18,,,
2013-11-11,1410,76,35,5,,,
2013-11-12,1411,77,39,,,,
2013-11-13,1412,77,39,,,,
2013-11-14,1413,77,39,,,,
2013-11-15,1414,77,39,,,,
2013-11-16,1415,77,39,,,,
2013-11-17,1416,77,39,,,,
2013-11-18,1417,77,39,,,,
2013-11-19,1418,77,39,,,,
2013-11-20,1419,77,39,,,,
2013-11-21,1420,78,39,,,,
2013-11-22,1421,79,39,,,,
2013-11-23,1422,79,39,,,,
2013-11-24,1423,79,39,,,,
2013-11-25,1424,78,39,,,,
2013-11-26,1425,78,39,,,,
2013-11-27,1426,78,39,,,,
2013-11-28,1427,78,39,,,,
2013-11-29,1428,78,39,,,,
2013-11-30,1429,78,39,,,,
2013-12-01,1430,78,39,,,,
2013-12-02,1431,78,39,,,,
2013-12-03,1432,78,39,,,,
2013-12-04,1433,77,38,,,,
2013-12-05,1434,77,38,,,,
2013-12-06,1435,75,39,,,,
2013-12-07,1436,75,39,,,,
2013-12-08,1437,74,41,,,,
2013-12-09,1438,73,41,,,,
2013-12-10,1439,73,41,,,,
2013-12-11,1440,73,41,,,,
2013-12-12,1441,74,41,,,,
2013-12-13,1442,74,41,,,,
2013-12-14,1443,74,41,,,,
2013-12-15,1444,74,41,,,,
2013-12-16,1445,75,41,,,,
2013-12-17,1446,75,41,,,,
2013-12-18,1447,75,41,,,,
2013-12-19,1448,75,41,,,,
2013-12-20,1449,76,41,,,,
2013-12-21,1450,76,41,,,,
2013-12-22,1451,76,41,,,,
2013-12-23,1452,76,41,,,,
2013-12-24,1453,76,41,,,,
2013-12-25,1454,76,41,,,,
2013-12-26,1455,74,40,,,,
2013-12-27,1456,74,40,,,,
2013-12-28,1457,74,40,,,,
2013-12-29,1458,75,38,,,,
2013-12-30,1459,77,38,,,,
2013-12-31,1460,77,38,,,,
2014-01-01,1461,77,38,,,,
2014-01-02,1462,77,38,,,,
2014-01-03,1463,76,38,,,,
2014-01-04,1464,76,38,,,,
2014-01-05,1465,76,38,,,,
2014-01-06,1466,77,37,,,,
2014-01-07,1467,77,36,,,,
2014-01-08,1468,78,36,,,,
2014-01-09,1469,77,37,,,,
2014-01-10,1470,77,36,,,,
2014-01-11,1471,77,36,,,,
2014-01-12,1472,77,36,,,,
2014-01-13,1473,78,35,,,,
2014-01-14,1474,78,35,,,,
2014-01-15,1475,79,35,,,,
2014-01-16,1476,79,35,,,,
2014-01-17,1477,78,35,,,,
2014-01-18,1478,78,35,,,,
2014-01-19,1479,78,35,,,,
2014-01-20,1480,79,35,,,,
2014-01-21,1481,79,35,,,,
2014-01-22,1482,78,35,,,,
2014-01-23,1483,78,35,,,,
2014-01-24,1484,78,35,,,,
2014-01-25,1485,78,35,,,,
2014-01-26,1486,78,35,,,,
2014-01-27,1487,78,34,,,,
2014-01-28,1488,78,34,,,,
2014-01-29,1489,78,34,,,,
2014-01-30,1490,78,34,,,,
2014-01-31,1491,78,34,,,,
2014-02-01,1492,78,34,,,,
2014-02-02,1493,77,34,,,,
2014-02-03,1494,77,34,,,,
2014-02-04,1495,77,34,,,,
2014-02-05,1496,77,34,,,,
2014-02-06,1497,77,34,,,,
2014-02-07,1498,77,34,,,,
2014-02-08,1499,77,34,,,,
2014-02-09,1500,77,34,,,,
2014-02-10,1501,77,34,,,,
2014-02-11,1502,75,34,,,,
2014-02-12,1503,75,34,,,,
2014-02-13,1504,75,34,,,,
2014-02-14,1505,75,34,,,,
2014-02-15,1506,75,34,,,,
2014-02-16,1507,75,34,,,,
2014-02-17,1508,75,34,,,,
2014-02-18,1509,74,34,,,,
2014-02-19,1510,74,34,,,,
2014-02-20,1511,75,34,,,,
2014-02-21,1512,75,34,,,,
2014-02-22,1513,75,34,,,,
2014-02-23,1514,75,34,,,,
2014-02-24,1515,75,34,,,,
2014-02-25,1516,74,34,,,,
2014-02-26,1517,74,34,,,,
2014-02-27,1518,74,34,,,,
2014-02-28,1519,74,34,,,,
2014-03-01,1520,74,34,,,,
2014-03-02,1521,74,33,,,,
2014-03-03,1522,74,33,,,,
2014-03-04,1523,74,33,,,,
2014-03-05,1524,74,33,,,,
2014-03-06,1525,74,33,,,,
2014-03-07,1526,74,33,,,,
2014-03-08,1527,74,33,,,,
2014-03-09,1528,74,33,,,,
2014-03-10,1529,74,33,,,,
2014-03-11,1530,74,33,,,,
2014-03-12,1531,74,33,,,,
2014-03-13,1532,74,33,,,,
2014-03-14,1533,74,33,,,,
2014-03-15,1534,74,33,,,,
2014-03-16,1535,74,32,,,,
2014-03-17,1536,75,32,,,,
2014-03-18,1537,76,32,,,,
2014-03-19,1538,76,32,,,,
2014-03-20,1539,77,31,,,,
2014-03-21,1540,77,31,,,,
2014-03-22,1541,77,31,,,,
2014-03-23,1542,77,31,,,,
2014-03-24,1543,77,31,,,,
2014-03-25,1544,79,31,,,,
2014-03-26,1545,79,31,,,,
2014-03-27,1546,79,31,,,,
2014-03-28,1547,79,31,,,,
2014-03-29,1548,79,31,,,,
2014-03-30,1549,79,31,,,,
2014-03-31,1550,82,28,,,,
2014-04-01,1551,82,28,,,,
2014-04-02,1552,82,28,,,,
2014-04-03,1553,82,28,,,,
2014-04-04,1554,82,28,,,,
2014-04-05,1555,82,28,,,,
2014-04-06,1556,82,28,,,,
2014-04-07,1557,82,28,,,,
2014-04-08,1558,82,28,,,,
2014-04-09,1559,82,28,,,,
2014-04-10,1560,83,28,,,,
2014-04-11,1561,84,28,,,,
2014-04-12,1562,84,28,,,,
2014-04-13,1563,84,28,,,,
2014-04-14,1564,84,28,,,,
2014-04-15,1565,83,29,,,,
2014-04-16,1566,84,29,,,,
2014-04-17,1567,84,29,,,,
2014-04-18,1568,83,31,,,,
2014-04-19,1569,83,31,,,,
2014-04-20,1570,83,31,,,,
2014-04-21,1571,83,31,,,,
2014-04-22,1572,83,31,,,,
2014-04-23,1573,84,28,,,,
2014-04-24,1574,85,28,,,,
2014-04-25,1575,85,28,,,,
2014-04-26,1576,85,28,,,,
2014-04-27,1577,85,28,,,,
2014-04-28,1578,85,28,,,,
2014-04-29,1579,85,28,,,,
2014-04-30,1580,85,28,,,,
2014-05-01,1581,85,28,,,,
2014-05-02,1582,85,28,,,,
2014-05-03,1583,85,28,,,,
2014-05-04,1584,85,28,,,,
