,day_counter,0,1,2,3,4
2010-07-23,203,88,4,,,
2010-07-24,204,89,4,,,
2010-07-25,205,90,4,,,
2010-07-26,206,91,4,,,
2010-07-27,207,93,4,,,
2010-07-28,208,93,4,,,
2010-07-29,209,93,4,,,
2010-07-30,210,94,4,,,
2010-07-31,211,94,4,,,
2010-08-01,212,94,4,,,
2010-08-02,213,94,4,,,
2010-08-03,214,94,4,,,
2010-08-04,215,94,4,,,
2010-08-05,216,94,4,,,
2010-08-06,217,96,4,,,
2010-08-07,218,96,4,,,
2010-08-08,219,97,2,,,
2010-08-09,220,97,2,,,
2010-08-10,221,97,2,,,
2010-08-11,222,97,2,,,
2010-08-12,223,97,2,,,
2010-08-13,224,97,2,,,
2010-08-14,225,97,2,,,
2010-08-15,226,98,,,,
2010-08-16,227,98,,,,
2010-08-17,228,98,,,,
2010-08-18,229,99,,,,
2010-08-19,230,100,,,,
2010-08-20,231,100,,,,
2010-08-21,232,100,,,,
2010-08-22,233,100,,,,
2010-08-23,234,100,,,,
2010-08-24,235,100,,,,
2010-08-25,236,100,,,,
2010-08-26,237,100,,,,
2010-08-27,238,100,,,,
2010-08-28,239,100,,,,
2010-08-29,240,100,,,,
2010-08-30,241,101,,,,
2010-08-31,242,101,,,,
2010-09-01,243,101,,,,
2010-09-02,244,101,,,,
2010-09-03,245,101,,,,
2010-09-04,246,101,,,,
2010-09-05,247,101,,,,
2010-09-06,248,101,,,,
2010-09-07,249,99,2,,,
2010-09-08,250,99,2,,,
2010-09-09,251,99,2,,,
2010-09-10,252,99,2,,,
2010-09-11,253,101,2,,,
2010-09-12,254,101,2,,,
2010-09-13,255,101,2,,,
2010-09-14,256,101,2,,,
2010-09-15,257,103,,,,
2010-09-16,258,104,,,,
2010-09-17,259,105,,,,
2010-09-18,260,105,,,,
2010-09-19,261,105,,,,
2010-09-20,262,107,,,,
2010-09-21,263,107,,,,
2010-09-22,264,107,,,,
2010-09-23,265,107,,,,
2010-09-24,266,108,,,,
2010-09-25,267,109,,,,
2010-09-26,268,109,,,,
2010-09-27,269,109,,,,
2010-09-28,270,109,,,,
2010-09-29,271,109,,,,
2010-09-30,272,109,,,,
2010-10-01,273,109,,,,
2010-10-02,274,109,,,,
2010-10-03,275,108,,,,
2010-10-04,276,109,,,,
2010-10-05,277,110,,,,
2010-10-06,278,111,,,,
2010-10-07,279,111,,,,
2010-10-08,280,110,2,,,
2010-10-09,281,111,2,,,
2010-10-10,282,111,2,,,
2010-10-11,283,111,2,,,
2010-10-12,284,111,2,,,
2010-10-13,285,112,2,,,
2010-10-14,286,114,2,,,
2010-10-15,287,114,2,,,
2010-10-16,288,114,2,,,
2010-10-17,289,114,2,,,
2010-10-18,290,114,2,,,
2010-10-19,291,114,2,,,
2010-10-20,292,114,2,,,
2010-10-21,293,115,2,,,
2010-10-22,294,115,2,,,
2010-10-23,295,115,2,,,
2010-10-24,296,115,2,,,
2010-10-25,297,115,2,,,
2010-10-26,298,114,2,,,
2010-10-27,299,114,2,,,
2010-10-28,300,115,2,,,
2010-10-29,301,116,2,,,
2010-10-30,302,117,2,,,
2010-10-31,303,117,2,,,
2010-11-01,304,118,2,,,
2010-11-02,305,120,2,,,
2010-11-03,306,121,2,,,
2010-11-04,307,121,2,,,
2010-11-05,308,121,2,,,
2010-11-06,309,120,2,,,
2010-11-07,310,120,2,,,
2010-11-08,311,120,2,,,
2010-11-09,312,120,2,,,
2010-11-10,313,121,2,,,
2010-11-11,314,123,2,,,
2010-11-12,315,123,2,,,
2010-11-13,316,123,2,,,
2010-11-14,317,123,2,,,
2010-11-15,318,123,2,,,
2010-11-16,319,124,2,,,
2010-11-17,320,125,2,,,
2010-11-18,321,125,2,,,
2010-11-19,322,125,2,,,
2010-11-20,323,125,2,,,
2010-11-21,324,125,2,,,
2010-11-22,325,126,,,,
2010-11-23,326,127,,,,
2010-11-24,327,128,,,,
2010-11-25,328,129,,,,
2010-11-26,329,129,,,,
2010-11-27,330,129,,,,
2010-11-28,331,130,,,,
2010-11-29,332,130,,,,
2010-11-30,333,133,,,,
2010-12-01,334,133,,,,
2010-12-02,335,133,,,,
2010-12-03,336,133,,,,
2010-12-04,337,133,,,,
2010-12-05,338,133,2,,,
2010-12-06,339,133,2,,,
2010-12-07,340,133,2,,,
2010-12-08,341,133,2,,,
2010-12-09,342,133,2,,,
2010-12-10,343,133,2,,,
2010-12-11,344,133,2,,,
2010-12-12,345,132,2,,,
2010-12-13,346,133,2,,,
2010-12-14,347,133,2,,,
2010-12-15,348,134,2,,,
2010-12-16,349,134,2,,,
2010-12-17,350,135,2,,,
2010-12-18,351,135,2,,,
2010-12-19,352,135,2,,,
2010-12-20,353,135,2,,,
2010-12-21,354,135,2,,,
2010-12-22,355,135,2,,,
2010-12-23,356,135,2,,,
2010-12-24,357,135,2,,,
2010-12-25,358,136,2,,,
2010-12-26,359,137,2,,,
2010-12-27,360,138,,,,
2010-12-28,361,139,,,,
2010-12-29,362,139,,,,
2010-12-30,363,138,,,,
2010-12-31,364,138,,,,
2011-01-01,365,138,,,,
2011-01-02,366,138,,,,
2011-01-03,367,139,,,,
2011-01-04,368,140,,,,
2011-01-05,369,141,,,,
2011-01-06,370,142,,,,
2011-01-07,371,142,,,,
2011-01-08,372,143,,,,
2011-01-09,373,143,,,,
2011-01-10,374,142,,,,
2011-01-11,375,141,,,,
2011-01-12,376,143,,,,
2011-01-13,377,144,,,,
2011-01-14,378,145,,,,
2011-01-15,379,145,,,,
2011-01-16,380,145,,,,
2011-01-17,381,145,,,,
2011-01-18,382,145,,,,
2011-01-19,383,144,,,,
2011-01-20,384,144,,,,
2011-01-21,385,144,,,,
2011-01-22,386,144,,,,
2011-01-23,387,144,,,,
2011-01-24,388,144,,,,
2011-01-25,389,144,,,,
2011-01-26,390,144,,,,
2011-01-27,391,142,2,,,
2011-01-28,392,143,2,,,
2011-01-29,393,143,2,,,
2011-01-30,394,143,2,,,
2011-01-31,395,145,,,,
2011-02-01,396,146,,,,
2011-02-02,397,147,,,,
2011-02-03,398,146,,,,
2011-02-04,399,147,,,,
2011-02-05,400,146,,,,
2011-02-06,401,146,,,,
2011-02-07,402,146,,,,
2011-02-08,403,145,,,,
2011-02-09,404,144,,,,
2011-02-10,405,144,,,,
2011-02-11,406,144,,,,
2011-02-12,407,144,,,,
2011-02-13,408,145,,,,
2011-02-14,409,145,,,,
2011-02-15,410,145,,,,
2011-02-16,411,144,,,,
2011-02-17,412,145,,,,
2011-02-18,413,145,,,,
2011-02-19,414,146,,,,
2011-02-20,415,146,,,,
2011-02-21,416,146,,,,
2011-02-22,417,146,,,,
2011-02-23,418,147,,,,
2011-02-24,419,149,,,,
2011-02-25,420,149,,,,
2011-02-26,421,150,,,,
2011-02-27,422,150,,,,
2011-02-28,423,150,,,,
2011-03-01,424,150,,,,
2011-03-02,425,150,,,,
2011-03-03,426,150,,,,
2011-03-04,427,149,2,,,
2011-03-05,428,149,2,,,
2011-03-06,429,151,2,,,
2011-03-07,430,151,2,,,
2011-03-08,431,151,2,,,
2011-03-09,432,151,2,,,
2011-03-10,433,151,2,,,
2011-03-11,434,151,2,,,
2011-03-12,435,151,2,,,
2011-03-13,436,151,2,,,
2011-03-14,437,153,2,,,
2011-03-15,438,153,2,,,
2011-03-16,439,152,2,,,
2011-03-17,440,152,2,,,
2011-03-18,441,154,,,,
2011-03-19,442,154,,,,
2011-03-20,443,154,,,,
2011-03-21,444,155,,,,
2011-03-22,445,155,,,,
2011-03-23,446,155,,,,
2011-03-24,447,156,,,,
